model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
LightGBM,s_P1,aggregated,0.5708333333333333,0.4826537387700898,0.7107382894669335,0.4826537387700898,0.4729040049867539,0.737393717323446,0.6433167872351342,0.5708333333333333,0.5352518213339567,0.7332568233649671,0.9181684815042819
LightGBM,s_P10,aggregated,0.6026200873362445,0.5109857978279031,0.5616471734892787,0.5109857978279031,0.52190089633012,0.7242289503303049,0.5945568068643223,0.6026200873362445,0.5877272858190488,0.7154294881515019,0.8804633462078508
LightGBM,s_P13,aggregated,0.6271186440677966,0.5068802521008403,0.54709544368206,0.5068802521008403,0.49555141644286577,0.6762108368634712,0.6074094231068262,0.6271186440677966,0.602245325878036,0.7160428242921656,0.8976526868557468
LightGBM,s_P14,aggregated,0.631336405529954,0.5079378268410258,0.5578616352201258,0.5079378268410258,0.4903971769504712,0.7754792659714959,0.6056255977741065,0.631336405529954,0.598783643644823,0.7721742703985989,0.8146598588954613
LightGBM,s_P16,aggregated,0.5647668393782384,0.4604631798074421,0.48174603174603176,0.4604631798074421,0.41664474371019944,0.6656457019050652,0.6477300764865531,0.5647668393782384,0.56533031290923,0.6913804850375351,0.9744489028941509
LightGBM,s_P17,aggregated,0.5481171548117155,0.4859549745824255,0.6526415044574564,0.4859549745824255,0.4706964477416495,0.6944794594632372,0.6155459625318078,0.5481171548117155,0.511301874029828,0.6918465970932783,0.9647879740905466
LightGBM,s_P18,aggregated,0.6359649122807017,0.5833241695583468,0.5852990939246199,0.5833241695583468,0.5817408268721561,0.7779467706321319,0.6317799963911649,0.6359649122807017,0.6316513921765252,0.7842230120396719,0.8409222733288627
LightGBM,s_P19,aggregated,0.5152838427947598,0.46198747822812214,0.3461802802008987,0.46198747822812214,0.39578474561630816,0.68526659094039,0.3858835262787903,0.5152838427947598,0.4412913271420182,0.6886481443892181,1.0196915468222205
LightGBM,s_P2,aggregated,0.5560165975103735,0.5087737109427877,0.6902790101547867,0.5087737109427877,0.45807520328615636,0.7077375697108681,0.6694586909272098,0.5560165975103735,0.502343381598883,0.7052835435804458,0.9772979628356244
LightGBM,s_P20,aggregated,0.5265486725663717,0.4969361298588623,0.5265556114792757,0.4969361298588623,0.4934520997121206,0.7351262588930312,0.56973135766708,0.5265486725663717,0.525205922462097,0.7324458585267204,0.9638948435083075
LightGBM,s_P21,aggregated,0.5981735159817352,0.5644385849263899,0.5990860990860991,0.5644385849263899,0.5597636993324329,0.7587032341466884,0.6334512772868938,0.5981735159817352,0.5904063433685686,0.7593153203533343,0.9254282472626638
LightGBM,s_P22,aggregated,0.5233644859813084,0.5276716978844639,0.5536265210309476,0.5276716978844639,0.5113095238095239,0.7259021078944558,0.6013103991102825,0.5233644859813084,0.5362650200267022,0.7233596256997634,0.951005500782699
LightGBM,s_P23,aggregated,0.625,0.5121570434070434,0.546205764741234,0.5121570434070434,0.5072418240559834,0.7580862414027227,0.6007532418001527,0.625,0.602445217024863,0.7690273564768003,0.8336163811344133
LightGBM,s_P24,aggregated,0.49783549783549785,0.47278079710144927,0.5061171912870338,0.47278079710144927,0.3960750223865476,0.6292445735993822,0.6114341835513787,0.49783549783549785,0.48127258331234246,0.6026902543008761,1.1547579962177403
LightGBM,s_P27,aggregated,0.6098654708520179,0.514000814000814,0.6196638405473748,0.514000814000814,0.48786609059536423,0.767872624182598,0.6243052929205611,0.6098654708520179,0.5662526717749797,0.766691619926474,0.9142086972229556
LightGBM,s_P28,aggregated,0.5990566037735849,0.4511176179863294,0.5464935721508016,0.4511176179863294,0.456633748389867,0.731766764963894,0.5927338527031851,0.5990566037735849,0.5634240543759165,0.7266897266229511,0.846336734407173
LightGBM,s_P29,aggregated,0.6527777777777778,0.5564179991309052,0.5688978542369728,0.5564179991309052,0.5362880671571998,0.7920156462832814,0.6787729995479734,0.6527777777777778,0.6460858361743917,0.7687199190173373,0.8222153245878361
LightGBM,s_P30,aggregated,0.6283185840707964,0.46235618214227836,0.41884471197000894,0.46235618214227836,0.4377469781496978,0.7489382912774575,0.5819348051289024,0.6283185840707964,0.6018900578245147,0.7499810536371402,0.7846980631213615
LightGBM,s_P4,aggregated,0.5099601593625498,0.4598859782798929,0.505952380952381,0.4598859782798929,0.4484098879399101,0.6597786417112527,0.5119948776323278,0.5099601593625498,0.48037773692477764,0.6665959552830553,1.0106422168901235
LightGBM,s_P5,aggregated,0.4690909090909091,0.48760556383507203,0.5083202306079665,0.48760556383507203,0.4213832661844894,0.6968255512706287,0.5469225271583762,0.4690909090909091,0.4416934305925131,0.704862436434629,1.069677192828326
LightGBM,s_P7,aggregated,0.508695652173913,0.5075878401237254,0.5569428151127497,0.5075878401237254,0.42730812370263155,0.7361168176273526,0.619857404128504,0.508695652173913,0.47605094532029957,0.7129666691323494,1.0126759830924967
LightGBM,s_P8,aggregated,0.4885844748858447,0.42150072150072154,0.5165631469979296,0.42150072150072154,0.4088262175218697,0.7036299808881125,0.5082106696162683,0.4885844748858447,0.4448579609985209,0.699425564468061,0.9642462123146717
SVM,s_P1,aggregated,0.5583333333333333,0.4849481204150367,0.6609477124183006,0.4849481204150367,0.486710239651416,0.6827831888454821,0.6130208333333333,0.5583333333333333,0.5362200435729848,0.6741545100968975,0.9676599493469147
