model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,r_107.avi,aggregated,0.4240506329113924,0.35932721712538224,0.2768031189083821,0.35932721712538224,0.2527986633249791,0.6161683518614599,0.5392331038566882,0.4240506329113924,0.4623171853684845,0.6223049102795939,1.083138346672058
GNN,r_111.avi,aggregated,0.39274924471299094,0.24693540782649692,0.3112584814712474,0.16462360521766461,0.20489060489060487,0.4093587930221594,0.8332057477779662,0.39274924471299094,0.531025285103835,0.4289442647329041,1.108691394329071
GNN,r_138.avi,aggregated,0.4425287356321839,0.31356346833378634,0.33993783993783994,0.20904231222252423,0.25837173579109063,0.49423756455558576,0.6964505800712698,0.4425287356321839,0.5408469728269505,0.5164582767056266,1.0780635476112366
GNN,r_146.avi,aggregated,0.49070631970260226,0.44407993966817494,0.32232893157262904,0.29605329311211664,0.2988439076263428,0.4788461538461538,0.616811036682331,0.49070631970260226,0.5375652279465472,0.4794891419536073,1.0245481431484222
GNN,r_30.avi,aggregated,0.44390243902439025,0.4440765268579838,0.31842105263157894,0.29605101790532257,0.28823848238482386,0.4616752514103507,0.5853401797175866,0.44390243902439025,0.4855221098552449,0.4574100994873083,1.0762720108032227
GNN,r_52.avi,aggregated,0.49491525423728816,0.372661741927797,0.3475748194014448,0.248441161285198,0.2875691020469147,0.5143274157035624,0.657353203547253,0.49491525423728816,0.5627139915975963,0.5516996609361715,1.1516886353492737
GNN,r_53.avi,aggregated,0.3519736842105263,0.32618929340240815,0.35240587726187034,0.32618929340240815,0.3142009352055014,0.4738100858351717,0.43664771665413826,0.3519736842105263,0.367581729333712,0.4915446502309949,1.1515497863292694
GNN,r_55.avi,aggregated,0.38589211618257263,0.43663594470046085,0.3856063208519409,0.29109062980030725,0.26481253300475266,0.7019009216589862,0.9062655459118439,0.38589211618257263,0.5130085653495929,0.7341155643089788,1.3183820247650146
GNN,r_58.avi,aggregated,0.583756345177665,0.43547273982056595,0.4076148978109762,0.43547273982056595,0.3972509776857603,0.536839764918463,0.7400218970837066,0.583756345177665,0.6429375413815935,0.5439128831920144,0.9673267602920532
GNN,r_69.avi,aggregated,0.5700934579439252,,0.3333333333333333,0.19003115264797507,0.24206349206349206,,1.0,0.5700934579439252,0.7261904761904762,,0.8041523694992065
GNN,r_73.avi,aggregated,0.5573770491803278,0.32075471698113206,0.3002207505518764,0.21383647798742136,0.24977043158861342,0.48599646226415094,0.7825426120942351,0.5573770491803278,0.6510409610260579,0.5480880760903185,0.9737532734870911
GNN,r_79.avi,aggregated,0.5153374233128835,0.3230769230769231,0.27999999999999997,0.2153846153846154,0.24347826086956523,0.5179487179487179,0.6699386503067485,0.5153374233128835,0.5825553480928247,0.5480501093998026,1.050633192062378
GNN,r_80.avi,aggregated,0.21505376344086022,0.27153558052434457,0.3189559127805189,0.18102372034956304,0.13700954400848356,0.49485018726591756,0.8802178262216358,0.21505376344086022,0.32976886851617465,0.44878042232156035,1.1303248405456543
GNN,r_90.avi,aggregated,0.26171875,0.407796451914099,0.3031862284820031,0.407796451914099,0.21915717113077063,0.41246607014184894,0.5987681924882629,0.26171875,0.3206912986864409,0.31234568941714347,1.1667064428329468
GNN,r_cats_f.avi,aggregated,0.4075342465753425,,0.3333333333333333,0.1358447488584475,0.19302514193025141,,1.0,0.4075342465753425,0.5790754257907542,,1.0525054335594177
GNN,r_dallas_f.avi,aggregated,0.011363636363636364,,0.3333333333333333,0.003787878787878788,0.00749063670411985,,1.0,0.011363636363636364,0.02247191011235955,,1.255879521369934
GNN,r_detroit_f.avi,aggregated,0.6793893129770993,,0.3333333333333333,0.22646310432569974,0.2696969696969697,,1.0,0.6793893129770993,0.8090909090909091,,0.7049102485179901
GNN,r_earworm_f.avi,aggregated,0.46875,0.3792652042090244,0.3786112967257576,0.3792652042090244,0.37295906692510633,0.5370091470452055,0.4421292258722797,0.46875,0.4519162718983874,0.5509785346348143,1.12938392162323
GNN,r_funny_f.avi,aggregated,0.4075471698113208,0.4208002645502646,0.3894192243357841,0.4208002645502646,0.3185593969232989,0.5691155225568044,0.6296382528508865,0.4075471698113208,0.4791636577824191,0.5478904555609992,1.480668842792511
GNN,r_newyork_f.avi,aggregated,0.10980392156862745,0.3025499231950845,0.23703703703703702,0.3025499231950845,0.08339095105456891,0.431210524883381,0.5214814814814814,0.10980392156862745,0.06432980809715878,0.3757684333638518,1.182729959487915
