split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,model,best_epoch,best_val_loss,early_stopped
train,-0.1051720380783081,0.7212884426116943,-2.473247766494751,2.682919979095459,5.15616774559021,0.5340243577957153,0.14882391691207886,0.0352957546710968,0.6931471228599548,0.3090358078479767,0.29089754819869995,10000,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.6770282983779907,0.2839040160179138,-1.0,1.0,,,,,HeteroGCNMLPWeights,243,0.5244202613830566,1
val,-0.10441913455724716,0.7317760586738586,-1.913188099861145,1.8947679996490479,3.807956099510193,0.529258131980896,0.1512194126844406,0.14690163731575012,0.6931381821632385,0.3047166168689728,0.27927276492118835,11175,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.6729273200035095,0.28504329919815063,-1.0,1.0,,,,,HeteroGCNMLPWeights,243,0.5244202613830566,1
test,-0.11897135525941849,0.6822575330734253,-2.154726982116699,2.2758538722991943,4.4305808544158936,0.5432451367378235,0.14070579409599304,0.06397385895252228,0.6931471824645996,0.28540632128715515,0.30081766843795776,253116,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.6764571070671082,0.28414931893348694,-1.0,1.0,,,,,HeteroGCNMLPWeights,243,0.5244202613830566,1
