epoch,model,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,learning_rate,grad_norm_mean,grad_norm_max,is_best_epoch,best_epoch,best_val_loss,early_stopped
1,HeteroGCNMLPWeights,0.6802772432565689,0.6793305277824402,0.5607142857142857,0.5509182715939049,0.492,5e-05,0.030346006719517662,0.39846622943878174,0,17,0.6456226706504822,1
2,HeteroGCNMLPWeights,0.6696128994226456,0.664813220500946,0.5910714285714286,0.5863725315780111,0.504,5e-05,0.028839807491355365,0.9226078987121582,0,17,0.6456226706504822,1
3,HeteroGCNMLPWeights,0.655992661913236,0.6589973568916321,0.6044642857142857,0.5997153531400107,0.573,5e-05,0.020161120902054668,0.4217366576194763,0,17,0.6456226706504822,1
4,HeteroGCNMLPWeights,0.6540003915627798,0.6557208299636841,0.6107142857142858,0.6065092703748166,0.514,5e-05,0.02048494685097751,0.35310816764831543,0,17,0.6456226706504822,1
5,HeteroGCNMLPWeights,0.6532260080178579,0.6518284678459167,0.6169642857142856,0.6132645803698435,0.481,5e-05,0.01543149441001789,0.3554409146308899,0,17,0.6456226706504822,1
6,HeteroGCNMLPWeights,0.6553176095088323,0.6489807963371277,0.6223214285714286,0.6199831103604605,0.481,5e-05,0.019412873156945856,0.4455733895301819,0,17,0.6456226706504822,1
7,HeteroGCNMLPWeights,0.6640942096710205,0.6464020609855652,0.6285714285714286,0.6266002844950214,0.479,5e-05,0.021699669335703827,0.7188860774040222,0,17,0.6456226706504822,1
8,HeteroGCNMLPWeights,0.6472939650217692,0.6501271724700928,0.6232142857142857,0.6199831103604605,0.498,5e-05,0.0169059224954055,0.3830486536026001,0,17,0.6456226706504822,1
9,HeteroGCNMLPWeights,0.6441338459650675,0.6534345149993896,0.6107142857142858,0.6065092703748166,0.498,5e-05,0.014762646000074361,0.3136250972747803,0,17,0.6456226706504822,1
10,HeteroGCNMLPWeights,0.6554573426644007,0.6537807583808899,0.6107142857142858,0.6065092703748166,0.481,5e-05,0.017812910452760233,0.41920772194862366,0,17,0.6456226706504822,1
11,HeteroGCNMLPWeights,0.6493294586737951,0.6487661004066467,0.6223214285714286,0.6199831103604605,0.488,5e-05,0.01969225246329256,0.6936928629875183,0,17,0.6456226706504822,1
12,HeteroGCNMLPWeights,0.6455988436937332,0.6467824578285217,0.6285714285714286,0.6266002844950214,0.5,5e-05,0.013730421152961967,0.2650579512119293,0,17,0.6456226706504822,1
13,HeteroGCNMLPWeights,0.6416238298018774,0.6505370140075684,0.6160714285714286,0.6133333333333333,0.499,5e-05,0.0188771474364199,0.513256847858429,0,17,0.6456226706504822,1
14,HeteroGCNMLPWeights,0.6520074804623922,0.6552194952964783,0.6169642857142856,0.6132645803698435,0.479,5e-05,0.02072286995516703,0.5808759927749634,0,17,0.6456226706504822,1
15,HeteroGCNMLPWeights,0.65516064564387,0.6503635048866272,0.6160714285714286,0.6133333333333333,0.511,5e-05,0.018544335479808303,0.5493555665016174,0,17,0.6456226706504822,1
