epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss
1,1.0923818084928725,1.0343315601348877,0.43175615234438763,0.3728328827930422,1.849,0,51,0.9449602961540222
2,1.0546487238672044,1.0177274346351624,0.43964532199826317,0.4133302084371262,1.849,0,51,0.9449602961540222
3,1.0202376047770183,1.0086932182312012,0.48609723609723615,0.4839592953978385,1.849,0,51,0.9449602961540222
4,1.0582126412126753,1.002658188343048,0.4906302847479318,0.48046677691353396,1.852,0,51,0.9449602961540222
5,1.0336112479368846,1.002256691455841,0.4986092339033516,0.49874088697618113,1.852,0,51,0.9449602961540222
6,0.9995300206873152,0.9948519766330719,0.4889097830274301,0.4815398195072212,1.846,0,51,0.9449602961540222
7,1.0100923313034906,0.9907426238059998,0.4858213681743093,0.48380110264686965,1.856,0,51,0.9449602961540222
8,0.9926657908492618,0.9889961779117584,0.4988034840976017,0.49727601887422224,1.85,0,51,0.9449602961540222
9,0.9882704516251882,0.9824415445327759,0.49517149517149517,0.49349262702908736,1.849,0,51,0.9449602961540222
10,0.9718746708499061,0.9841620028018951,0.47775590422649244,0.4701254085236122,1.851,0,51,0.9449602961540222
11,0.9590665300687155,0.9779282212257385,0.49505070093305387,0.49512166865628043,1.845,0,51,0.9449602961540222
12,0.9398872090710534,0.97694131731987,0.5046881223351812,0.5031252668502182,1.853,0,51,0.9449602961540222
13,0.9338997503121694,0.9711730778217316,0.49383296442119967,0.4922613229064842,1.851,0,51,0.9449602961540222
14,0.9180051717493269,0.9821811020374298,0.48164254046606986,0.47173494379435227,1.845,0,51,0.9449602961540222
15,0.9418947233094109,0.9736602306365967,0.4955322455322455,0.49303203485383557,1.851,0,51,0.9449602961540222
16,0.9166459805435605,0.9688197672367096,0.4968609821550998,0.494819645763042,1.851,0,51,0.9449602961540222
17,0.9307470387882657,0.987424224615097,0.46552793611617144,0.44868759230365646,1.851,0,51,0.9449602961540222
18,0.9095186856057909,0.9694532155990601,0.4899022546081369,0.4853300999039593,1.849,0,51,0.9449602961540222
19,0.9458335207568275,0.9671697318553925,0.4954767454767455,0.4932011682848991,1.842,0,51,0.9449602961540222
20,0.9058614505661858,0.9745032787322998,0.4746789158553864,0.4618577571379429,1.862,0,51,0.9449602961540222
21,0.9133159716924032,0.9621272087097168,0.505523887876829,0.5012122718910049,1.848,0,51,0.9449602961540222
22,0.9045060508781009,0.9683695435523987,0.4872398842987078,0.48043386243386244,1.851,0,51,0.9449602961540222
23,0.90774957007832,0.9669246673583984,0.48804789981260566,0.479406573552915,1.849,0,51,0.9449602961540222
24,0.8958986235989465,0.9608780145645142,0.49642351112939354,0.4906409058024314,1.847,0,51,0.9449602961540222
25,0.8949510819382138,0.9697189629077911,0.4760076524782407,0.46572104018912525,1.848,0,51,0.9449602961540222
26,0.8925442331367068,0.964070200920105,0.4992474845416022,0.49455447109824185,1.847,0,51,0.9449602961540222
27,0.888295935259925,0.9664344191551208,0.48588339764810357,0.4776014496881706,1.848,0,51,0.9449602961540222
28,0.8973283105426364,0.9655859470367432,0.501555633908575,0.4953115442416518,1.852,0,51,0.9449602961540222
29,0.8733702798684438,0.9590863883495331,0.5048823725294315,0.5011575670197873,1.846,0,51,0.9449602961540222
30,0.8891270028220283,0.9546724557876587,0.5062437562437562,0.5025846542349665,1.852,0,51,0.9449602961540222
31,0.9159255491362678,0.9799029231071472,0.47135217723453016,0.4547008547008547,1.852,0,51,0.9449602961540222
32,0.8448112888468636,0.9591453075408936,0.49789589495471853,0.4911907355080875,1.842,0,51,0.9449602961540222
33,0.8720908131864336,0.9620502591133118,0.5008031184501772,0.49367123024758497,2.051,0,51,0.9449602961540222
34,0.8505381047725677,0.973455548286438,0.4953167747285394,0.485682663506797,1.85,0,51,0.9449602961540222
35,0.8844670719570584,0.9668915271759033,0.4972266295795708,0.4911449943289552,1.847,0,51,0.9449602961540222
36,0.8640450106726753,0.9584470689296722,0.5028288704759293,0.4979601300597997,1.856,0,51,0.9449602961540222
37,0.8448171251349978,0.9565108716487885,0.5148968678380443,0.5103627877998768,1.844,0,51,0.9449602961540222
38,0.9010812342166901,0.9615014791488647,0.4988100135158959,0.48957491726842267,1.852,0,51,0.9449602961540222
39,0.8455710841549767,0.971403181552887,0.48974228385993096,0.47752363588069296,1.85,0,51,0.9449602961540222
40,0.8619180719057719,0.9694305062294006,0.5087967587967589,0.5004572067023928,1.847,0,51,0.9449602961540222
41,0.8631812433401743,0.955780565738678,0.5064380064380064,0.5002368830321875,1.862,0,51,0.9449602961540222
42,0.8533286717202928,0.957710325717926,0.5178644884527238,0.5117654786862613,1.846,0,51,0.9449602961540222
43,0.8287307918071747,0.9685552418231964,0.5072411248881837,0.5003283001123612,1.851,0,51,0.9449602961540222
44,0.8550257782141367,0.9614213109016418,0.5108502608502609,0.5034227946684853,1.852,0,51,0.9449602961540222
45,0.8345352775520749,0.9656606316566467,0.5044400044400045,0.4966732574779404,1.847,0,51,0.9449602961540222
46,0.8588152560922835,0.9559478759765625,0.5207815060756237,0.5137159518602817,1.853,0,51,0.9449602961540222
47,0.8193584647443559,0.9654463529586792,0.5088294058882293,0.499199252477941,1.851,0,51,0.9449602961540222
48,0.8487523463037279,0.9541517496109009,0.5248836131189073,0.520188015957657,1.852,0,51,0.9449602961540222
49,0.8868653343783485,0.9602057337760925,0.5059450353568001,0.4962573331113296,1.851,0,51,0.9449602961540222
50,0.8275388280550638,0.9757510721683502,0.4960921431509668,0.48499224031197546,1.849,0,51,0.9449602961540222
51,0.8959119617938995,0.9449602961540222,0.5319582378405908,0.5279290528224565,1.852,1,51,0.9449602961540222
52,0.8524205585320791,0.9697696268558502,0.5030557677616502,0.49504584610749697,1.855,0,51,0.9449602961540222
53,0.8602104551262326,0.9465692639350891,0.5332869744634451,0.5303610180347069,1.851,0,51,0.9449602961540222
54,0.8522385557492574,0.9678022265434265,0.503808283220048,0.4944871618488568,1.849,0,51,0.9449602961540222
55,0.9056783219178518,0.9572529792785645,0.5184733567086508,0.513691595421459,1.842,0,51,0.9449602961540222
56,0.8248900771141052,0.9545036554336548,0.511459129106188,0.5052325750312328,1.851,0,51,0.9449602961540222
57,0.8693584501743317,0.953707754611969,0.5247448629801571,0.5221842542010572,1.849,0,51,0.9449602961540222
58,0.8307803604337904,0.9730468690395355,0.5059123882653295,0.49760768336488326,1.847,0,51,0.9449602961540222
59,0.8476999600728353,0.9817327857017517,0.5088522588522588,0.49924576838513895,1.852,0,51,0.9449602961540222
60,0.841438717312283,0.9485376477241516,0.5190593720005484,0.5154878149502372,1.846,0,51,0.9449602961540222
61,0.8559593061606089,0.9808226823806763,0.4862490450725745,0.4720091636799692,1.851,0,51,0.9449602961540222
62,0.8079395161734687,0.972970187664032,0.5059401382930795,0.49704977759163144,1.85,0,51,0.9449602961540222
63,0.8282318611939748,0.9558510184288025,0.515096015096015,0.508011854317003,1.847,0,51,0.9449602961540222
64,0.8297199176417457,0.9669842720031738,0.519165475047828,0.5144859357154705,1.85,0,51,0.9449602961540222
65,0.8473269045352936,0.9586094617843628,0.51356813121519,0.5078038874383521,1.851,0,51,0.9449602961540222
66,0.8025659422079722,0.9639932811260223,0.5088016558604794,0.49938926665775824,1.849,0,51,0.9449602961540222
67,0.83427604370647,0.967752605676651,0.5107621137032902,0.5042426221465881,1.861,0,51,0.9449602961540222
68,0.8500234385331472,0.9619866609573364,0.5192813722225487,0.5137024993296025,1.851,0,51,0.9449602961540222
69,0.8150882323582967,0.9554094076156616,0.5128205128205128,0.5068975468975468,1.855,0,51,0.9449602961540222
70,0.8579077886210548,0.959790974855423,0.5148968678380443,0.5105445749122969,1.848,0,51,0.9449602961540222
71,0.7969450288348727,0.9564826488494873,0.5099916423445835,0.5039945344102655,1.852,0,51,0.9449602961540222
