signal_set,signal_set_description,experiment_id,experiment_display_name,cv_strategy,summary_model_name,model,fold_id,suite_run_dir,trainer_run_dir,diagnostics_path,split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_1_P17_P20_P8,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_1_P17_P20_P8/gnn/BasicGCN/gnn_fold_diagnostics.csv,train,0.1458548158407211,0.3357796669006347,-1.0852500200271606,1.4370723962783811,2.522322416305542,0.6503469944000244,0.0573960207402706,0.2646425366401672,0.6931471824645996,0.2199081629514694,0.4351313412189483,10000,,,,,,,,,,,,,,,,,63,0.6306542754173279,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_1_P17_P20_P8,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_1_P17_P20_P8/gnn/BasicGCN/gnn_fold_diagnostics.csv,val,0.1767730712890625,0.3108957409858703,-0.9539848566055298,1.11017107963562,2.06415593624115,0.6545459628105164,0.0496187396347522,0.4336826801300049,0.6931286454200745,0.1823271363973617,0.5048078298568726,18721,,,,,,,,,,,,,,,,,63,0.6306542754173279,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_1_P17_P20_P8,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_1_P17_P20_P8/gnn/BasicGCN/gnn_fold_diagnostics.csv,test,0.1631052643060684,0.3002586364746094,-1.036953330039978,1.279860019683838,2.316813349723816,0.6579703092575073,0.0496634431183338,0.3290848433971405,0.6931471824645996,0.2142873704433441,0.4666275978088379,133903,,,,,,,,,,,,,,,,,63,0.6306542754173279,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_2_P13_P28_P30,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_2_P13_P28_P30/gnn/BasicGCN/gnn_fold_diagnostics.csv,train,0.1257534921169281,0.7761210799217224,-3.202465295791626,3.588144302368164,6.79060959815979,0.5382982492446899,0.1638522893190384,0.0179312825202941,0.6931471824645996,0.3665202260017395,0.1494267135858535,10000,,,,,,,,,,,,,,,,,349,0.5847002267837524,0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_2_P13_P28_P30,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_2_P13_P28_P30/gnn/BasicGCN/gnn_fold_diagnostics.csv,val,0.1076755672693252,0.723503053188324,-2.3325283527374268,2.4225096702575684,4.755038022994995,0.5417993664741516,0.1526920348405838,0.0923235192894935,0.6931108832359314,0.3877464830875397,0.1759556531906128,12246,,,,,,,,,,,,,,,,,349,0.5847002267837524,0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_2_P13_P28_P30,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_2_P13_P28_P30/gnn/BasicGCN/gnn_fold_diagnostics.csv,test,0.1078494787216186,0.7860553860664368,-2.7364697456359863,3.2291388511657715,5.965608596801758,0.531079888343811,0.1652085781097412,0.0411707758903503,0.6931464672088623,0.3822028636932373,0.1585097312927246,118828,,,,,,,,,,,,,,,,,349,0.5847002267837524,0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_3_P19_P22_P4,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_3_P19_P22_P4/gnn/BasicGCN/gnn_fold_diagnostics.csv,train,0.1220563277602195,0.1852401793003082,-0.8025857210159302,0.8731264472007751,1.675712168216705,0.6799986958503723,0.0201072394847869,0.5097265839576721,0.6931471824645996,0.1904405504465103,0.5398805737495422,10000,,,,,,,,,,,,,,,,,18,0.6549902558326721,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_3_P19_P22_P4,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_3_P19_P22_P4/gnn/BasicGCN/gnn_fold_diagnostics.csv,val,0.0915119796991348,0.1869522184133529,-0.5569767951965332,0.6133601665496826,1.1703369617462158,0.6806122064590454,0.0166013203561306,0.6028231382369995,0.6931450366973877,0.1827508062124252,0.5651391744613647,16653,,,,,,,,,,,,,,,,,18,0.6549902558326721,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_3_P19_P22_P4,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_3_P19_P22_P4/gnn/BasicGCN/gnn_fold_diagnostics.csv,test,0.1393316090106964,0.193173810839653,-0.6134926080703735,0.7299896478652954,1.343482255935669,0.6780588626861572,0.0225768070667982,0.5585951805114746,0.6931470632553101,0.1769470125436782,0.568231463432312,111628,,,,,,,,,,,,,,,,,18,0.6549902558326721,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_4_P10_P16_P5,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_4_P10_P16_P5/gnn/BasicGCN/gnn_fold_diagnostics.csv,train,0.2453548014163971,0.5839834213256836,-1.9273018836975095,2.450581312179565,4.377883195877075,0.5864278674125671,0.1174413934350013,0.0961834117770195,0.6931471824645996,0.3005559742450714,0.3087552189826965,10000,,,,,,,,,,,,,,,,,155,0.5865828394889832,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_4_P10_P16_P5,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_4_P10_P16_P5/gnn/BasicGCN/gnn_fold_diagnostics.csv,val,0.2335924506187439,0.5582581162452698,-1.6850318908691406,1.927125334739685,3.6121572256088257,0.5906715393066406,0.1095802932977676,0.1723244339227676,0.6931358575820923,0.2732181847095489,0.3123218119144439,11325,,,,,,,,,,,,,,,,,155,0.5865828394889832,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_4_P10_P16_P5,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_4_P10_P16_P5/gnn/BasicGCN/gnn_fold_diagnostics.csv,test,0.2730453014373779,0.595518946647644,-1.825145483016968,2.180060148239136,4.005205631256104,0.581972062587738,0.1173506304621696,0.1472906470298767,0.693146824836731,0.3157595694065094,0.3014961183071136,128271,,,,,,,,,,,,,,,,,155,0.5865828394889832,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_5_P21_P23_P24,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_5_P21_P23_P24/gnn/BasicGCN/gnn_fold_diagnostics.csv,train,0.1527582556009292,0.6489049196243286,-2.8620810508728027,2.3945131301879883,5.256594181060791,0.5678025484085083,0.1368408054113388,0.0324601233005523,0.6931470632553101,0.3206525444984436,0.2649292349815368,10000,,,,,,,,,,,,,,,,,255,0.5160780549049377,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_5_P21_P23_P24,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_5_P21_P23_P24/gnn/BasicGCN/gnn_fold_diagnostics.csv,val,0.1356999278068542,0.6474650502204895,-1.988608479499817,1.9180516004562376,3.906660079956055,0.5691701769828796,0.1419768333435058,0.1187977492809295,0.6930315494537354,0.3172858655452728,0.2833693325519562,11175,,,,,,,,,,,,,,,,,255,0.5160780549049377,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_5_P21_P23_P24,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_5_P21_P23_P24/gnn/BasicGCN/gnn_fold_diagnostics.csv,test,0.1329791694879531,0.6440998911857605,-2.387076139450073,2.557349920272827,4.9444260597229,0.568117618560791,0.135905385017395,0.0628588274121284,0.6931437253952026,0.3314521014690399,0.2549187541007995,142311,,,,,,,,,,,,,,,,,255,0.5160780549049377,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_6_P18_P29_P7,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_6_P18_P29_P7/gnn/BasicGCN/gnn_fold_diagnostics.csv,train,0.1830375045537948,0.4042413532733917,-1.380482792854309,1.3973828554153442,2.7778656482696533,0.6339017152786255,0.0697377026081085,0.2229092270135879,0.6931471824645996,0.2808673679828644,0.3250411748886108,10000,,,,,,,,,,,,,,,,,81,0.6217762231826782,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_6_P18_P29_P7,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_6_P18_P29_P7/gnn/BasicGCN/gnn_fold_diagnostics.csv,val,0.1758784651756286,0.3836457133293152,-1.3282887935638428,1.3048194646835327,2.6331082582473755,0.6385036706924438,0.0682735592126846,0.2459083795547485,0.6931467056274414,0.2492196857929229,0.3438060283660888,11325,,,,,,,,,,,,,,,,,81,0.6217762231826782,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,BasicGCN,skf_6_P18_P29_P7,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_6_P18_P29_P7/gnn/BasicGCN/gnn_fold_diagnostics.csv,test,0.1913481950759887,0.3722819685935974,-1.3202852010726929,1.2297921180725098,2.550077319145202,0.6428737044334412,0.060283500701189,0.2598575353622436,0.6931471824645996,0.2443691790103912,0.3709264695644378,116403,,,,,,,,,,,,,,,,,81,0.6217762231826782,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,HeteroGCNMean,skf_0_P1_P14_P2_P27,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_0_P1_P14_P2_P27/gnn/HeteroGCNMean/gnn_fold_diagnostics.csv,train,-0.0496219769120216,0.508980393409729,-1.7337441444396973,1.574017882347107,3.307762026786804,0.6021729707717896,0.0938945636153221,0.2032812088727951,0.6931471824645996,0.338591456413269,0.3221649825572967,10000,,,,,,,,,,,,,,,,,108,0.5746351480484009,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,HeteroGCNMean,skf_0_P1_P14_P2_P27,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_0_P1_P14_P2_P27/gnn/HeteroGCNMean/gnn_fold_diagnostics.csv,val,-0.0689323544502258,0.458448052406311,-1.5648345947265625,1.0792735815048218,2.6441081762313843,0.6190612316131592,0.0783366039395332,0.3189555406570434,0.6931408643722534,0.3388504385948181,0.3022139966487884,11175,,,,,,,,,,,,,,,,,108,0.5746351480484009,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,HeteroGCNMean,skf_0_P1_P14_P2_P27,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_0_P1_P14_P2_P27/gnn/HeteroGCNMean/gnn_fold_diagnostics.csv,test,-0.0530107170343399,0.5080822110176086,-1.8427600860595703,1.326489806175232,3.1692498922348022,0.6033424735069275,0.0960533916950225,0.2090429365634918,0.6931471228599548,0.3122812509536743,0.3709867596626282,253116,,,,,,,,,,,,,,,,,108,0.5746351480484009,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,HeteroGCNMean,skf_1_P17_P20_P8,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_1_P17_P20_P8/gnn/HeteroGCNMean/gnn_fold_diagnostics.csv,train,0.1528599560260772,0.0820696502923965,-0.1976400464773178,0.3249373435974121,0.5225773900747299,0.6905093789100647,0.0019832588732242,0.6811336278915405,0.6931471824645996,0.1639469265937805,0.63083815574646,10000,,,,,,,,,,,,,,,,,1,0.6737145781517029,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,HeteroGCNMean,skf_1_P17_P20_P8,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_1_P17_P20_P8/gnn/HeteroGCNMean/gnn_fold_diagnostics.csv,val,0.1629521548748016,0.083119660615921,-0.0969134718179702,0.3171155452728271,0.4140290170907974,0.6903029084205627,0.0019457520684227,0.6851577758789062,0.6931471824645996,0.1454730927944183,0.6606222987174988,18721,,,,,,,,,,,,,,,,,1,0.6737145781517029,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,HeteroGCNMean,skf_1_P17_P20_P8,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_1_P17_P20_P8/gnn/HeteroGCNMean/gnn_fold_diagnostics.csv,test,0.1571086645126342,0.0870193541049957,-0.1256767511367797,0.3136334121227264,0.4393101632595062,0.690077006816864,0.0021828860044479,0.679167628288269,0.6931470632553101,0.1615007817745208,0.64879310131073,133903,,,,,,,,,,,,,,,,,1,0.6737145781517029,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,HeteroGCNMean,skf_2_P13_P28_P30,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_2_P13_P28_P30/gnn/HeteroGCNMean/gnn_fold_diagnostics.csv,train,0.0299157164990901,0.4920492470264435,-1.7438209056854248,1.635241985321045,3.3790628910064697,0.6030420660972595,0.0966728776693344,0.1857723742723465,0.6931471824645996,0.3187074065208435,0.2821206748485565,10000,,,,,,,,,,,,,,,,,109,0.6546461582183838,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,HeteroGCNMean,skf_2_P13_P28_P30,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_2_P13_P28_P30/gnn/HeteroGCNMean/gnn_fold_diagnostics.csv,val,0.0267571788281202,0.441210389137268,-1.3923203945159912,1.1013660430908203,2.4936864376068115,0.6181210875511169,0.0835557430982589,0.3126311302185058,0.6931471228599548,0.3012235164642334,0.3275194764137268,12246,,,,,,,,,,,,,,,,,109,0.6546461582183838,1
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,HeteroGCNMean,skf_2_P13_P28_P30,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/skf_2_P13_P28_P30/gnn/HeteroGCNMean/gnn_fold_diagnostics.csv,test,0.0213340073823928,0.5036510825157166,-1.705918312072754,1.5277597904205322,3.233678102493286,0.599273681640625,0.0984003692865371,0.1985853165388107,0.6931453943252563,0.3433032035827636,0.2658144831657409,118828,,,,,,,,,,,,,,,,,109,0.6546461582183838,1
