signal_set,signal_set_description,experiment_id,experiment_display_name,cv_strategy,model,split,logit_mean_mean,logit_mean_std,logit_std_mean,logit_std_std,logit_min_mean,logit_min_std,logit_max_mean,logit_max_std,logit_range_mean,logit_range_std,prediction_entropy_mean_mean,prediction_entropy_mean_std,prediction_entropy_std_mean,prediction_entropy_std_std,prediction_entropy_min_mean,prediction_entropy_min_std,prediction_entropy_max_mean,prediction_entropy_max_std,graph_embedding_variance_mean,graph_embedding_variance_std,graph_embedding_mean_pairwise_cosine_similarity_mean,graph_embedding_mean_pairwise_cosine_similarity_std,graph_embedding_pair_count_mean,graph_embedding_pair_count_std,temporal_forward_edge_weight_mean_mean,temporal_forward_edge_weight_mean_std,temporal_forward_edge_weight_std_mean,temporal_forward_edge_weight_std_std,temporal_forward_edge_weight_min_mean,temporal_forward_edge_weight_min_std,temporal_forward_edge_weight_max_mean,temporal_forward_edge_weight_max_std,temporal_backward_edge_weight_mean_mean,temporal_backward_edge_weight_mean_std,temporal_backward_edge_weight_std_mean,temporal_backward_edge_weight_std_std,temporal_backward_edge_weight_min_mean,temporal_backward_edge_weight_min_std,temporal_backward_edge_weight_max_mean,temporal_backward_edge_weight_max_std,spatial_edge_weight_mean_mean,spatial_edge_weight_mean_std,spatial_edge_weight_std_mean,spatial_edge_weight_std_std,spatial_edge_weight_min_mean,spatial_edge_weight_min_std,spatial_edge_weight_max_mean,spatial_edge_weight_max_std,fixation_edge_weight_mean_mean,fixation_edge_weight_mean_std,fixation_edge_weight_std_mean,fixation_edge_weight_std_std,fixation_edge_weight_min_mean,fixation_edge_weight_min_std,fixation_edge_weight_max_mean,fixation_edge_weight_max_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,early_stopped_mean,early_stopped_std
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,train,0.0090742616614859,0.06611056289621094,0.5807546930653709,0.25657201601077245,-1.9997114155973708,0.9982573165601486,1.9287291424615043,1.0080007079298299,3.928440558058875,1.956051811170601,0.5795701486723763,0.060004780239543254,0.11933959495010116,0.060503368275452774,0.1819299454135554,0.22202279317689727,0.6931471824645996,0.0,0.4532633764403207,0.05706430548089809,0.2454903210912432,0.11038168883224697,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.14285714285714,83.17537410281277,0.568311985049929,0.0639877425101394,1.0,0.0
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,val,0.02193806160773547,0.07669582491922655,0.6199397082839694,0.3186033869267285,-1.665129474231175,0.9177013603643215,1.645711213350296,0.8749440235965639,3.310840687581471,1.753177904664228,0.5634254600320544,0.07944902598216905,0.12465806746123621,0.06771660935724397,0.23333429172635076,0.23153852629254842,0.693068972655705,0.0001272360115941115,0.3279405789715903,0.08395375164509401,0.46151213135038105,0.14169539240549922,13064.714285714286,3049.871402441187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.14285714285714,83.17537410281277,0.568311985049929,0.0639877425101394,1.0,0.0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,test,0.1757299580744334,0.05746976616721034,0.4959894652877535,0.21151866228719135,-1.7314186607088362,0.7713533047941656,1.8480270419801985,0.8650454010833705,3.5794457026890347,1.6080439639681354,0.6065804021699088,0.05366024257331003,0.09509410895407197,0.05163117047961033,0.2161468235509736,0.18311689416272112,0.6931465182985578,1.2594451433745117e-06,0.2858035159962517,0.07464966306965116,0.34541267582348417,0.13685105899788838,143494.2857142857,49497.281365459145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.71428571428572,116.52855770970805,0.5910951665469578,0.04933211386657435,0.8571428571428571,0.37796447300922725
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,train,0.17091365690742216,0.04767884549845017,0.5045868243489947,0.2041671525621166,-1.9252078703471593,0.8996652336279343,2.0236320751053944,0.8969802491264757,3.948839945452554,1.7620296824028727,0.6053911021777562,0.050449534678316275,0.09782135220510615,0.050323036087604654,0.18027964979410166,0.1715688422257139,0.6931471654347011,4.505687629528885e-08,0.29121427876608713,0.0666362023525943,0.32869015208312435,0.1259272635278784,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.71428571428572,116.52855770970805,0.5910951665469578,0.04933211386657435,0.8571428571428571,0.37796447300922725
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,val,0.16154959159237994,0.05231809627512702,0.48402186589581625,0.19433648162728073,-1.4904404708317347,0.60415696802206,1.5606049299240112,0.6020995660093262,3.051045400755746,1.2016214466377033,0.6085458312715802,0.05018202096514699,0.0932327934673854,0.05000457010959876,0.2724694960883685,0.18388809451418936,0.6931198835372925,4.0811107746799316e-05,0.2782154423849923,0.08019461167654096,0.3526546571935926,0.13592561201206177,13231.42857142857,3123.5757211430437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.71428571428572,116.52855770970805,0.5910951665469578,0.04933211386657435,0.8571428571428571,0.37796447300922725
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLP,test,-0.0001877602522394576,0.06828095412809912,0.5661556550434658,0.1855578893984877,-1.9320470605577742,0.7027493011080118,2.001193846975054,0.8381685650662744,3.933240907532828,1.3964642658570618,0.5829674686704364,0.05098340557979863,0.11536958920104158,0.045829024631574386,0.14512369568858824,0.11246339833974602,0.6931465608733041,1.1266471694360289e-06,0.29056418580668314,0.04673171855583777,0.30702357632773264,0.09803209972600667,143494.2857142857,49497.281365459145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.14285714285714,85.16342832348592,0.5822631333555494,0.07915563763414259,1.0,0.0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLP,train,-0.002875062204631327,0.06491525915382358,0.5737309881619045,0.17387890541698228,-2.0293285846710205,0.6675598751066929,2.2981109619140625,0.8896295960983411,4.327439546585083,1.3762043142240137,0.581204388822828,0.047387732110100646,0.11637456768325394,0.04233458416386775,0.11218975085232934,0.09830967181121535,0.6931471484048026,9.01137526244391e-08,0.2966034199510302,0.03883162816764793,0.29688029416969847,0.06894152264881853,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.14285714285714,85.16342832348592,0.5822631333555494,0.07915563763414259,1.0,0.0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLP,val,-0.010113827518320516,0.055572387666998714,0.5579930969646999,0.18680921762750852,-1.6581239870616369,0.6690340234705497,1.7198969381196159,0.6283380117182771,3.3780209251812527,1.2544158728455055,0.583407495703016,0.05253243174658491,0.11132471635937688,0.04355516631417199,0.2087021741483892,0.14734753028881456,0.6931450366973877,1.8611544365830693e-06,0.2793593619550977,0.05131720552840499,0.31689451634883875,0.10375490965550228,13231.42857142857,3123.5757211430437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.14285714285714,85.16342832348592,0.5822631333555494,0.07915563763414259,1.0,0.0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLPWeights,test,-0.017335353685276843,0.0985053472485497,0.5078299684183938,0.21089828680516767,-1.7682314770562308,1.0410960517809174,1.5274710740361894,0.6996995037966685,3.2957025510924205,1.6817984445429712,0.5957526224000114,0.05925955354293822,0.09785581114036691,0.05058388133903434,0.23538086377084252,0.19253444655396407,0.693146390574319,1.762361381633095e-06,0.26415560500962393,0.04047627059573708,0.37787593688283644,0.1097718980737763,143494.2857142857,49497.281365459145,-0.14246784789221628,1.06868118687558,0.012433611771449542,0.026959492417738675,-0.14285715137209212,1.0690449384446776,0.4285713689667838,0.9759000322308211,-0.14221814700535365,1.0684482540401448,0.01625609371411025,0.034345864523548084,-0.14285715137209212,1.0690449384446776,0.4285713774817331,0.9759000380476356,-0.09497346196855817,0.7239775415395313,0.2833812023912157,0.005616000126861513,-0.8371312192508152,0.43091029019864685,0.6786423793860844,0.5488225795329268,,,,,,,,,124.85714285714286,92.49041134342625,0.5883833936282566,0.05604794997083322,1.0,0.0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLPWeights,train,-0.014283983036875728,0.09837284841161437,0.5175526354994092,0.20889774570841244,-1.9850776110376631,1.0821490509470952,1.7161512204578944,0.8002521162724261,3.7012288314955577,1.829147044687843,0.5940485085759845,0.05785140143521243,0.1014323830604553,0.05137189135799872,0.20040284789034296,0.1856908404068716,0.6931471058300563,8.91701271006963e-08,0.27378066735608236,0.038935004819126415,0.3656063292707716,0.09467222986051588,10000.0,0.0,-0.14239955799920218,1.068617489146128,0.012861242175982609,0.02954745639617802,-0.14285715137209212,1.0690449384446776,0.4285713774817331,0.9759000380476356,-0.14226271424974715,1.06848974174946,0.016058391891672474,0.03291894854415632,-0.14285715137209212,1.0690449384446776,0.4285713774817331,0.9759000380476356,-0.09631442172186715,0.7237172047370037,0.2836579084396362,0.006108376109457869,-0.8412868146385465,0.41991561825330287,0.6826831315244947,0.5419217294077897,,,,,,,,,124.85714285714286,92.49041134342625,0.5883833936282566,0.05604794997083322,1.0,0.0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLPWeights,val,-0.013867571151682318,0.10075071424300217,0.5089491307735443,0.20985861508036635,-1.4795463255473547,0.7544345739515663,1.359866006033761,0.5388074421372094,2.8394123315811157,1.2579945346592079,0.5941879834447589,0.060309050783726816,0.09738962032965247,0.05269951416251742,0.283060182418142,0.1927239411109486,0.6931100743157523,7.56527818898292e-05,0.2580900958606175,0.048399681793921207,0.38589099049568176,0.11743480457221546,13231.42857142857,3123.5757211430437,-0.1394125989505223,1.065856728954043,0.032680601813061524,0.08182174704344564,-0.14285714285714285,1.0690449490646847,0.4285713774817331,0.9759000380476356,-0.1387018816811698,1.0652065880838997,0.03725621822845985,0.08909294573721883,-0.14285715137209212,1.0690449384446776,0.4285713774817331,0.9759000380476356,-0.10100320407322474,0.7198240892490033,0.2851379002843584,0.008474474895610902,-0.8367923051118851,0.4318069727260598,0.6704159144844327,0.5629158108242577,,,,,,,,,124.85714285714286,92.49041134342625,0.5883833936282566,0.05604794997083322,1.0,0.0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,test,-0.0162907848134637,0.10764445161699747,0.35688244232109617,0.2190691785380634,-1.3877317309379578,0.9137822477455556,1.0954309893505914,0.819116602172753,2.4831627202885493,1.717895355930033,0.6342973027910505,0.04697750385633898,0.06630827360121261,0.051521698814926783,0.3537926764360496,0.2437861400257484,0.6931467226573399,7.257048357776864e-07,0.2581023850611278,0.08109774562771332,0.4352959075144359,0.18609637113400868,143494.2857142857,49497.281365459145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.42857142857143,85.764905687694,0.6145759395190648,0.06324789810728551,1.0,0.0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,train,-0.0207108309758561,0.1091560851089695,0.3592684343457222,0.21974244863061929,-1.4408072722809655,0.921482962852346,1.18408964574337,0.8168421997387376,2.624896918024336,1.7225831345288645,0.6331739851406643,0.047154114289378254,0.06777641646164864,0.05146764562239241,0.3294686914554664,0.24761387060407786,0.6931471824645996,0.0,0.26086714225155966,0.07716741753587504,0.4253768878323691,0.18314362677134,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.42857142857143,85.764905687694,0.6145759395190648,0.06324789810728551,1.0,0.0
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMean,val,-0.021355197897979166,0.11302599263313211,0.34038685208984776,0.20882883557093074,-1.2073116536651338,0.7768054008102717,0.9147137062890189,0.6778324765282784,2.122025359954153,1.4287565935064959,0.6391105396406991,0.0437180687994511,0.06310904949038684,0.04927292238440741,0.3937236634748323,0.21895271004567496,0.6931389570236206,1.827466485253967e-05,0.24652091307299479,0.08277540755466661,0.44225853255816866,0.19033839615349324,13231.42857142857,3123.5757211430437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.42857142857143,85.764905687694,0.6145759395190648,0.06324789810728551,1.0,0.0
gaze_pupil,Gaze x/y plus pupil nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,test,0.07647774953927307,0.030669599363324283,0.6118082276412419,0.14443568576432386,-1.6046903133392334,0.40114802122296905,1.718553968838283,0.4658750587668623,3.3232442821775163,0.8609940542171207,0.5683443120547703,0.0423044284463147,0.1253333836793899,0.03564784318270504,0.18574877615485866,0.12131544658248865,0.6931455390793937,3.0704313522387626e-06,0.38161589418138775,0.05749054272338108,0.304640776344708,0.07535271818202154,141301.42857142858,50055.916376445595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.42857142857143,45.280080767217214,0.55355333004679,0.054479535201150404,1.0,0.0
gaze_pupil,Gaze x/y plus pupil nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,train,0.0774283579417637,0.025211356626343825,0.6053443636213031,0.08666072099192898,-1.7486574138913835,0.3808136027327094,2.0082907676696777,0.32878061688808197,3.7569481815610613,0.6999556912098629,0.5728115013667515,0.022087826962068954,0.12875972794634952,0.025253334050460447,0.1272630499941962,0.07172280653273205,0.6931471654347011,2.9084088589298314e-08,0.4285990808691297,0.028128118620101162,0.2066932107721056,0.030754984439316485,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.42857142857143,45.280080767217214,0.55355333004679,0.054479535201150404,1.0,0.0
gaze_pupil,Gaze x/y plus pupil nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,BasicGCN,val,0.09322224770273478,0.02619399107122823,0.6101416775158474,0.12961173471839926,-1.4157022493226188,0.3400480059755484,1.682529159954616,0.38511049437426487,3.098231409277235,0.7094602280429824,0.5695838076727731,0.03619754535269917,0.12859595141240523,0.03513030778049554,0.20590995145695548,0.10700298233635024,0.693134435585567,2.15704707224515e-05,0.36140022959027973,0.04498491361348511,0.3176839862551008,0.05608721408192237,13205.42857142857,3090.935449403781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.42857142857143,45.280080767217214,0.55355333004679,0.054479535201150404,1.0,0.0
gaze_pupil,Gaze x/y plus pupil nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLP,test,0.015254506475425185,0.07728841716014322,0.6224303799016135,0.20002547902767404,-1.6294144902910506,0.3775733929445336,1.6039465836116247,0.5233199677241716,3.233361073902675,0.8606551289709714,0.5639406272343227,0.06018326283650796,0.12298579088279174,0.04534486275180637,0.2133281486374991,0.09974976687795926,0.6931453091757638,3.246102215650324e-06,0.34440974252564566,0.09276693026716049,0.41228604103837696,0.12522752622837766,141301.42857142858,50055.916376445595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,58.79342366852492,0.5513478772980827,0.06322489170414511,1.0,0.0
gaze_pupil,Gaze x/y plus pupil nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLP,train,0.0098217898713691,0.0639578978432181,0.6044503152370453,0.1347434875587004,-1.9290145465305872,0.528621929634639,1.896651302065168,0.47456569343639443,3.8256658485957553,0.9713698045449187,0.573745174067361,0.03800578983775782,0.12279813736677167,0.033771036480683886,0.1530234100563185,0.0907941893643694,0.6931471228599548,9.104759882542962e-08,0.3914858911718641,0.0644539202637738,0.2986438955579485,0.10360114072018196,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,58.79342366852492,0.5513478772980827,0.06322489170414511,1.0,0.0
