signal_set,signal_set_description,experiment_id,experiment_display_name,cv_strategy,model,model_display,summary_model_name,suite_run_dir,trainer_run_dir,fold_metrics_path,metric_source_model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLP,HeteroGCN-MLP,HeteroGCNMLP,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59/subject_kfold/fold_metrics.csv,HeteroGCNMLP,skf_4_P10_P16_P5,aggregated,0.6844181459566075,0.68468720821662,0.6861471861471862,0.68468720821662,0.6838757949869061,0.7481637099284157,0.6862624554932247,0.6844181459566075,0.6837983162769488,0.7481637099284159,0.610340029001236
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLP,HeteroGCN-MLP,HeteroGCNMLP,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59/subject_kfold/fold_metrics.csv,HeteroGCNMLP,skf_5_P21_P23_P24,aggregated,0.5627450980392157,0.5662144702842378,0.6012345679012345,0.5662144702842378,0.5231266588676302,0.6649286329518889,0.602004357298475,0.5627450980392157,0.5215095797177696,0.6649286329518889,0.7655064761638641
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLP,HeteroGCN-MLP,HeteroGCNMLP,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59/subject_kfold/fold_metrics.csv,HeteroGCNMLP,skf_6_P18_P29_P7,aggregated,0.6875,0.6376139126561369,0.6637514079374545,0.6376139126561369,0.6414628316468807,0.7342007089960838,0.6768024360078625,0.6875,0.6741171022229305,0.7342007089960838,0.619462251663208
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLPWeights,HeteroGCN-MLP-w,HeteroGCNMLPWeights,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59/subject_kfold/fold_metrics.csv,HeteroGCNMLPWeights,skf_0_P1_P14_P2_P27,aggregated,0.5839210155148096,0.5986327034999601,0.6762070930066941,0.5986327034999601,0.5395911341218321,0.7230088495575222,0.6822811235847164,0.5839210155148096,0.5333446508346398,0.7230088495575222,0.7448922793070475
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLPWeights,HeteroGCN-MLP-w,HeteroGCNMLPWeights,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59/subject_kfold/fold_metrics.csv,HeteroGCNMLPWeights,skf_1_P17_P20_P8,aggregated,0.626953125,0.6227917354361514,0.6289996307415673,0.6227917354361514,0.6204537074770526,0.6850968885628705,0.6286405946465554,0.626953125,0.6223938321107683,0.6850968885628705,0.653738409280777
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLPWeights,HeteroGCN-MLP-w,HeteroGCNMLPWeights,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59/subject_kfold/fold_metrics.csv,HeteroGCNMLPWeights,skf_2_P13_P28_P30,aggregated,0.602880658436214,0.6028806584362141,0.6072412088688038,0.6028806584362141,0.5988023695972968,0.6642957543734864,0.6072412088688038,0.602880658436214,0.5988023695972968,0.6642957543734864,0.7604227960109711
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLPWeights,HeteroGCN-MLP-w,HeteroGCNMLPWeights,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59/subject_kfold/fold_metrics.csv,HeteroGCNMLPWeights,skf_3_P19_P22_P4,aggregated,0.6388888888888888,0.6420841939788327,0.6481926332646992,0.6420841939788327,0.6360959405179831,0.7166358966859816,0.6495494293195049,0.6388888888888888,0.6351422508303568,0.7166358966859816,0.633641928434372
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLPWeights,HeteroGCN-MLP-w,HeteroGCNMLPWeights,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59/subject_kfold/fold_metrics.csv,HeteroGCNMLPWeights,skf_4_P10_P16_P5,aggregated,0.6587771203155819,0.6590802987861811,0.6607008111677042,0.6590802987861811,0.6580107847609691,0.7109243697478991,0.6608139694531232,0.6587771203155819,0.6579149928166425,0.7109243697478992,0.6449005305767059
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLPWeights,HeteroGCN-MLP-w,HeteroGCNMLPWeights,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59/subject_kfold/fold_metrics.csv,HeteroGCNMLPWeights,skf_5_P21_P23_P24,aggregated,0.5764705882352941,0.579780361757106,0.6163630653266332,0.579780361757106,0.541954261954262,0.6613295188876585,0.6171999704404374,0.5764705882352941,0.540474990827932,0.6613295188876585,0.7623803317546844
all_signals,"Gaze, pupil, screen distance, and fixation-duration nodes with all graph relations.",multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,HeteroGCNMLPWeights,HeteroGCN-MLP-w,HeteroGCNMLPWeights,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/all_signals/2026-06-12_18-09-29/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_18-10-59/subject_kfold/fold_metrics.csv,HeteroGCNMLPWeights,skf_6_P18_P29_P7,aggregated,0.7041666666666667,0.6588281148499415,0.6837359098228664,0.6588281148499415,0.6639782295754373,0.7546725069136397,0.6956052066559314,0.7041666666666667,0.6935143098473046,0.7546725069136397,0.59064981341362
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Random,Naključni,Random,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Random,skf_0_P1_P14_P2_P27,aggregated,0.5280898876404494,0.5283176956944455,0.5282694295611827,0.5283176956944455,0.5279558011049723,0.5283176956944455,0.529167139164849,0.5280898876404494,0.528291017443665,0.5283176956944454,17.00936452070697
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Random,Naključni,Random,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Random,skf_1_P17_P20_P8,aggregated,0.4787644787644787,0.4783154121863799,0.4783464566929134,0.4783154121863799,0.4782667084471104,0.4783154121863799,0.4792661052503572,0.4787644787644787,0.4789511426334919,0.4783154121863799,18.78723246150894
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Random,Naključni,Random,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Random,skf_2_P13_P28_P30,aggregated,0.5020491803278688,0.5020491803278688,0.50205086825693,0.5020491803278688,0.5019467019467019,0.5020491803278688,0.5020508682569301,0.5020491803278688,0.501946701946702,0.5020491803278688,17.94796674908907
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Random,Naključni,Random,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Random,skf_3_P19_P22_P4,aggregated,0.4947145877378435,0.494974245242524,0.4949722669529433,0.494974245242524,0.49470555369315,0.4949742452425239,0.4951506602557047,0.4947145877378435,0.4946649004920294,0.4949742452425239,18.21233226215433
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Random,Naključni,Random,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Random,skf_4_P10_P16_P5,aggregated,0.4950690335305719,0.4950046685340803,0.4950024909702329,0.4950046685340803,0.4949727626459144,0.4950046685340802,0.4950206389412345,0.4950690335305719,0.4950140215964819,0.4950046685340802,18.199556740856
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Random,Naključni,Random,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Random,skf_5_P21_P23_P24,aggregated,0.4925093632958801,0.4923112539110182,0.4923076923076923,0.4923112539110182,0.4922939288157595,0.4923112539110182,0.492422932872371,0.4925093632958801,0.4924506084376654,0.4923112539110181,18.29181660758567
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Random,Naključni,Random,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Random,skf_6_P18_P29_P7,aggregated,0.5238095238095238,0.5217858718024111,0.5203414550446122,0.5217858718024111,0.5138888888888888,0.5217858718024111,0.5536882700918391,0.5238095238095238,0.5318610536001841,0.5217858718024111,17.16364447100817
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Majority,Večinski,Majority,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Majority,skf_0_P1_P14_P2_P27,aggregated,0.5210674157303371,0.5,0.2605337078651685,0.5,0.3425669436749769,0.5,0.2715112517358919,0.5210674157303371,0.3570009441107203,0.5,17.26248006416987
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Majority,Večinski,Majority,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Majority,skf_1_P17_P20_P8,aggregated,0.5212355212355212,0.5,0.2606177606177606,0.5,0.3426395939086294,0.5,0.2716864685976655,0.5212355212355212,0.3571918546537835,0.5,17.25642092760821
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Majority,Večinski,Majority,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Majority,skf_2_P13_P28_P30,aggregated,0.5,0.5,0.25,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333,0.5,18.021826694558573
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Majority,Večinski,Majority,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Majority,skf_3_P19_P22_P4,aggregated,0.4904862579281184,0.5,0.2452431289640592,0.5,0.3290780141843971,0.5,0.2405767692163286,0.4904862579281184,0.3228164874874424,0.5,18.36473671623094
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Majority,Večinski,Majority,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Majority,skf_4_P10_P16_P5,aggregated,0.5029585798816568,0.5,0.2514792899408284,0.5,0.3346456692913386,0.5,0.2529673330765729,0.5029585798816568,0.3366258211806365,0.5,17.91518866678012
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Majority,Večinski,Majority,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Majority,skf_5_P21_P23_P24,aggregated,0.5074906367041199,0.5,0.2537453183520599,0.5,0.3366459627329192,0.5,0.257546746342353,0.5074906367041199,0.3416893479424012,0.5,17.75183678153148
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,Majority,Večinski,Majority,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,Majority,skf_6_P18_P29_P7,aggregated,0.629399585921325,0.5,0.3146997929606625,0.5,0.386277001270648,0.5,0.3961438387579354,0.629399585921325,0.486245169301354,0.5,13.35779287091505
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,SVM,SVM,SVM,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,SVM,skf_0_P1_P14_P2_P27,aggregated,0.6910112359550562,0.6878532301538997,0.6928157072735386,0.6878532301538997,0.6876370974817935,0.7564717692532665,0.6923569433790091,0.6910112359550562,0.6890049914574405,0.7564717692532664,0.5955083647238548
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,SVM,SVM,SVM,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,SVM,skf_1_P17_P20_P8,aggregated,0.6756756756756757,0.6734468339307049,0.6756503327283727,0.6734468339307049,0.6735294117647059,0.7142174432497014,0.6756593253870931,0.6756756756756757,0.6746536452418805,0.7142174432497014,0.6205815973505556
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,SVM,SVM,SVM,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,SVM,skf_2_P13_P28_P30,aggregated,0.6721311475409836,0.6721311475409837,0.6724207550979204,0.6721311475409837,0.6719934129824738,0.7428950550927169,0.6724207550979204,0.6721311475409836,0.6719934129824738,0.7428950550927169,0.5996446742266017
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,SVM,SVM,SVM,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,SVM,skf_3_P19_P22_P4,aggregated,0.642706131078224,0.6435022893117757,0.6443335132218024,0.6435022893117757,0.6423928457990543,0.6801223350980112,0.6447293629324027,0.642706131078224,0.6421914481195881,0.6801223350980111,0.6516457566426921
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,SVM,SVM,SVM,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,SVM,skf_4_P10_P16_P5,aggregated,0.6942800788954635,0.6939775910364145,0.6961139081183134,0.6939775910364145,0.6933447798177668,0.7305555555555556,0.6960101064641898,0.6942800788954635,0.6934449904332344,0.7305555555555555,0.6096142322396298
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,SVM,SVM,SVM,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,SVM,skf_5_P21_P23_P24,aggregated,0.6647940074906367,0.6633998849494198,0.6695492662473794,0.6633998849494198,0.6611999390354126,0.7186592398243374,0.6691763047762624,0.6647940074906367,0.6617227126288998,0.7186592398243375,0.6181864919863548
gaze_only,Gaze x/y nodes with temporal and spatial graph relations.,multiclass_table6_valence_3class,Table-6 Valence,subject_kfold,SVM,SVM,SVM,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20,results/quick_v1_v2_comparison/2026-06-12_16-29-08/model_runs/gaze_only/2026-06-12_16-29-11/multiclass_table6_valence_3class_emotion-elicitation_2026-06-12_16-30-20/subject_kfold/fold_metrics.csv,SVM,skf_6_P18_P29_P7,aggregated,0.6832298136645962,0.6851845045574831,0.6739152946049498,0.6851845045574831,0.6738287025798336,0.7422908703322552,0.7037695223602269,0.6832298136645963,0.688159664599289,0.7422908703322552,0.6005178123434155
