epoch,model,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,learning_rate,grad_norm_mean,grad_norm_max,is_best_epoch,best_epoch,best_val_loss,early_stopped
1,HeteroGCNMean,0.6769071320692698,0.6604659557342529,0.6028525868178597,0.5854901960784313,0.688,5e-05,0.02513328032340295,0.21433864533901215,0,102,0.5204103589057922,1
2,HeteroGCNMean,0.670971562465032,0.6488572955131531,0.5915131112686038,0.5623188405797102,0.659,5e-05,0.019920154362798894,0.1820874959230423,0,102,0.5204103589057922,1
3,HeteroGCNMean,0.6649218499660492,0.6412004828453064,0.6022324592487598,0.5674704442476954,0.629,5e-05,0.018160758287908096,0.15165753662586212,0,102,0.5204103589057922,1
4,HeteroGCNMean,0.6620834718147913,0.6355701088905334,0.5948795180722892,0.5568134171907757,0.635,5e-05,0.017457877322488227,0.2016792595386505,0,102,0.5204103589057922,1
5,HeteroGCNMean,0.6590376198291779,0.6315198540687561,0.6009036144578312,0.561903254734399,0.66,5e-05,0.016672516372886557,0.16893047094345093,0,102,0.5204103589057922,1
6,HeteroGCNMean,0.657574733098348,0.6282550692558289,0.6009036144578312,0.561903254734399,0.64,5e-05,0.016208706744941542,0.13979075849056244,0,102,0.5204103589057922,1
7,HeteroGCNMean,0.6564613233009974,0.6258088946342468,0.5995747696669029,0.5560010692328254,0.637,5e-05,0.0182929277122871,0.17359012365341187,0,102,0.5204103589057922,1
8,HeteroGCNMean,0.6542911976575851,0.6229682564735413,0.6069277108433735,0.5670135938827527,0.63,5e-05,0.01646626193262943,0.12427512556314468,0,102,0.5204103589057922,1
9,HeteroGCNMean,0.6524827977021536,0.6204668879508972,0.6069277108433735,0.5670135938827527,0.644,5e-05,0.01795116982092997,0.16916213929653168,0,102,0.5204103589057922,1
10,HeteroGCNMean,0.6515691628058752,0.618120551109314,0.6069277108433735,0.5670135938827527,0.606,5e-05,0.016411644204280866,0.16052372753620148,0,102,0.5204103589057922,1
11,HeteroGCNMean,0.6495391726493835,0.6167618036270142,0.6129518072289157,0.5721464848970863,0.61,5e-05,0.01849735430893334,0.22051382064819336,0,102,0.5204103589057922,1
12,HeteroGCNMean,0.6489107410113016,0.6140633821487427,0.6129518072289157,0.5721464848970863,0.658,5e-05,0.01762023524415603,0.1488824039697647,0,102,0.5204103589057922,1
13,HeteroGCNMean,0.6466682006915411,0.6128143072128296,0.6129518072289157,0.5721464848970863,0.627,5e-05,0.017583919368096796,0.14335677027702332,0,102,0.5204103589057922,1
14,HeteroGCNMean,0.6464737703402837,0.6097618341445923,0.6129518072289157,0.5721464848970863,0.61,5e-05,0.017774574266882958,0.16974997520446777,0,102,0.5204103589057922,1
15,HeteroGCNMean,0.6446282267570496,0.6072112917900085,0.6203047484053863,0.5830501274426508,0.624,5e-05,0.018769610924209697,0.17737549543380737,0,102,0.5204103589057922,1
16,HeteroGCNMean,0.6431354979674021,0.6042478084564209,0.6203047484053863,0.5830501274426508,0.613,5e-05,0.015266108982323915,0.14210155606269836,0,102,0.5204103589057922,1
17,HeteroGCNMean,0.640931099653244,0.6022837162017822,0.6216335931963146,0.5884696016771489,0.604,5e-05,0.017494426773505527,0.16918544471263885,0,102,0.5204103589057922,1
