epoch,model,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,learning_rate,grad_norm_mean,grad_norm_max,is_best_epoch,best_epoch,best_val_loss,early_stopped
1,HeteroGCNMLP,0.7019718140363693,0.7001824975013733,0.5,0.3181818181818182,0.522,5e-05,0.04543482759704363,0.48916128277778625,0,19,0.6456891894340515,1
2,HeteroGCNMLP,0.6863831629355749,0.6807693243026733,0.55,0.5340146774120931,0.504,5e-05,0.03600734529671076,0.5449678897857666,0,19,0.6456891894340515,1
3,HeteroGCNMLP,0.6730003853638967,0.6676417589187622,0.5928571428571429,0.5854876091995008,0.563,5e-05,0.033439370944714095,0.5470415353775024,0,19,0.6456891894340515,1
4,HeteroGCNMLP,0.6661567836999893,0.66031813621521,0.5982142857142857,0.592880978865406,0.515,5e-05,0.025936059837078033,0.3857874274253845,0,19,0.6456891894340515,1
5,HeteroGCNMLP,0.6612062702576319,0.6538416743278503,0.6044642857142857,0.5997153531400107,0.501,5e-05,0.027069764851930495,0.547798216342926,0,19,0.6456891894340515,1
6,HeteroGCNMLP,0.6547991037368774,0.6557355523109436,0.5982142857142857,0.592880978865406,0.524,5e-05,0.023980158767683366,0.3222118020057678,0,19,0.6456891894340515,1
7,HeteroGCNMLP,0.648708368341128,0.6555814743041992,0.6044642857142857,0.5997153531400107,0.495,5e-05,0.024395268106736857,0.5934711694717407,0,19,0.6456891894340515,1
8,HeteroGCNMLP,0.6612304051717123,0.6538995504379272,0.6044642857142857,0.5997153531400107,0.492,5e-05,0.019597260503511883,0.23093295097351074,0,19,0.6456891894340515,1
9,HeteroGCNMLP,0.651869977513949,0.6531078219413757,0.6107142857142858,0.6065092703748166,0.506,5e-05,0.020815941456021392,0.22776466608047485,0,19,0.6456891894340515,1
10,HeteroGCNMLP,0.661973829070727,0.6524207592010498,0.6107142857142858,0.6065092703748166,0.503,5e-05,0.021725440285639743,0.751732349395752,0,19,0.6456891894340515,1
11,HeteroGCNMLP,0.6575607905785242,0.6525564193725586,0.6107142857142858,0.6065092703748166,0.522,5e-05,0.022161423909413943,0.327417254447937,0,19,0.6456891894340515,1
12,HeteroGCNMLP,0.6513211329778036,0.649897575378418,0.6232142857142857,0.6199831103604605,0.51,5e-05,0.025081789857052315,0.32283344864845276,0,19,0.6456891894340515,1
13,HeteroGCNMLP,0.6509797473748525,0.654833972454071,0.6044642857142857,0.5997153531400107,0.524,5e-05,0.02786657015325258,0.38281095027923584,0,19,0.6456891894340515,1
14,HeteroGCNMLP,0.6664017389218012,0.6549258828163147,0.6107142857142858,0.6065092703748166,0.493,5e-05,0.024074765592854017,0.7893297076225281,0,19,0.6456891894340515,1
