split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,model,best_epoch,best_val_loss,early_stopped
train,-0.054396674036979675,0.5246400833129883,-1.7515978813171387,1.4638960361480713,3.21549391746521,0.5930309891700745,0.10912209004163742,0.1832195669412613,0.6931471824645996,0.3448922336101532,0.2891867756843567,10000,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.6773384809494019,0.2817370295524597,-0.9999998211860657,1.0,,,,,HeteroGCNMLPWeights,62,0.5278140306472778,1
val,-0.02550278976559639,0.5530644655227661,-1.4552457332611084,1.0825477838516235,2.537793517112732,0.5833991169929504,0.11833330988883972,0.2638290822505951,0.6931470632553101,0.2597696781158447,0.44276881217956543,11325,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.6736672520637512,0.2824712097644806,-0.9999971389770508,1.0,,,,,HeteroGCNMLPWeights,62,0.5278140306472778,1
test,-0.054084375500679016,0.5880251526832581,-1.4621336460113525,1.5731890201568604,3.035322666168213,0.57133948802948,0.12343492358922958,0.18612588942050934,0.6931470632553101,0.2910081148147583,0.3673497140407562,115440,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.6811278462409973,0.28101804852485657,-0.9999998211860657,1.0,,,,,HeteroGCNMLPWeights,62,0.5278140306472778,1
