epoch,train_loss,val_loss
1.0,0.6840702417619706,0.6608659625053406
2.0,0.6684596850824057,0.6371995210647583
3.0,0.6580072285829303,0.6265479922294617
4.0,0.6484309386514823,0.6083662509918213
5.0,0.6392881770764826,0.6103248000144958
6.0,0.6311774598769487,0.5945846438407898
7.0,0.6252595422606939,0.5969430208206177
8.0,0.6226983162209131,0.5847556591033936
9.0,0.6204803786982565,0.5773767828941345
10.0,0.617117114269234,0.5719472169876099
11.0,0.6123873479725779,0.5744958519935608
12.0,0.6080441996823911,0.5621314644813538
13.0,0.6059967559660594,0.5770418047904968
14.0,0.5991402395445693,0.5627222061157227
15.0,0.599832070263177,0.5679205060005188
16.0,0.58937447582759,0.5513901710510254
17.0,0.5936798933747184,0.5505902171134949
18.0,0.5920819460028117,0.5534676313400269
19.0,0.5806089157870956,0.559927225112915
20.0,0.5881558667901561,0.5616374611854553
21.0,0.5811060992297227,0.5414430499076843
22.0,0.5764288965604046,0.5482819676399231
23.0,0.5727018195384802,0.5492697358131409
24.0,0.5741519969668336,0.5548308491706848
25.0,0.5723863591930726,0.5324164628982544
26.0,0.5766153154259899,0.5486268401145935
27.0,0.567718001550198,0.5368919968605042
28.0,0.5681758761720584,0.5434465408325195
29.0,0.5656992135288612,0.5458163619041443
30.0,0.5603964965518887,0.546963095664978
31.0,0.5617045660649774,0.5376356244087219
32.0,0.5553213140233756,0.5471174716949463
33.0,0.5602610227653431,0.5413548946380615
34.0,0.5549561843271108,0.5318806767463684
35.0,0.5528589346667635,0.54427570104599
36.0,0.5493362237029797,0.5311070680618286
37.0,0.5454723783075829,0.5531496405601501
38.0,0.547411873174634,0.5391688346862793
39.0,0.5362941441226029,0.5373507738113403
40.0,0.5382903745488261,0.532315194606781
41.0,0.5415818052337493,0.5171329975128174
42.0,0.5426007361940643,0.5463042259216309
43.0,0.5327629678047203,0.5348049998283386
44.0,0.5305080445872326,0.5327741503715515
45.0,0.5306423741258516,0.545056164264679
46.0,0.5329939893903767,0.546860933303833
47.0,0.530306367325885,0.5159330368041992
48.0,0.5237604526158254,0.5459638237953186
49.0,0.5264582079418891,0.551180899143219
50.0,0.5239697378958384,0.541159987449646
51.0,0.5261084719563192,0.5297678709030151
52.0,0.5152598092832097,0.5173729062080383
53.0,0.509884370372304,0.529201328754425
54.0,0.5204081528653252,0.5306422114372253
55.0,0.512761978751478,0.5256808996200562
56.0,0.5114273598429315,0.5265452265739441
57.0,0.5188617564415782,0.5307766199111938
58.0,0.5152316740030347,0.5249059200286865
59.0,0.5090697162401475,0.5398006439208984
60.0,0.5191958578495804,0.5393234491348267
61.0,0.5072443534029234,0.5258861780166626
62.0,0.5141148707804527,0.533333957195282
