model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,aggregated,0.34304514799443725,0.345332240321171,0.28728981461032493,0.24428706022986893,0.18950136775023949,0.492853619132239,0.6410494706868151,0.34304514799443725,0.35874370855215393,0.5014821509729727,1.1569955796003342
