split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,model,best_epoch,best_val_loss,early_stopped
train,-0.12526220083236694,0.6579722166061401,-2.2351391315460205,1.4599339962005615,3.695073127746582,0.5527650713920593,0.14124152064323425,0.12158729881048203,0.6931471824645996,0.43531060218811035,0.21875905990600586,10000,-0.9979975819587708,0.06325167417526245,-1.0,1.0,-0.998354434967041,0.05734487250447273,-1.0,1.0,-0.6764689087867737,0.2814088463783264,-1.0,1.0,0.16899602115154266,0.023544473573565483,0.15146957337856293,1.0,HeteroGCNMLPWeights,75,0.557776689529419,1
val,-0.14257460832595825,0.7787168025970459,-2.1254634857177734,1.3964216709136963,3.5218851566314697,0.5116639733314514,0.15549682080745697,0.1432122439146042,0.6931412220001221,0.3730005621910095,0.3700808882713318,11175,-0.9996195435523987,0.02758108638226986,-1.0,1.0,-0.9995688199996948,0.02936193160712719,-1.0,0.9999999403953552,-0.6729082465171814,0.28276556730270386,-1.0,0.9999998807907104,0.16888470947742462,0.022634034976363182,0.161947563290596,1.0,HeteroGCNMLPWeights,75,0.557776689529419,1
test,-0.13359414041042328,0.7389565706253052,-1.9033427238464355,1.4297654628753662,3.3331081867218018,0.518312931060791,0.14965340495109558,0.17473651468753815,0.6931471824645996,0.40652185678482056,0.3584495782852173,250986,-0.9995133876800537,0.03119323030114174,-1.0,1.0,-0.9995133876800537,0.031193232163786888,-1.0,1.0,-0.6769461631774902,0.2809182107448578,-1.0,1.0,0.16955384612083435,0.02634904719889164,0.15937522053718567,1.0,HeteroGCNMLPWeights,75,0.557776689529419,1
