model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,aggregated,0.5069599255133835,0.40513063265747856,0.4039791179547701,0.40513063265747856,0.3476963285696623,0.6469089524694969,0.4691739354324164,0.5069599255133835,0.43769611860651453,0.6419096679086405,1.0185848474502563
