epoch,model,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,learning_rate,grad_norm_mean,grad_norm_max,is_best_epoch,best_epoch,best_val_loss,early_stopped
1,HeteroGCNMean,0.6973100629719821,0.6669332385063171,0.68125,0.6767241379310345,0.948,5e-05,0.03184757222321102,0.2702674865722656,0,100,0.540562093257904,1
2,HeteroGCNMean,0.6837262890555642,0.6571882963180542,0.6473214285714286,0.646273637374861,0.916,5e-05,0.02780921597451289,0.2522066533565521,0,100,0.540562093257904,1
3,HeteroGCNMean,0.6747454621575095,0.6523325443267822,0.6294642857142857,0.6266666666666667,0.876,5e-05,0.02387903135430508,0.22978228330612183,0,100,0.540562093257904,1
4,HeteroGCNMean,0.6653143926100298,0.6491212248802185,0.6160714285714286,0.6133333333333333,0.868,5e-05,0.023726101374036676,0.19171996414661407,0,100,0.540562093257904,1
5,HeteroGCNMean,0.6601529934189536,0.6472312211990356,0.6044642857142857,0.5997153531400107,0.901,5e-05,0.01948109627597947,0.17128586769104004,0,100,0.540562093257904,1
6,HeteroGCNMean,0.6568653041666205,0.6477208733558655,0.6053571428571429,0.5993589743589745,0.901,5e-05,0.017630850981496794,0.12841761112213135,0,100,0.540562093257904,1
7,HeteroGCNMean,0.6508513147180731,0.6453397870063782,0.6107142857142858,0.6065092703748166,0.898,5e-05,0.019096895537891147,0.13410522043704987,0,100,0.540562093257904,1
8,HeteroGCNMean,0.6478115103461526,0.644038200378418,0.6107142857142858,0.6065092703748166,0.841,5e-05,0.021514752902228134,0.14614103734493256,0,100,0.540562093257904,1
9,HeteroGCNMean,0.6446211554787376,0.6436665058135986,0.6169642857142856,0.6132645803698435,0.845,5e-05,0.018118423064900496,0.14291828870773315,0,100,0.540562093257904,1
10,HeteroGCNMean,0.6431262168017301,0.6428327560424805,0.6169642857142856,0.6132645803698435,0.897,5e-05,0.018108869299581373,0.15652841329574585,0,100,0.540562093257904,1
11,HeteroGCNMean,0.6387111707167192,0.6414124369621277,0.6178571428571429,0.6130581747020103,0.899,5e-05,0.020057501011973962,0.1492537409067154,0,100,0.540562093257904,1
12,HeteroGCNMean,0.6369387073950334,0.6382488012313843,0.6232142857142857,0.6199831103604605,0.96,5e-05,0.019728146041037446,0.13019241392612457,0,100,0.540562093257904,1
13,HeteroGCNMean,0.6362323544242166,0.6369121074676514,0.6303571428571428,0.6266002844950214,0.878,5e-05,0.0217465259438062,0.18477624654769897,0,100,0.540562093257904,1
14,HeteroGCNMean,0.6335920041257684,0.6354783773422241,0.6517857142857142,0.646273637374861,0.857,5e-05,0.018856869371255313,0.17307624220848083,0,100,0.540562093257904,1
15,HeteroGCNMean,0.6300485025752675,0.6333935260772705,0.6517857142857142,0.646273637374861,0.888,5e-05,0.021542325392364756,0.1651628315448761,0,100,0.540562093257904,1
16,HeteroGCNMean,0.6279666477983649,0.6336106657981873,0.6526785714285714,0.6458955057681173,0.907,5e-05,0.023563173554179594,0.17950908839702606,0,100,0.540562093257904,1
17,HeteroGCNMean,0.6274605664339933,0.6325777173042297,0.6526785714285714,0.6458955057681173,0.93,5e-05,0.019269680808239525,0.14162959158420563,0,100,0.540562093257904,1
18,HeteroGCNMean,0.6245528947223317,0.6273348927497864,0.6517857142857142,0.646273637374861,0.897,5e-05,0.02236188403240925,0.17704927921295166,0,100,0.540562093257904,1
19,HeteroGCNMean,0.6235543218525973,0.624673068523407,0.6455357142857143,0.6394230769230769,0.848,5e-05,0.02075490163213144,0.17685435712337494,0,100,0.540562093257904,1
20,HeteroGCNMean,0.6220971941947937,0.6234946250915527,0.6526785714285714,0.6458955057681173,0.899,5e-05,0.021650420246577855,0.1812034249305725,0,100,0.540562093257904,1
21,HeteroGCNMean,0.6223604895851829,0.6213315725326538,0.6598214285714286,0.6523444464253878,0.897,5e-05,0.021761712341964282,0.1907806694507599,0,100,0.540562093257904,1
22,HeteroGCNMean,0.6194734898480502,0.6199713349342346,0.68125,0.6715670941507663,0.906,5e-05,0.02481059742348968,0.2552436888217926,0,100,0.540562093257904,1
23,HeteroGCNMean,0.6181777282194658,0.6194531917572021,0.68125,0.6715670941507663,0.844,5e-05,0.02500849636818163,0.2251112461090088,0,100,0.540562093257904,1
24,HeteroGCNMean,0.6167802756482904,0.6177104115486145,0.7017857142857142,0.691358024691358,0.899,5e-05,0.02537097714289368,0.20615099370479584,0,100,0.540562093257904,1
25,HeteroGCNMean,0.6165759509260004,0.6122918725013733,0.7017857142857142,0.691358024691358,0.942,5e-05,0.02390381627280681,0.21731476485729218,0,100,0.540562093257904,1
26,HeteroGCNMean,0.6152503761378202,0.613176703453064,0.7017857142857142,0.691358024691358,0.832,5e-05,0.02520796951820988,0.2500861883163452,0,100,0.540562093257904,1
27,HeteroGCNMean,0.6134693243286826,0.6100983023643494,0.7142857142857143,0.7053571428571428,0.871,5e-05,0.0234069581255378,0.18649831414222717,0,100,0.540562093257904,1
28,HeteroGCNMean,0.6128939606926658,0.6120036840438843,0.7232142857142857,0.7104377104377104,0.841,5e-05,0.02537554838406658,0.2611154019832611,0,100,0.540562093257904,1
29,HeteroGCNMean,0.6112449223344977,0.6138553619384766,0.7232142857142857,0.7104377104377104,0.838,5e-05,0.0277925855713731,0.3125414550304413,0,100,0.540562093257904,1
30,HeteroGCNMean,0.6106742837212302,0.6056662797927856,0.7410714285714286,0.7321428571428572,0.846,5e-05,0.022254211208368117,0.2014579176902771,0,100,0.540562093257904,1
31,HeteroGCNMean,0.6098349744623358,0.6041605472564697,0.7473214285714285,0.7390606182256123,0.843,5e-05,0.028375991757322184,0.29893922805786133,0,100,0.540562093257904,1
32,HeteroGCNMean,0.6078796928579157,0.6019185781478882,0.7473214285714285,0.7390606182256123,0.847,5e-05,0.021709529673350634,0.23188555240631104,0,100,0.540562093257904,1
33,HeteroGCNMean,0.6081800894303755,0.6001497507095337,0.7544642857142857,0.7455357142857142,0.872,5e-05,0.02566337762355947,0.233565092086792,0,100,0.540562093257904,1
