epoch,train_loss,val_loss
1.0,0.654355768161484,0.6767604351043701
2.0,0.6121475659419638,0.7037302255630493
3.0,0.5874472185993536,0.6226376295089722
4.0,0.5732687815216136,0.6508792042732239
5.0,0.5538166561845602,0.6217424869537354
6.0,0.5310620757443144,0.634916365146637
7.0,0.5094853326199466,0.6326630711555481
8.0,0.500238553439205,0.643592894077301
9.0,0.48500234006635945,0.6008608937263489
10.0,0.4696489912915717,0.6263940334320068
11.0,0.43345724929853213,0.6174155473709106
12.0,0.4143050416593078,0.6816816329956055
13.0,0.4334167052170395,0.6138390302658081
14.0,0.40134585228727765,0.6592075824737549
15.0,0.39791392873765896,0.6401730179786682
16.0,0.3734172997063377,0.6466320157051086
17.0,0.3590440576976478,0.6416181325912476
18.0,0.3602961148197331,0.6460549831390381
19.0,0.33725203159702016,0.7454926371574402
20.0,0.3422690344027055,0.7307695746421814
21.0,0.3275162645920033,0.7062407732009888
22.0,0.3228108271864551,0.7649561762809753
23.0,0.3030635493794497,0.6766385436058044
24.0,0.2856488329990465,0.7711491584777832
