epoch,train_loss,val_loss
1.0,1.0233292727858534,1.025255560874939
2.0,0.9534529137018558,1.1088886260986328
3.0,0.9191119920863474,1.0828725099563599
4.0,0.8885641541666697,1.1492797136306763
5.0,0.8749674745437099,1.052383303642273
6.0,0.8448287665690163,1.094588041305542
7.0,0.8162319472550283,1.0722439289093018
8.0,0.8117147570424815,1.1480344533920288
9.0,0.7893081027214834,1.146022081375122
10.0,0.766794474715502,1.1547197103500366
11.0,0.7432261957491392,1.1744786500930786
12.0,0.7473433322255499,1.2341434955596924
13.0,0.711366687963581,1.1903071403503418
14.0,0.6945464142381711,1.2548526525497437
15.0,0.6891992216571071,1.2620142698287964
16.0,0.6826058132335834,1.2809334993362427
