epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss
1,1.08270464925205,1.0061733424663544,0.30168867862540244,0.20072364062579626,1.834,0,34,0.8406182825565338
2,1.0471407455556534,0.9743756353855133,0.43517313883960834,0.4056266922049208,1.823,0,34,0.8406182825565338
3,1.0390854583067053,0.9635134339332581,0.4392535646231684,0.4017123002415545,1.863,0,34,0.8406182825565338
4,1.028333604335785,0.9494139850139618,0.46658781785925485,0.443444852198905,1.87,0,34,0.8406182825565338
5,1.018118861843558,0.9441063404083252,0.48183849135948487,0.45856993530525186,1.851,0,34,0.8406182825565338
6,1.0142720902667326,0.9235712289810181,0.48808068861291803,0.46520925687592357,1.826,0,34,0.8406182825565338
7,1.006698050919701,0.9292433559894562,0.49206255338721333,0.47058700209643606,1.835,0,34,0.8406182825565338
8,1.0001466169076807,0.9089069664478302,0.49024246008279126,0.4720197758172442,2.029,0,34,0.8406182825565338
9,0.9977933624211479,0.9068517684936523,0.48545239503252513,0.4695269425010425,1.833,0,34,0.8406182825565338
10,0.9918460951131933,0.9052851498126984,0.4964988939264516,0.48714267307232134,1.823,0,34,0.8406182825565338
11,0.9869059184018303,0.8937626779079437,0.49346321484109773,0.4858281852778647,1.841,0,34,0.8406182825565338
12,0.9796277004129746,0.8905061483383179,0.482648881880106,0.4810134724941603,1.843,0,34,0.8406182825565338
13,0.9823176194639767,0.8742740750312805,0.47559848435070196,0.4741577624135764,1.864,0,34,0.8406182825565338
14,0.9790163636207581,0.8781744241714478,0.48111242525790127,0.48157129855919006,1.858,0,34,0.8406182825565338
15,0.9755110775723177,0.8816717863082886,0.48969927940951,0.4871134660151201,1.864,0,34,0.8406182825565338
16,0.9745877560447244,0.8742066621780396,0.47208971242087744,0.4700657676789868,1.858,0,34,0.8406182825565338
17,0.9693553552908056,0.873203456401825,0.4838787042512649,0.4843548727695069,1.859,0,34,0.8406182825565338
18,0.9661311331917258,0.8666925728321075,0.4780767461725475,0.47774414850686037,1.868,0,34,0.8406182825565338
19,0.9672197839793037,0.8720448613166809,0.5027038570208292,0.5030086674565069,1.881,0,34,0.8406182825565338
20,0.9602988783050986,0.8647818863391876,0.48757255185404214,0.48835181769184643,1.88,0,34,0.8406182825565338
21,0.9575703073950375,0.8589044511318207,0.47755218257879406,0.47686660289195704,1.884,0,34,0.8406182825565338
22,0.9545780280057121,0.8739590346813202,0.4942013272882581,0.4940925671009364,1.874,0,34,0.8406182825565338
23,0.9523977812598733,0.853759765625,0.477585036248549,0.47755273618143185,1.886,0,34,0.8406182825565338
24,0.9518526301664465,0.854182630777359,0.4700286922049193,0.4675598442800117,1.877,0,34,0.8406182825565338
25,0.948172877816593,0.8496798872947693,0.4692861992684583,0.46733774700389463,1.875,0,34,0.8406182825565338
