model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss,suite_experiment_id,experiment_id,scope,task_type,experiment_group,strategy,trainer_run_dir,label_entropy,f1_comparable,auc_comparable
GNN,aggregated,0.3597083303898294,0.3679352795964519,0.2828755197552409,0.2655103984060807,0.1988083762242409,0.4993743809202651,0.6007368043476222,0.3597083303898294,0.3732531965258032,0.5064109436292574,1.1702318400144578,multiclass_table6_arousal_3class_emotion-elicitation,multiclass_table6_arousal_3class,emotion-elicitation,multiclass,multiclass,recording_loo,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_11-46-08/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_11-47-09,1.4910515041395802,0.1988083762242409,0.4993743809202651
GNN,aggregated,0.5069599255133835,0.4051306326574785,0.4039791179547701,0.4051306326574785,0.3476963285696623,0.6469089524694969,0.4691739354324164,0.5069599255133835,0.4376961186065145,0.6419096679086405,1.0185848474502563,multiclass_table6_arousal_3class_emotion-elicitation,multiclass_table6_arousal_3class,emotion-elicitation,multiclass,multiclass,subject_loo,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_11-46-08/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_11-47-09,1.4910515041395802,0.3476963285696623,0.6469089524694969
GNN,aggregated,0.4205737600914928,0.3396992885451173,0.3314560268382972,0.2472904948997219,0.2454284645217337,0.5233525726216238,0.6916213120964618,0.4205737600914928,0.4975972373784065,0.5227010868550566,1.0733334600925446,multiclass_table6_valence_3class_emotion-elicitation,multiclass_table6_valence_3class,emotion-elicitation,multiclass,multiclass,recording_loo,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_11-46-08/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_12-50-01,1.57001436350328,0.2454284645217337,0.5233525726216238
GNN,aggregated,0.5126234316190935,0.4988112719189098,0.5722056258523786,0.4988112719189098,0.4541746104961854,0.7095826770066156,0.5894923421450549,0.5126234316190935,0.4698968261455616,0.7072439529636049,1.0129558186639438,multiclass_table6_valence_3class_emotion-elicitation,multiclass_table6_valence_3class,emotion-elicitation,multiclass,multiclass,subject_loo,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_11-46-08/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_12-50-01,1.57001436350328,0.4541746104961854,0.7095826770066156
