model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
Random,s_P1,aggregated,0.31666666666666665,0.314228255404726,0.31484593837535013,0.314228255404726,0.31038635906790063,0.48630986933771814,0.3316806722689076,0.31666666666666665,0.3204397187155808,0.4875872249060655,24.629829815896713
Random,s_P10,aggregated,0.3318777292576419,0.32896323086196505,0.32837337701735225,0.32896323086196505,0.32860374184648466,0.49716069187351347,0.33077748174666133,0.3318777292576419,0.33126551234197776,0.4980372293275928,24.081567548187437
Random,s_P13,aggregated,0.3474576271186441,0.34906511127657813,0.3449691223254943,0.34906511127657813,0.34603335191570483,0.5111289641636432,0.3448514477775581,0.3474576271186441,0.3452155380121482,0.5097892255760623,23.520011109847626
Random,s_P14,aggregated,0.3225806451612903,0.32044596295630284,0.3191418717734507,0.32044596295630284,0.3191504148025887,0.4903888189574217,0.32302412062295643,0.3225806451612903,0.3221806844728103,0.49049751243781087,24.416668424885806
Random,s_P16,aggregated,0.31088082901554404,0.3165133946421432,0.3144714407502131,0.3165133946421432,0.30927196115110633,0.4871144011787754,0.3264083060572731,0.31088082901554404,0.31187286564241984,0.48657311157311156,24.838372542759487
Random,s_P17,aggregated,0.3179916317991632,0.33294333456653097,0.32329598506069096,0.33294333456653097,0.3156120023767082,0.4966858867920565,0.3463239689181112,0.3179916317991632,0.32112970711297073,0.49064265852637307,24.58207323190834
Random,s_P18,aggregated,0.35526315789473684,0.34364233047777354,0.34787547289793697,0.34364233047777354,0.3421769928853466,0.5099400045156064,0.37722385416153825,0.35526315789473684,0.3626978167383896,0.5143565178301588,23.238671264036054
Random,s_P19,aggregated,0.31004366812227074,0.3097108066971081,0.30865337944424226,0.3097108066971081,0.30853000189072727,0.48232523081838147,0.3094421584165656,0.31004366812227074,0.3091114039097795,0.4824094824094825,24.868546879827548
Random,s_P2,aggregated,0.3236514522821577,0.35032560032560034,0.33294669980668323,0.35032560032560034,0.31994046565924017,0.506925050857344,0.3835090602192604,0.3236514522821577,0.32900748193958923,0.49528675208363154,24.37807262417467
Random,s_P20,aggregated,0.2743362831858407,0.26840869780084015,0.2721364686538816,0.26840869780084015,0.26822573561703994,0.4523023998088061,0.2864538588353143,0.2743362831858407,0.2784185642496531,0.45429415272515816,26.15557148590802
Random,s_P21,aggregated,0.3105022831050228,0.31249403758705124,0.31133970196470195,0.31249403758705124,0.30913076498204917,0.484000800005239,0.31645224068169275,0.3105022831050228,0.31095143247343315,0.48326134363514006,24.85201672035018
Random,s_P22,aggregated,0.32710280373831774,0.3307780473505521,0.3303993964045733,0.3307780473505521,0.3277074542897328,0.49692350503997806,0.3330807850999283,0.32710280373831774,0.3274642796114463,0.4946034440941062,24.253673308564807
Random,s_P23,aggregated,0.3458333333333333,0.36961447891177945,0.35070028011204485,0.36961447891177945,0.3413662395235544,0.5218412792819462,0.3821148459383753,0.3458333333333333,0.3506413377509248,0.5111021194781694,23.578556592047462
Random,s_P24,aggregated,0.3116883116883117,0.31003521126760564,0.3100397942977251,0.31003521126760564,0.30997534615509803,0.48256313543512735,0.3112330941519527,0.3116883116883117,0.3114010884092955,0.4826365894039736,24.809267917184524
Random,s_P27,aggregated,0.3183856502242152,0.34190778401304717,0.3206196581196581,0.34190778401304717,0.313611322993474,0.5001442329156145,0.3494581464872945,0.3183856502242152,0.32192737318698056,0.4875710227272727,24.567871368366838
Random,s_P28,aggregated,0.30660377358490565,0.31494030820908475,0.3110046975361902,0.31494030820908475,0.3062494138169243,0.48492099343307943,0.3210788551179991,0.30660377358490565,0.30724768118079543,0.48235251798561146,24.992533246227453
Random,s_P29,aggregated,0.2962962962962963,0.2997780199887015,0.3070610770101432,0.2997780199887015,0.29022617355008534,0.47667374063543416,0.3457850236288266,0.2962962962962963,0.3063441398470605,0.4803541919232502,25.364052384934286
Random,s_P30,aggregated,0.30973451327433627,0.309680576776165,0.308587641091787,0.309680576776165,0.3076500053421825,0.4821598851041284,0.3126015160312699,0.30973451327433627,0.30981089174513504,0.48195879014813764,24.879689950010064
Random,s_P4,aggregated,0.32270916334661354,0.32065675570086155,0.31976408799345646,0.32065675570086155,0.32013994869978646,0.49081685916719353,0.3214647029858096,0.32270916334661354,0.32201769951008297,0.4914654439502881,24.412036159959822
Random,s_P5,aggregated,0.33454545454545453,0.34174438962279163,0.3383683908345947,0.34174438962279163,0.3263557850950971,0.5055618639607092,0.37437903857195054,0.33454545454545453,0.34434099422367465,0.5040690074479404,23.985412982576143
