epoch,model,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,learning_rate,grad_norm_mean,grad_norm_max,is_best_epoch,best_epoch,best_val_loss,early_stopped
1,HeteroGCNMLP,0.6927835295597712,0.6672418117523193,0.49666666666666665,0.44879518072289154,0.79,5e-05,0.012840254329466195,0.11030334234237671,0,69,0.6286672949790955,1
2,HeteroGCNMLP,0.6909801959991455,0.673297643661499,0.5024242424242424,0.5016339869281046,0.735,5e-05,0.010426258020396787,0.07910000532865524,0,69,0.6286672949790955,1
3,HeteroGCNMLP,0.6883472402890524,0.6739265322685242,0.5403030303030303,0.5170743235259364,0.704,5e-05,0.014789130732741983,0.12672731280326843,0,69,0.6286672949790955,1
4,HeteroGCNMLP,0.687425379951795,0.678494930267334,0.5778787878787879,0.511830937121081,0.678,5e-05,0.01496965826617458,0.12989476323127747,0,69,0.6286672949790955,1
5,HeteroGCNMLP,0.6853567113478979,0.671681821346283,0.5742424242424242,0.5258894362342639,0.716,5e-05,0.013151604656728625,0.14443986117839813,0,69,0.6286672949790955,1
6,HeteroGCNMLP,0.6838965813318888,0.6646981835365295,0.5706060606060606,0.5379685375801126,0.729,5e-05,0.012474560064674733,0.10272974520921707,0,69,0.6286672949790955,1
7,HeteroGCNMLP,0.6825583428144455,0.6726805567741394,0.5206060606060606,0.48011363636363635,0.749,5e-05,0.013373834633057411,0.11014240980148315,0,69,0.6286672949790955,1
8,HeteroGCNMLP,0.6798193603754044,0.6718547940254211,0.5324242424242425,0.48537682789651293,0.761,5e-05,0.014196696155190619,0.12024727463722229,0,69,0.6286672949790955,1
9,HeteroGCNMLP,0.6779223283131918,0.6671873331069946,0.5424242424242425,0.49698354335487094,0.687,5e-05,0.019755053236477825,0.16552548110485077,0,69,0.6286672949790955,1
10,HeteroGCNMLP,0.6750002503395081,0.673721969127655,0.5275757575757576,0.4707923655292076,0.684,5e-05,0.015535446506108865,0.15871074795722961,0,69,0.6286672949790955,1
11,HeteroGCNMLP,0.6727388054132462,0.6717141270637512,0.5409090909090909,0.4864715052832149,0.718,5e-05,0.01706622675495358,0.12579412758350372,0,69,0.6286672949790955,1
12,HeteroGCNMLP,0.6687349081039429,0.6703492999076843,0.556060606060606,0.4951724137931035,0.772,5e-05,0.017704449318660494,0.16420210897922516,0,69,0.6286672949790955,1
13,HeteroGCNMLP,0.6655573199192683,0.6735579967498779,0.5612121212121213,0.49166666666666664,0.714,5e-05,0.021148151583503697,0.22509655356407166,0,69,0.6286672949790955,1
14,HeteroGCNMLP,0.6640139172474543,0.6810088753700256,0.59,0.4954044117647059,0.716,5e-05,0.019998638587619803,0.1437707096338272,0,69,0.6286672949790955,1
15,HeteroGCNMLP,0.6605314016342163,0.671674370765686,0.5275757575757576,0.4707923655292076,0.756,5e-05,0.020640311785442345,0.17386677861213684,0,69,0.6286672949790955,1
16,HeteroGCNMLP,0.6564457366863886,0.6810218691825867,0.5748484848484848,0.4875300629262347,0.703,5e-05,0.02079733860274058,0.19716325402259827,0,69,0.6286672949790955,1
17,HeteroGCNMLP,0.6526320079962412,0.6856333613395691,0.5884848484848485,0.481986618630983,0.73,5e-05,0.02063722212239684,0.18195445835590363,0,69,0.6286672949790955,1
18,HeteroGCNMLP,0.6518971621990204,0.6691828370094299,0.563030303030303,0.48365145228215767,0.974,5e-05,0.02162648663980214,0.225216343998909,0,69,0.6286672949790955,1
19,HeteroGCNMLP,0.6488448828458786,0.6759645342826843,0.5715151515151515,0.48339023109243695,0.702,5e-05,0.019645343009047096,0.15749937295913696,0,69,0.6286672949790955,1
20,HeteroGCNMLP,0.6456882953643799,0.6662963032722473,0.5763636363636364,0.49998313374936754,0.719,5e-05,0.024509576234921702,0.2515066862106323,0,69,0.6286672949790955,1
21,HeteroGCNMLP,0.6451397140820821,0.6676775813102722,0.5596969696969697,0.4795634920634921,0.678,5e-05,0.026930883446347875,0.3094354569911957,0,69,0.6286672949790955,1
22,HeteroGCNMLP,0.6409268925587336,0.6856086850166321,0.5833333333333333,0.48702737940026075,0.682,5e-05,0.024544248209874945,0.2214682698249817,0,69,0.6286672949790955,1
23,HeteroGCNMLP,0.6411615063746771,0.6513368487358093,0.5627272727272727,0.5031328320802004,0.703,5e-05,0.03102944952716204,0.2970244884490967,0,69,0.6286672949790955,1
24,HeteroGCNMLP,0.6385981837908427,0.6596162915229797,0.5848484848484848,0.4999333511063716,0.702,5e-05,0.02570192645038737,0.28319066762924194,0,69,0.6286672949790955,1
25,HeteroGCNMLP,0.6385126858949661,0.6729286313056946,0.59,0.4954044117647059,0.715,5e-05,0.027941704068773162,0.45734351873397827,0,69,0.6286672949790955,1
26,HeteroGCNMLP,0.6374419232209524,0.6604992151260376,0.5981818181818181,0.5164634146341464,0.7,5e-05,0.02537406275466007,0.28229615092277527,0,69,0.6286672949790955,1
27,HeteroGCNMLP,0.6365212649106979,0.6574012637138367,0.61,0.5204918032786885,0.71,5e-05,0.027621014535393368,0.359132319688797,0,69,0.6286672949790955,1
28,HeteroGCNMLP,0.6342551459868749,0.6602432131767273,0.6251515151515152,0.5285556559269297,0.724,5e-05,0.02991472887636822,0.3453090786933899,0,69,0.6286672949790955,1
29,HeteroGCNMLP,0.6341409832239151,0.6604645252227783,0.6218181818181818,0.5243268461743535,0.722,5e-05,0.02884192201178401,0.24068251252174377,0,69,0.6286672949790955,1
30,HeteroGCNMLP,0.6325858483711878,0.6508936285972595,0.6266666666666667,0.5414478426526619,0.712,5e-05,0.02746538694208582,0.28303197026252747,0,69,0.6286672949790955,1
31,HeteroGCNMLP,0.6327648013830185,0.6545990705490112,0.6503030303030304,0.5493675156012818,0.703,5e-05,0.029627269800888218,0.3053240478038788,0,69,0.6286672949790955,1
32,HeteroGCNMLP,0.6312588105599085,0.6520044207572937,0.6418181818181818,0.5497539639147075,0.676,5e-05,0.02530869633893229,0.2399894744157791,0,69,0.6286672949790955,1
33,HeteroGCNMLP,0.6304863691329956,0.6545670032501221,0.6687878787878787,0.5617136110642604,0.696,5e-05,0.035582744725067485,0.5302675366401672,0,69,0.6286672949790955,1
34,HeteroGCNMLP,0.62861135105292,0.655829668045044,0.6687878787878787,0.5617136110642604,0.711,5e-05,0.03482998608501114,0.4056483209133148,0,69,0.6286672949790955,1
35,HeteroGCNMLP,0.6291980743408203,0.6583105325698853,0.6654545454545455,0.5573770491803278,0.698,5e-05,0.03164513010510529,0.2734256088733673,0,69,0.6286672949790955,1
36,HeteroGCNMLP,0.6282179802656174,0.6418486833572388,0.6484848484848484,0.5582758620689655,0.725,5e-05,0.03140192124261549,0.3592321574687958,0,69,0.6286672949790955,1
37,HeteroGCNMLP,0.6266709715127945,0.6350770592689514,0.6399999999999999,0.5583266291230893,0.724,5e-05,0.03451508530524157,0.5207593441009521,0,69,0.6286672949790955,1
