split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,model,best_epoch,best_val_loss,early_stopped
train,0.004855257924646139,0.37188833951950073,-1.42161226272583,1.0936514139175415,2.5152636766433716,0.6379758715629578,0.06144539266824722,0.27325811982154846,0.6931471824645996,0.28660523891448975,0.3427406847476959,10000,,,,,,,,,,,,,,,,,HeteroGCNMLP,38,0.6432881355285645,1
val,-0.0022021823097020388,0.3540509045124054,-1.3898372650146484,0.9647294282913208,2.3545666933059692,0.6447962522506714,0.06246193125844002,0.294843852519989,0.6931462287902832,0.257822722196579,0.3569738268852234,11325,,,,,,,,,,,,,,,,,HeteroGCNMLP,38,0.6432881355285645,1
test,0.02295364998281002,0.33307668566703796,-1.2805061340332031,0.951903223991394,2.232409358024597,0.648321270942688,0.05178682133555412,0.3181677460670471,0.6931459903717041,0.23723195493221283,0.41041022539138794,116403,,,,,,,,,,,,,,,,,HeteroGCNMLP,38,0.6432881355285645,1
