epoch,model,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,learning_rate,grad_norm_mean,grad_norm_max,is_best_epoch,best_epoch,best_val_loss,early_stopped
1,BasicGCN,0.6727207352717718,0.6442886590957642,0.7008928571428572,0.7013574660633484,1.028,5e-05,0.03766078260004855,0.3052409589290619,0,4,0.6341814398765564,1
2,BasicGCN,0.6616575519243876,0.6377943158149719,0.6767857142857143,0.6771879483500718,0.448,5e-05,0.04101459968065823,0.6090086102485657,0,4,0.6341814398765564,1
3,BasicGCN,0.6621055454015732,0.6355308294296265,0.6455357142857143,0.6453900709219857,0.422,5e-05,0.031011948621082225,0.32703137397766113,0,4,0.6341814398765564,1
4,BasicGCN,0.6528123766183853,0.6341814398765564,0.6464285714285715,0.6458955057681173,0.38,5e-05,0.03227013133735641,0.684188187122345,1,4,0.6341814398765564,1
5,BasicGCN,0.6515972564617792,0.6357704997062683,0.6544642857142857,0.6530866393880093,0.39,5e-05,0.030950425833581013,0.6152048110961914,0,4,0.6341814398765564,1
6,BasicGCN,0.6540301044782003,0.6379027962684631,0.6553571428571429,0.653271692745377,0.377,5e-05,0.02624387734415042,0.4338900148868561,0,4,0.6341814398765564,1
7,BasicGCN,0.6509946882724762,0.6358178853988647,0.6616071428571428,0.6598639455782312,0.38,5e-05,0.024569042040009384,0.28434985876083374,0,4,0.6341814398765564,1
8,BasicGCN,0.6581411312023798,0.6354055404663086,0.6616071428571428,0.6598639455782312,0.378,5e-05,0.035834983272870415,0.7553391456604004,0,4,0.6341814398765564,1
9,BasicGCN,0.6463910142580668,0.6419617533683777,0.6508928571428572,0.6465252767773777,0.386,5e-05,0.03757624024206635,0.3591822683811188,0,4,0.6341814398765564,1
10,BasicGCN,0.6525954554478327,0.6409698724746704,0.6508928571428572,0.6465252767773777,0.372,5e-05,0.027929706802425264,0.28489863872528076,0,4,0.6341814398765564,1
11,BasicGCN,0.643806035319964,0.6401290893554688,0.6508928571428572,0.6465252767773777,0.377,5e-05,0.035275488033314616,0.768663227558136,0,4,0.6341814398765564,1
12,BasicGCN,0.6461555659770966,0.6380695700645447,0.6633928571428571,0.6599848882172541,0.397,5e-05,0.03300632198806852,0.4330596923828125,0,4,0.6341814398765564,1
13,BasicGCN,0.6470475097497305,0.6344419121742249,0.6616071428571428,0.6598639455782312,0.367,5e-05,0.030121865813550988,0.3969114422798157,0,4,0.6341814398765564,1
14,BasicGCN,0.6555148959159851,0.6342386603355408,0.6616071428571428,0.6598639455782312,0.372,5e-05,0.03189744614032045,0.5176562666893005,0,4,0.6341814398765564,1
15,BasicGCN,0.6511911203463873,0.639371931552887,0.6633928571428571,0.6599848882172541,0.377,5e-05,0.028790790426426568,0.6319270730018616,0,4,0.6341814398765564,1
16,BasicGCN,0.656076043844223,0.639729917049408,0.6571428571428571,0.653271692745377,0.423,5e-05,0.03586659327163197,0.8131063580513,0,4,0.6341814398765564,1
17,BasicGCN,0.6463835686445236,0.6368411183357239,0.6625,0.6599848882172541,0.438,5e-05,0.029832508419694467,0.39313286542892456,0,4,0.6341814398765564,1
18,BasicGCN,0.650638590256373,0.6388896703720093,0.6642857142857143,0.6598639455782312,0.392,5e-05,0.028531994400113128,0.5191832184791565,0,4,0.6341814398765564,1
19,BasicGCN,0.6383674591779709,0.6398060917854309,0.6642857142857143,0.6598639455782312,0.373,5e-05,0.03530071714848395,0.5969219207763672,0,4,0.6341814398765564,1
20,BasicGCN,0.6418440441290537,0.6373229622840881,0.6696428571428572,0.6666666666666666,0.384,5e-05,0.03182174480211987,0.618664562702179,0,4,0.6341814398765564,1
21,BasicGCN,0.6483180969953537,0.6351818442344666,0.675,0.673202614379085,0.384,5e-05,0.030168742291968958,0.3302466571331024,0,4,0.6341814398765564,1
22,BasicGCN,0.6417078524827957,0.6383450627326965,0.6642857142857143,0.6598639455782312,0.394,5e-05,0.030936610197293195,0.4174617528915405,0,4,0.6341814398765564,1
23,BasicGCN,0.6421529849370321,0.6430121064186096,0.6642857142857143,0.6598639455782312,0.384,5e-05,0.025303666307687916,0.3227948546409607,0,4,0.6341814398765564,1
24,BasicGCN,0.6412725299596786,0.6457217335700989,0.6580357142857143,0.6530866393880093,0.37,5e-05,0.030009703677746868,0.5694138407707214,0,4,0.6341814398765564,1
