epoch,train_loss,val_loss
1.0,0.648806611933171,0.6098636388778687
2.0,0.5874210153431005,0.6277685165405273
3.0,0.5519416323187015,0.6040581464767456
4.0,0.5073011000636075,0.5802849531173706
5.0,0.4730949757671766,0.6306187510490417
6.0,0.44785897982644296,0.5602148175239563
7.0,0.41674838364025846,0.6222234964370728
8.0,0.3876369536750026,0.7015136480331421
9.0,0.36026053810458314,0.6259289979934692
10.0,0.3217393824929722,0.5864282846450806
11.0,0.31079134739859093,0.6351157426834106
12.0,0.27573440511666947,0.6294228434562683
13.0,0.25270878973773575,0.6153674721717834
14.0,0.22934664866595053,0.6754722595214844
15.0,0.22146242793968182,0.6640505790710449
16.0,0.19784434486290076,0.6936028003692627
17.0,0.1825590041611586,0.7173069715499878
18.0,0.18826229283035412,0.7209636569023132
19.0,0.1541670689862043,0.6900480389595032
20.0,0.13211080220259966,0.8194396495819092
21.0,0.13265751961890643,0.7440574765205383
