model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
LightGBM,r_107.avi,aggregated,0.14556962025316456,0.4838935574229692,0.3656856698093811,0.4838935574229692,0.15750232991612304,0.6061397589338766,0.7791831321780428,0.14556962025316456,0.11947573937971144,0.5789633678557728,1.6804374876626518
LightGBM,r_111.avi,aggregated,0.4108761329305136,0.2762410003789314,0.31746031746031744,0.1841606669192876,0.232066810464023,0.472495894909688,0.6772406847935548,0.4108761329305136,0.5108371843321368,0.4504464178388546,1.049874622587824
LightGBM,r_138.avi,aggregated,0.4827586206896552,0.2537764350453172,0.3218390804597701,0.1691842900302115,0.22178217821782178,0.5127065932113026,0.9183511692429648,0.4827586206896552,0.6328439740525778,0.6220664325736545,0.9848079357740959
LightGBM,r_146.avi,aggregated,0.49814126394052044,0.2596899224806202,0.3190476190476191,0.17312661498708012,0.22445561139028478,0.3844256518675123,0.9180031864046734,0.49814126394052044,0.6458313874203733,0.46757625533453323,0.9632834421817438
LightGBM,r_30.avi,aggregated,0.22926829268292684,0.40279989384288745,0.343421052631579,0.26853326256192495,0.1631782945736434,0.5291932059447984,0.6665982028241335,0.22926829268292684,0.18881452070334656,0.545350447931231,1.5932950898696168
LightGBM,r_52.avi,aggregated,0.5457627118644067,0.48686405337781485,0.33691118302768785,0.3245760355852099,0.32648427321794155,0.5048254497795782,0.6169824291956924,0.5457627118644067,0.5750984678571766,0.5085840298715435,0.9175420541275604
LightGBM,r_53.avi,aggregated,0.4243421052631579,0.40138467246846116,0.4017544746688239,0.40138467246846116,0.3777249138642624,0.540506112710785,0.4955071524181573,0.4243421052631579,0.4325117930750312,0.5430041569789555,1.1799776779696518
LightGBM,r_55.avi,aggregated,0.3360995850622407,0.38995756718528995,0.3881328252585738,0.25997171145686,0.21691212810121577,0.5347241867043847,0.6056758606513868,0.3360995850622407,0.28986234500329544,0.5362234208008827,1.4753707422872189
LightGBM,r_58.avi,aggregated,0.5329949238578681,0.48783643892339545,0.3297940797940798,0.325224292615597,0.30392156862745096,0.4920634920634921,0.6952746800462536,0.532994923857868,0.5865183636906539,0.48877923861371225,0.8726030436950296
LightGBM,r_69.avi,aggregated,0.5841121495327103,0.3732833957553059,0.3587962962962963,0.24885559717020392,0.28428801472279736,0.5958957553058677,0.7478582554517134,0.5841121495327103,0.6504092413072502,0.588284795874316,0.8845371544207411
LightGBM,r_73.avi,aggregated,0.14344262295081966,0.2815448113207547,0.3132387706855792,0.18769654088050314,0.11430064334933543,0.5095076650943396,0.7379955819090804,0.14344262295081966,0.17000547679429256,0.537291215589236,1.7131172686804175
LightGBM,r_79.avi,aggregated,0.43558282208588955,0.4200466200466201,0.323370839193624,0.28003108003108007,0.2688000942951438,0.47948717948717945,0.6757828341659979,0.43558282208588955,0.5049949670690119,0.5011268894704478,1.075085175512038
LightGBM,r_80.avi,aggregated,0.5232974910394266,0.47237827715355807,0.3307950807950808,0.31491885143570536,0.2506606134683662,0.5408863920099874,0.9134330182717281,0.5232974910394266,0.6534082097440722,0.5391748217953365,0.9282210012519843
LightGBM,r_90.avi,aggregated,0.34765625,0.2742763772175537,0.3101880877742947,0.2742763772175537,0.23869296204303683,0.40964146470362145,0.6314030662225706,0.34765625,0.4202926912996466,0.3813157412747298,1.19579287448459
LightGBM,r_cats_f.avi,aggregated,0.4178082191780822,,0.3333333333333333,0.13926940639269406,0.19645732689210949,,1.0,0.4178082191780822,0.5893719806763285,,1.1087079771178125
LightGBM,r_dallas_f.avi,aggregated,0.7348484848484849,0.4092827004219409,0.306477093206951,0.27285513361462727,0.2886904761904762,0.6315049226441631,0.8253985351141748,0.7348484848484849,0.7774959415584416,0.634612652545142,0.7233010016194571
LightGBM,r_detroit_f.avi,aggregated,0.8358778625954199,0.4797174936617168,0.48678414096916295,0.3198116624411445,0.3553266816865143,0.5258964143426295,0.9410246494266402,0.8358778625954199,0.8802973831559862,0.47480307776527475,0.6095913958316512
LightGBM,r_earworm_f.avi,aggregated,0.484375,0.4668376068376069,0.34931636020744933,0.31122507122507126,0.3290519877675841,0.5509401709401709,0.5479689710042432,0.484375,0.5140481651376146,0.5463906695156696,0.9939627847012668
LightGBM,r_funny_f.avi,aggregated,0.43018867924528303,0.4205830480340284,0.3762593493737046,0.4205830480340284,0.3227654778305599,0.6297017673477155,0.6151108662718634,0.43018867924528303,0.46588898887326025,0.6248380857226561,1.0745764242052616
LightGBM,r_newyork_f.avi,aggregated,0.7294117647058823,0.4330353341847595,0.6884995610519485,0.4330353341847595,0.4052683427683428,0.6645506115766598,0.7838494060168439,0.7294117647058823,0.7070494048435224,0.6381985934079081,0.7203144682325655
SVM,r_107.avi,aggregated,0.17088607594936708,0.45098039215686275,0.39715719063545146,0.45098039215686275,0.1729140461215933,0.6327337803808392,0.8733436349011473,0.17088607594936708,0.18250457766101424,0.6785638025827899,1.5875686475614
SVM,r_111.avi,aggregated,0.4501510574018127,0.3068397120121258,0.33662714097496704,0.20455980800808385,0.2517323121808899,0.4620752810407983,0.685299069772996,0.4501510574018127,0.5416730020427457,0.4380157121067633,1.0575914200406715
SVM,r_138.avi,aggregated,0.4339080459770115,0.2280966767371601,0.32264957264957267,0.15206445115810674,0.20670773442847365,0.47618624489070555,0.9206638667845565,0.4339080459770115,0.5898298284122825,0.5877108318064178,1.0832825503583283
SVM,r_146.avi,aggregated,0.6319702602230484,0.32945736434108525,0.31835205992509363,0.21963824289405684,0.2599388379204893,0.30056377730796335,0.9160018378513847,0.6319702602230484,0.7479281061355343,0.3885675288372617,0.850331580698364
SVM,r_30.avi,aggregated,0.2731707317073171,0.4242303609341826,0.3503086419753086,0.2828202406227884,0.1977657004830918,0.5140658174097664,0.6793134598012647,0.2731707317073171,0.2660657476139979,0.5168174874423903,1.4745385172649272
SVM,r_52.avi,aggregated,0.5728813559322034,0.5346121768140116,0.3633198106828939,0.35640811787600774,0.35113865000089023,0.5574883831764565,0.6612476364011414,0.5728813559322034,0.6051009516187296,0.56993156120819,0.932894817147745
SVM,r_53.avi,aggregated,0.41776315789473684,0.3862730216555353,0.3870706177207725,0.3862730216555353,0.36750051389298516,0.5872966664962285,0.49174503596452424,0.41776315789473684,0.43150932486456506,0.5565741807219751,1.1467252463463775
SVM,r_55.avi,aggregated,0.33195020746887965,0.3836280056577086,0.342570281124498,0.25575200377180574,0.21598807941685794,0.5291725601131541,0.5277958306254062,0.33195020746887965,0.2903461424123339,0.5275989365385856,1.4311030841163848
SVM,r_58.avi,aggregated,0.6142131979695431,0.5483091787439613,0.3551173708920188,0.36553945249597425,0.34444371827549397,0.5396825396825398,0.7276785586616143,0.6142131979695431,0.6547367429287824,0.5391351641075764,0.8332476567528562
SVM,r_69.avi,aggregated,0.6074766355140186,0.39840823970037453,0.3712622917920931,0.265605493133583,0.2998986828774063,0.5453339575530587,0.7454522948117055,0.6074766355140186,0.6636366218788171,0.5254004923751852,0.8806298052610414
SVM,r_73.avi,aggregated,0.14754098360655737,0.310436320754717,0.3432539682539682,0.20695754716981132,0.12182369371210573,0.49609375,0.8024980483996879,0.14754098360655737,0.16824302365708121,0.5196363671512527,1.7098307201980791
SVM,r_79.avi,aggregated,0.44785276073619634,0.47296037296037297,0.3393162393162393,0.3153069153069153,0.2887687687687688,0.47902097902097907,0.6821613968853233,0.44785276073619634,0.5086387000497431,0.4776338181246157,1.1121621672586501
SVM,r_80.avi,aggregated,0.5232974910394266,0.39279026217228463,0.32380337048403596,0.26186017478152307,0.2428849902534113,0.47737203495630465,0.9073368729841965,0.5232974910394266,0.6566937055901402,0.49605667646624524,0.9097241985001119
SVM,r_90.avi,aggregated,0.3125,0.23534080298786184,0.2742486805764445,0.23534080298786184,0.20674770265617967,0.4059322963451721,0.595353988350789,0.3125,0.38722305255422257,0.3693807256951802,1.2964971488367647
SVM,r_cats_f.avi,aggregated,0.363013698630137,,0.3333333333333333,0.12100456621004567,0.17755443886097153,,1.0,0.363013698630137,0.5326633165829145,,1.1965406456110539
SVM,r_dallas_f.avi,aggregated,0.7234848484848485,0.4029535864978903,0.30906148867313915,0.2686357243319269,0.2874341610233258,0.5804031879981246,0.8323587819947044,0.7234848484848485,0.7741124563923661,0.6338561422949608,0.7657628459606708
SVM,r_detroit_f.avi,aggregated,0.8587786259541985,0.448207171314741,0.3177966101694915,0.29880478087649404,0.3080082135523614,0.4934806229626947,0.9133620131970501,0.8587786259541985,0.8852297129959089,0.48004373899267605,0.5907887732212257
SVM,r_earworm_f.avi,aggregated,0.5416666666666666,0.5282051282051282,0.3876202197000775,0.35213675213675216,0.3689082606890826,0.5895726495726495,0.6007837070969506,0.5416666666666666,0.5695302770859277,0.5840509259259259,0.9946979519843958
SVM,r_funny_f.avi,aggregated,0.4490566037735849,0.34899885880278037,0.3988700102912211,0.34899885880278037,0.3111191306788564,0.5845791939622202,0.5947980404115922,0.4490566037735849,0.4857293305098402,0.587403878594023,1.0469295435078962
SVM,r_newyork_f.avi,aggregated,0.7725490196078432,0.4851839688621298,0.5147306397306397,0.4851839688621298,0.4695045259607847,0.6974627191827188,0.7454000792236086,0.7725490196078432,0.748783335541143,0.670999731935255,0.7079606325738159
MLP,r_107.avi,aggregated,0.05063291139240506,0.19047619047619047,0.019464720194647202,0.19047619047619047,0.03532008830022075,0.5118496236878589,0.005174166127691029,0.05063291139240506,0.00938888423170425,0.5679390423219537,1.665456311424521
MLP,r_111.avi,aggregated,0.4622356495468278,0.3141657193381331,0.32984433709071387,0.20944381289208872,0.25511648860857256,0.4664645699128458,0.6958540702793954,0.4622356495468278,0.5548226178953537,0.4628546090156675,1.0815932914130215
MLP,r_138.avi,aggregated,0.47126436781609193,0.27563532966056514,0.33109642783398724,0.18375688644037677,0.227095046854083,0.47583081570996977,0.9292096544129339,0.47126436781609193,0.6239426672206067,0.6150962416428183,1.0198716554854805
MLP,r_146.avi,aggregated,0.6022304832713755,0.313953488372093,0.31952662721893493,0.20930232558139536,0.2529274004683841,0.46705426356589147,0.9193814478344076,0.6022304832713755,0.7277539329462055,0.5053941332578835,0.8910101785578493
MLP,r_30.avi,aggregated,0.21951219512195122,0.42535828025477707,0.28074534161490683,0.283572186836518,0.14835400968398132,0.5069665605095541,0.5162308741099834,0.21951219512195122,0.14241615962846157,0.5002284967117187,1.5803319942863447
MLP,r_52.avi,aggregated,0.42033898305084744,0.5489991659716431,0.36656565656565654,0.3659994439810954,0.28020822560071706,0.5742880972238771,0.6757853107344634,0.42033898305084744,0.4184338905921598,0.6245733429997152,0.9642009539730221
MLP,r_53.avi,aggregated,0.3782894736842105,0.3249747014774337,0.3302715509385821,0.3249747014774337,0.3071966155096391,0.524971140576544,0.45132550142441946,0.3782894736842105,0.39087632056471766,0.5299540857759044,1.193864597541611
MLP,r_55.avi,aggregated,0.34439834024896265,0.41089108910891087,0.14188034188034188,0.2739273927392739,0.18693693693693694,0.4874469589816124,0.17838067879561656,0.34439834024896265,0.2350285970617921,0.47893794714385485,1.389971319260379
MLP,r_58.avi,aggregated,0.5888324873096447,0.5651311249137336,0.3608615033518756,0.37675408327582244,0.3424961479198767,0.5533126293995859,0.7377293984000486,0.5888324873096447,0.6353878282089587,0.5644790911288374,0.9001219955549244
