epoch,train_loss,val_loss
1.0,0.6631976104035394,0.6353200078010559
2.0,0.6469441549938053,0.6335681676864624
3.0,0.6423268266364458,0.6351118683815002
4.0,0.6375829888316852,0.6347848773002625
5.0,0.6340366349203427,0.6177066564559937
6.0,0.6324943562699712,0.6291981935501099
7.0,0.6286770487000158,0.6210660934448242
8.0,0.629885410546414,0.6474233269691467
9.0,0.6223134231651629,0.6130254864692688
10.0,0.6261852684796068,0.6182176470756531
11.0,0.6244530846289106,0.6313630938529968
12.0,0.623492467614029,0.6286946535110474
13.0,0.6204923748127563,0.6390613317489624
14.0,0.6192812507649614,0.6400019526481628
15.0,0.619013514914698,0.6349988579750061
16.0,0.61933520547914,0.6342390179634094
17.0,0.6147561461259956,0.6342167854309082
18.0,0.6154014574344082,0.6321207284927368
19.0,0.6161635330835417,0.6222852468490601
20.0,0.6134742425524304,0.6275413036346436
21.0,0.6145701794658027,0.6248422265052795
22.0,0.6131268127646968,0.6451503038406372
23.0,0.6122942600570382,0.6289578080177307
24.0,0.6126262829918744,0.638424813747406
