experiment_id,experiment_display_name,cv_strategy,model,summary_model_name,suite_run_dir,trainer_run_dir,fold_metrics_path,metric_source_model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P21,aggregated,0.5981735159817352,0.5644385849263899,0.5990860990860991,0.5644385849263899,0.5597636993324329,0.7587032341466884,0.6334512772868938,0.5981735159817352,0.5904063433685686,0.7593153203533343,0.9254282472626638
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P22,aggregated,0.5233644859813084,0.5276716978844639,0.5536265210309476,0.5276716978844639,0.5113095238095239,0.7259021078944558,0.6013103991102825,0.5233644859813084,0.5362650200267022,0.7233596256997634,0.951005500782699
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P23,aggregated,0.625,0.5121570434070434,0.546205764741234,0.5121570434070434,0.5072418240559834,0.7580862414027227,0.6007532418001527,0.625,0.602445217024863,0.7690273564768003,0.8336163811344133
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P24,aggregated,0.4978354978354978,0.4727807971014492,0.5061171912870338,0.4727807971014492,0.3960750223865476,0.6292445735993822,0.6114341835513787,0.4978354978354978,0.4812725833123424,0.6026902543008761,1.1547579962177403
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P27,aggregated,0.6098654708520179,0.514000814000814,0.6196638405473748,0.514000814000814,0.4878660905953642,0.767872624182598,0.6243052929205611,0.6098654708520179,0.5662526717749797,0.766691619926474,0.9142086972229556
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P28,aggregated,0.5990566037735849,0.4511176179863294,0.5464935721508016,0.4511176179863294,0.456633748389867,0.731766764963894,0.5927338527031851,0.5990566037735849,0.5634240543759165,0.7266897266229511,0.846336734407173
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P29,aggregated,0.6527777777777778,0.5564179991309052,0.5688978542369728,0.5564179991309052,0.5362880671571998,0.7920156462832814,0.6787729995479734,0.6527777777777778,0.6460858361743917,0.7687199190173373,0.8222153245878361
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P30,aggregated,0.6283185840707964,0.4623561821422783,0.4188447119700089,0.4623561821422783,0.4377469781496978,0.7489382912774575,0.5819348051289024,0.6283185840707964,0.6018900578245147,0.7499810536371402,0.7846980631213615
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P4,aggregated,0.5099601593625498,0.4598859782798929,0.505952380952381,0.4598859782798929,0.4484098879399101,0.6597786417112527,0.5119948776323278,0.5099601593625498,0.4803777369247776,0.6665959552830553,1.0106422168901237
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,LightGBM,LightGBM,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-24-48/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-25-46/subject_loo/fold_metrics.csv,LightGBM,s_P5,aggregated,0.4690909090909091,0.487605563835072,0.5083202306079665,0.487605563835072,0.4213832661844894,0.6968255512706287,0.5469225271583762,0.4690909090909091,0.4416934305925131,0.704862436434629,1.069677192828326
