experiment_id,experiment_display_name,cv_strategy,model,split,logit_mean_mean,logit_mean_std,logit_std_mean,logit_std_std,logit_min_mean,logit_min_std,logit_max_mean,logit_max_std,logit_range_mean,logit_range_std,prediction_entropy_mean_mean,prediction_entropy_mean_std,prediction_entropy_std_mean,prediction_entropy_std_std,prediction_entropy_min_mean,prediction_entropy_min_std,prediction_entropy_max_mean,prediction_entropy_max_std,graph_embedding_variance_mean,graph_embedding_variance_std,graph_embedding_mean_pairwise_cosine_similarity_mean,graph_embedding_mean_pairwise_cosine_similarity_std,graph_embedding_pair_count_mean,graph_embedding_pair_count_std,temporal_forward_edge_weight_mean_mean,temporal_forward_edge_weight_mean_std,temporal_forward_edge_weight_std_mean,temporal_forward_edge_weight_std_std,temporal_forward_edge_weight_min_mean,temporal_forward_edge_weight_min_std,temporal_forward_edge_weight_max_mean,temporal_forward_edge_weight_max_std,temporal_backward_edge_weight_mean_mean,temporal_backward_edge_weight_mean_std,temporal_backward_edge_weight_std_mean,temporal_backward_edge_weight_std_std,temporal_backward_edge_weight_min_mean,temporal_backward_edge_weight_min_std,temporal_backward_edge_weight_max_mean,temporal_backward_edge_weight_max_std,spatial_edge_weight_mean_mean,spatial_edge_weight_mean_std,spatial_edge_weight_std_mean,spatial_edge_weight_std_std,spatial_edge_weight_min_mean,spatial_edge_weight_min_std,spatial_edge_weight_max_mean,spatial_edge_weight_max_std,fixation_edge_weight_mean_mean,fixation_edge_weight_mean_std,fixation_edge_weight_std_mean,fixation_edge_weight_std_std,fixation_edge_weight_min_mean,fixation_edge_weight_min_std,fixation_edge_weight_max_mean,fixation_edge_weight_max_std,best_epoch_mean,best_epoch_std,best_val_loss_mean,best_val_loss_std,early_stopped_mean,early_stopped_std
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,BasicGCN_attention,train,0.008178032069488167,0.0801564521694805,0.6015151278539137,0.14495592617784672,-1.710703429850665,0.6803427934727742,2.016352107579058,0.9514310646548818,3.727055537429723,1.5861216350442726,0.9533982222730463,0.054303330442898014,0.11339112007143819,0.06131485782675205,0.451766649261117,0.31416807345547015,1.0964397408745505,0.004233356816583315,0.4153799766843969,0.040747615002262746,0.33882607045498764,0.06918500518399488,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.22727272727273,42.19222656703462,0.9546952518549833,0.06453392277771759,1.0,0.0
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,BasicGCN_attention,val,-0.00197083163187596,0.10684122072613064,0.6083689887415279,0.1736424991833308,-1.535334294492548,0.6147513206970273,1.8330823603001507,0.901624619479996,3.368416654792699,1.451310102476704,0.9468951658769087,0.06494189483172001,0.11199709679931398,0.06711129994851422,0.5014832189137285,0.3093618599424923,1.0899861400777644,0.008817876392975783,0.3636722137982195,0.06502255214960702,0.43515840850093146,0.10870831570459058,102355.77272727272,9212.406091434881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.22727272727273,42.19222656703462,0.9546952518549833,0.06453392277771759,1.0,0.0
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,BasicGCN_mean,test,0.03351341988044706,0.14736786492439066,0.6216838725588538,0.21225829380761538,-1.4487935738130049,0.5467971360962057,1.7613680200143293,0.8028314897449659,3.2101615938273342,1.263233409976378,0.9455783610994165,0.08080921204450058,0.10200671269558366,0.057436496442349744,0.5507897246967662,0.2858975470545132,1.0861594406041233,0.02339784974002884,0.23358618332581083,0.04329395806333206,0.5917191993106495,0.10768913424758986,26189.863636363636,3789.917919647118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4090909090909,50.77650289999545,0.9533250697634437,0.061710063759928525,1.0,0.0
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,BasicGCN_mean,train,-0.0029132992706515553,0.11831303399663057,0.6123788451606577,0.12963356232077408,-1.9551135355776006,0.8292094521076628,2.341757408597253,1.1434177317690881,4.296870944174853,1.9224678327596543,0.9520993422378193,0.04949173455259904,0.1108165871859951,0.055831438890769844,0.3763651622628624,0.31176200772794316,1.097300567410209,0.002342430777869533,0.34856614605946973,0.026506939803225753,0.3987886634739963,0.06956298375214348,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4090909090909,50.77650289999545,0.9533250697634437,0.061710063759928525,1.0,0.0
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,BasicGCN_mean,val,-0.0053335002157837135,0.13510974729888342,0.6067754531448538,0.14526282186850673,-1.6677857014265927,0.689187089430855,1.796863702210513,0.7326241047535247,3.4646494036371056,1.3222298450254082,0.9500710530714556,0.05485282392919206,0.10907549140128218,0.055899515147281094,0.4987624680454081,0.2680731645629884,1.0937467271631414,0.0064066369427653235,0.29137002744457935,0.04928656742990239,0.5034863420508124,0.10860689883667456,102355.77272727272,9212.406091434881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4090909090909,50.77650289999545,0.9533250697634437,0.061710063759928525,1.0,0.0
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,GNN_v2,test,0.03330281899649312,0.11822908261122624,0.6206354918805036,0.1814510342422498,-1.3220037113536487,0.5318747316645308,1.677029158581387,0.7906796441022681,2.9990328699350357,1.2448924475008543,0.9393228915604678,0.07928797296153917,0.10396588733419772,0.06687132717668691,0.5754260400479491,0.28535601911259395,1.0815858515826138,0.01364713902861175,0.2661917378956621,0.05416056384172825,0.5780251486734911,0.1109909286372054,26189.863636363636,3789.917919647118,-0.09194027835672552,1.01356677380006,0.05347105587821181,0.09192698299206324,-0.3636363690549677,0.9534625692195019,0.5454545183615251,0.8578639997157448,-0.09244091402400624,1.0140611144137026,0.04809528905950358,0.08901414822720176,-0.3636363690549677,0.9534625692195019,0.5454545481638475,0.8578640096414857,0.30629428137432446,0.6158129983022025,0.2816119221123782,0.005035727726170309,-0.4390631853179498,0.5745569334651284,0.7426743815568361,0.48569028871792613,-0.015705953944813122,0.17208742703680546,0.02628705134107302,0.007811832880170373,-0.6120657428929751,0.4951371981272172,0.45721856267614797,0.5327401360043406,43.13636363636363,30.659878318873652,0.9502229040319269,0.06097883469680908,1.0,0.0
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,GNN_v2,train,0.0006931679196317138,0.11521119041870496,0.6239156275987625,0.14559103915632066,-1.61289551041343,0.6838209109380962,1.930356279015541,0.8753061599820613,3.5432517894289712,1.5008369499392429,0.9433591230349108,0.055996594808885615,0.11380153166299513,0.06376197920702445,0.4758209382945841,0.2957371696024904,1.0939536473967812,0.0076765898257136755,0.3915642892772501,0.043903772115633316,0.3798858326944438,0.09270641945359732,10000.0,0.0,-0.09334801272912462,1.0131836074414722,0.053193846187726684,0.09478822897366529,-0.3636363744735718,0.9534625611008173,0.5454545562917535,0.8578640207703634,-0.09326551448215138,1.0143125435020424,0.045530762774193566,0.08662933032083611,-0.3636363744735718,0.9534625611008173,0.8181818181818182,0.5884898477520965,0.3067233454097401,0.615919598535199,0.28184209222143347,0.0014800591126639122,-0.5095414797860113,0.550390264591132,0.7480203224854036,0.47556564611219815,-0.015378412875262164,0.17231960901481094,0.02550684889270495,0.0021924004923870436,-0.7818827974525365,0.4310951496848001,0.5996650726619092,0.5424232101022197,43.13636363636363,30.659878318873652,0.9502229040319269,0.06097883469680908,1.0,0.0
multiclass_table6_arousal_3class,Table-6 Arousal,subject_loo,GNN_v2,val,-0.010065289108421303,0.125755105959903,0.6214612017978322,0.1655496513742415,-1.4767325710166583,0.6627231175941533,1.7595361728559842,0.7781904511806342,3.2362687438726425,1.3733599507203327,0.9386660239913247,0.06559580565735579,0.1117087157273834,0.06769431503774258,0.5227451581846584,0.2934413448832171,1.087961028922688,0.01076608389181819,0.3365466154434464,0.054458646730690806,0.47150725668126886,0.11061437461894327,102355.77272727272,9212.406091434881,-0.09126126495274631,1.0115748324832596,0.059181941325756764,0.10927412136108819,-0.3636363690549677,0.9534625692195019,0.5454545562917535,0.8578640207703634,-0.09203898906707765,1.0128332595990939,0.050417933432716416,0.10124323333434439,-0.3636363690549677,0.9534625692195019,0.6363636472008445,0.7895419816624203,0.30690753730860626,0.6116662954367944,0.2830328209833665,0.003721366661476899,-0.49525237726894294,0.566123241049163,0.699302539229393,0.5030819425547757,-0.01527452604337171,0.17231487021178032,0.02504364477301181,0.002567413170842504,-0.6979692969471216,0.4844780880750008,0.5212545254352418,0.551489986856255,43.13636363636363,30.659878318873652,0.9502229040319269,0.06097883469680908,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,BasicGCN_attention,test,-0.004257261729799218,0.08036121107884717,0.40153263360261915,0.25798140306869055,-1.026061077415943,0.687134663408138,1.2150761008262634,0.8800735458906224,2.2411371782422065,1.5466591836154548,1.0109943091869353,0.08923315188724769,0.07450587418861683,0.0774951169384687,0.7462504506111145,0.32820172685417687,1.0981187999248505,0.0007620228067938865,0.3945343628525734,0.06300822573242539,0.33338179290294645,0.09695640051252202,32807.7,12839.890895994897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65,50.96466784372338,0.9772247552871705,0.12874216661139437,1.0,0.0
multiclass_table6_valence_3class,Table-6 Valence,recording_loo,BasicGCN_attention,train,-0.009181412111502137,0.07530119412703909,0.4389920897781849,0.2756711176728672,-1.4151500433683395,1.069700083522428,1.6245095297694205,1.185244922582951,3.0396595731377603,2.2321946894688702,0.9977289497852325,0.09323037875000116,0.09258119799196717,0.08229813197210023,0.6210692949593067,0.41849713101011976,1.098580139875412,4.3718714131702406e-05,0.4312488824129105,0.047357404071809855,0.2715242031961679,0.07985528440181727,10000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65,50.96466784372338,0.9772247552871705,0.12874216661139437,1.0,0.0
