epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss
1,1.0671342891805313,1.1233993172645569,0.16783216783216784,0.16523235800344235,3.173,0,2,1.082425594329834
2,1.032023598166073,1.082425594329834,0.21794871794871795,0.19756999471737982,3.17,1,2,1.082425594329834
3,1.022687347496257,1.1199846863746643,0.21832334332334333,0.20765256249127217,3.174,0,2,1.082425594329834
4,1.0135153321658863,1.1505029201507568,0.20627289377289376,0.20153413534335016,3.175,0,2,1.082425594329834
5,1.0045169171165018,1.1404653191566467,0.22995754245754246,0.21852277076157675,3.169,0,2,1.082425594329834
6,0.9962868445059833,1.1239352226257324,0.24937562437562438,0.22795035617243153,3.177,0,2,1.082425594329834
7,0.9871921118567971,1.1626517176628113,0.2353896103896104,0.21142857142857144,3.174,0,2,1.082425594329834
8,0.9763292039141935,1.1561598181724548,0.2520812520812521,0.21917502787068002,3.176,0,2,1.082425594329834
9,0.9672894092167125,1.134520411491394,0.26373626373626374,0.22499818761780485,3.173,0,2,1.082425594329834
10,0.9608634079203886,1.1759271621704102,0.24975024975024976,0.2138076062639821,3.173,0,2,1.082425594329834
11,0.9528185269411873,1.1785403490066528,0.2478146853146853,0.21538272862776175,3.173,0,2,1.082425594329834
12,0.9477608379195718,1.166506290435791,0.26140526140526144,0.22139473684210528,3.174,0,2,1.082425594329834
13,0.9422506164101994,1.1275492906570435,0.28315434565434566,0.23355287684851497,3.168,0,2,1.082425594329834
14,0.9358559461200938,1.1574541926383972,0.2761613386613387,0.22886183962856066,3.166,0,2,1.082425594329834
15,0.929666024797103,1.216158151626587,0.26334082584082585,0.21766051523308358,3.176,0,2,1.082425594329834
16,0.9258872551076552,1.1376864910125732,0.2959748584748585,0.24463727451438863,3.176,0,2,1.082425594329834
17,0.9213482527171865,1.3319499492645264,0.22487928737928736,0.19024103468547912,3.185,0,2,1.082425594329834
18,0.9213452900157255,1.176509141921997,0.2913128538128538,0.23689526847421583,3.179,0,2,1.082425594329834
19,0.9148746202973759,1.1956534385681152,0.2742257742257742,0.22876344086021505,3.172,0,2,1.082425594329834
20,0.9121765774839065,1.2556559443473816,0.2520812520812521,0.2117366578091241,3.175,0,2,1.082425594329834
21,0.9051756543271682,1.1864197254180908,0.2788877788877789,0.23287741935483872,3.182,0,2,1.082425594329834
22,0.9037682729608872,1.277302861213684,0.2450882450882451,0.20644352016901038,3.174,0,2,1.082425594329834
