split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
train,-0.12470906972885132,0.3793175518512726,-1.228529453277588,0.6122272610664368,1.8407567143440247,1.0434046983718872,0.028331227600574493,0.9389347434043884,1.0937681198120117,0.37963002920150757,0.3976983428001404,10000,,,,,,,,,,,,,,,,,8,0.9458069403966268,1
val,-0.11379405856132507,0.3576623499393463,-1.1182090044021606,0.5039976239204407,1.6222066283226013,1.0486799478530884,0.02591845951974392,0.9594739675521851,1.091022253036499,0.3549197316169739,0.4213981628417969,195625,,,,,,,,,,,,,,,,,8,0.9458069403966268,1
test,-0.113911472260952,0.3696306645870209,-1.1198670864105225,0.45092445611953735,1.5707915425300598,1.0464649200439453,0.026170961558818817,0.9724274277687073,1.0890040397644043,0.377664715051651,0.40902313590049744,18336,,,,,,,,,,,,,,,,,8,0.9458069403966268,1
