epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,learning_rate,grad_norm_mean,grad_norm_max,is_best_epoch,best_epoch,best_val_loss,early_stopped
1,1.07855822058285,1.082743376493454,0.3326920116977066,0.1853518580383988,1.709,5e-05,0.02875563892784966,0.319342702627182,0,58,0.944143533706665,1
2,1.049714915892657,1.060378909111023,0.33146067415730335,0.1727672035139092,1.736,5e-05,0.020558958357522014,0.2534950077533722,0,58,0.944143533706665,1
3,1.0322276914820951,1.050100713968277,0.3333333333333333,0.17348927875243667,1.734,5e-05,0.01579179838717798,0.22898831963539124,0,58,0.944143533706665,1
4,1.0244548390893375,1.039643257856369,0.3333333333333333,0.17348927875243667,1.695,5e-05,0.011739743017876034,0.19310787320137024,0,58,0.944143533706665,1
5,1.0198048142825855,1.0364340543746948,0.3333333333333333,0.17348927875243667,1.735,5e-05,0.012362597799005056,0.21600422263145447,0,58,0.944143533706665,1
6,1.0165136386366451,1.0310942828655243,0.3333333333333333,0.17348927875243667,1.74,5e-05,0.010906200912024185,0.21363450586795807,0,58,0.944143533706665,1
7,1.012900338453405,1.0267351269721985,0.3333333333333333,0.17348927875243667,1.69,5e-05,0.01108735098174521,0.17376868426799774,0,58,0.944143533706665,1
8,1.0113498393227072,1.027267962694168,0.3333333333333333,0.17348927875243667,1.702,5e-05,0.010840087035171673,0.22186022996902466,0,58,0.944143533706665,1
9,1.007675381267772,1.0242056548595428,0.3333333333333333,0.17348927875243667,1.737,5e-05,0.010812377507584563,0.19016695022583008,0,58,0.944143533706665,1
10,1.0070072307306177,1.0236524641513824,0.3333333333333333,0.17348927875243667,1.705,5e-05,0.012643975190579205,0.25823289155960083,0,58,0.944143533706665,1
11,1.0045714939341825,1.0211698412895203,0.3333333333333333,0.17348927875243667,1.698,5e-05,0.013283733013957758,0.20139341056346893,0,58,0.944143533706665,1
12,1.0031745328622705,1.023500770330429,0.33146067415730335,0.1727672035139092,1.729,5e-05,0.013581787969184847,0.20187893509864807,0,58,0.944143533706665,1
13,0.9986352079054889,1.0216985940933228,0.33146067415730335,0.1727672035139092,1.706,5e-05,0.012284931567892437,0.2255924642086029,0,58,0.944143533706665,1
14,0.9980654190568363,1.0154497027397156,0.33570622338515216,0.18854848324064433,1.702,5e-05,0.011671006699517004,0.19293725490570068,0,58,0.944143533706665,1
15,0.9959698915481567,1.0175431668758392,0.33954132676619975,0.19962672058480443,1.723,5e-05,0.013432304258428894,0.25705423951148987,0,58,0.944143533706665,1
16,0.9944948098238777,1.0212385058403015,0.3463906418346929,0.21358691736906565,1.725,5e-05,0.013454660418651508,0.2170017808675766,0,58,0.944143533706665,1
17,0.992450615938972,1.0158423781394958,0.3506361910625417,0.2273094498725037,1.7,5e-05,0.01442187007598939,0.2538143992424011,0,58,0.944143533706665,1
18,0.9896438998334548,1.0154131948947906,0.3552024011082038,0.2358978219411824,1.691,5e-05,0.016404438779660354,0.247135728597641,0,58,0.944143533706665,1
19,0.9883132086080664,1.017672598361969,0.3556128469550049,0.239181245462423,1.731,5e-05,0.013503797798418076,0.1876421421766281,0,58,0.944143533706665,1
20,0.985359837027157,1.0183237493038177,0.35529218613719155,0.24357730070941086,1.701,5e-05,0.014548302043646322,0.19088563323020935,0,58,0.944143533706665,1
21,0.982739739558276,1.0120573043823242,0.3663870504335334,0.2674339549339549,1.712,5e-05,0.014672819213992857,0.19756515324115753,0,58,0.944143533706665,1
22,0.9816365697804619,1.0043796300888062,0.3766610230362731,0.28444624612451114,1.735,5e-05,0.016422045501440122,0.23700620234012604,0,58,0.944143533706665,1
23,0.9793395189677968,1.005372166633606,0.3823687855933508,0.293621711267112,1.707,5e-05,0.01663502292346992,0.22682780027389526,0,58,0.944143533706665,1
24,0.9724119025118211,1.0126017332077026,0.38163767892873635,0.2946362485972829,1.686,5e-05,0.016737566820768383,0.29704782366752625,0,58,0.944143533706665,1
25,0.9707594443770016,1.0021697878837585,0.3907700990200605,0.3085366267681621,1.705,5e-05,0.017648908728254527,0.24787265062332153,0,58,0.944143533706665,1
26,0.9690474482143626,0.9945960342884064,0.3879354573905905,0.3165155390219329,1.741,5e-05,0.01904583417160377,0.25049352645874023,0,58,0.944143533706665,1
27,0.9685769852469949,1.0125735402107239,0.38784567236160283,0.3115487755850375,1.704,5e-05,0.02252961820158329,0.3774765729904175,0,58,0.944143533706665,1
28,0.962577132617726,1.0007467567920685,0.3963367708173003,0.330450098529899,1.7,5e-05,0.021677081313853867,0.3284667730331421,0,58,0.944143533706665,1
29,0.9595998245127061,0.9973471760749817,0.3996716433225591,0.33080078660667916,1.728,5e-05,0.020319087467237668,0.28250202536582947,0,58,0.944143533706665,1
30,0.9577266538844389,0.9934029281139374,0.4062002975732389,0.34283937763896116,1.684,5e-05,0.022120298541490686,0.29313763976097107,0,58,0.944143533706665,1
31,0.9574128845158745,0.9930850267410278,0.4147284501678837,0.36014438068967913,1.692,5e-05,0.022687008102039833,0.3831711411476135,0,58,0.944143533706665,1
32,0.9534494876861572,0.9905793368816376,0.41742200103751587,0.3652206672290599,1.731,5e-05,0.02491678826372355,0.4182630181312561,0,58,0.944143533706665,1
33,0.9500982761383057,0.9996833205223083,0.408893848442871,0.3479015334947538,1.737,5e-05,0.023729631351859022,0.4214111864566803,0,58,0.944143533706665,1
34,0.9481233393444735,0.9837260544300079,0.41865333857791914,0.37061726193130307,1.73,5e-05,0.023580213041565806,0.3705447018146515,0,58,0.944143533706665,1
35,0.9476917386054993,0.997636079788208,0.4139973435032693,0.360483669529787,1.742,5e-05,0.026014696996534782,0.35631319880485535,0,58,0.944143533706665,1
36,0.9476827873903162,0.9931585192680359,0.41034181018019705,0.36197122654036323,1.773,5e-05,0.02542431372607274,0.628943920135498,0,58,0.944143533706665,1
37,0.9432572056265438,0.9928938746452332,0.409931364333396,0.36015176095519386,1.764,5e-05,0.029306638673556266,0.40195518732070923,0,58,0.944143533706665,1
38,0.9440057908787447,0.9907898604869843,0.41034181018019705,0.3619756240035143,1.814,5e-05,0.025414010040171728,0.45403820276260376,0,58,0.944143533706665,1
39,0.939367834259482,0.97520512342453,0.4149978052548469,0.3717519830774117,1.747,5e-05,0.028527751556199937,0.5259596705436707,0,58,0.944143533706665,1
40,0.9388151414254132,0.9703018963336945,0.42477154698179787,0.3798859833666828,1.716,5e-05,0.030169647983920803,0.5011097192764282,0,58,0.944143533706665,1
41,0.9369790028123295,0.9921736419200897,0.41084204105598593,0.36761573244449125,1.72,5e-05,0.02592923435070405,0.4370174705982208,0,58,0.944143533706665,1
42,0.9348222858765546,0.9905659556388855,0.4149080202258592,0.3680528955768354,1.712,5e-05,0.029789953901487833,0.5102738738059998,0,58,0.944143533706665,1
43,0.9344796398106743,0.9812286496162415,0.41751178606650363,0.36904808210576623,1.693,5e-05,0.03231199267031376,0.5236144065856934,0,58,0.944143533706665,1
44,0.9328830733018763,0.977519154548645,0.4168562128389741,0.38383161220166934,1.685,5e-05,0.02624561776030164,0.38917627930641174,0,58,0.944143533706665,1
45,0.9309196402044857,0.9852100908756256,0.4115731477206004,0.3672755815612958,1.687,5e-05,0.029495158668554834,0.45080864429473877,0,58,0.944143533706665,1
46,0.9308429500635933,0.9913413822650909,0.41886996277484195,0.3766222380450786,1.686,5e-05,0.027115413550335393,0.4339745044708252,0,58,0.944143533706665,1
47,0.9275979680173537,0.9530769884586334,0.42859239877094274,0.3969096217061374,1.712,5e-05,0.031651646899318736,0.5203971862792969,0,58,0.944143533706665,1
48,0.9262743136462044,0.9717166125774384,0.42247419036706396,0.3878979902463269,1.784,5e-05,0.032312834554186716,0.4793332815170288,0,58,0.944143533706665,1
49,0.9260809281293083,0.9794162511825562,0.4138420011515287,0.38087131721139705,1.733,5e-05,0.03312572660219639,0.5598381757736206,0,58,0.944143533706665,1
50,0.9225915144471561,0.9712459743022919,0.42060153119103405,0.38627594627594625,1.749,5e-05,0.033426492317021245,0.595370352268219,0,58,0.944143533706665,1
51,0.9234981431680567,0.9682657122612,0.4270404004127261,0.39407433109723183,1.744,5e-05,0.03182921319962506,0.5458970069885254,0,58,0.944143533706665,1
52,0.9209733500200159,0.9694476425647736,0.41840821119719074,0.38680720151308384,1.751,5e-05,0.03408619826994416,0.4980447292327881,0,58,0.944143533706665,1
53,0.9189159414347481,0.9709758460521698,0.41945997867961854,0.3848985072810646,1.738,5e-05,0.03346212071150257,0.6058837175369263,0,58,0.944143533706665,1
54,0.9208317749640521,0.9637748003005981,0.43315860881660484,0.4023683559306582,1.747,5e-05,0.03581065145120249,0.580014169216156,0,58,0.944143533706665,1
55,0.9180930186720455,0.9779662191867828,0.4170728370358969,0.38712566448334046,1.758,5e-05,0.03509530551373508,0.7765271663665771,0,58,0.944143533706665,1
56,0.9166297281489653,1.0042196214199066,0.4121104327353366,0.3709300655427441,1.791,5e-05,0.03611873922285135,0.5911750793457031,0,58,0.944143533706665,1
57,0.916157438474543,0.9749411046504974,0.41457310781614304,0.3806711296366469,1.758,5e-05,0.03849404539149937,0.6028098464012146,0,58,0.944143533706665,1
58,0.9134204142233905,0.944143533706665,0.4254228447317565,0.40796783625731,1.686,5e-05,0.040592391121736175,0.6536654233932495,1,58,0.944143533706665,1
59,0.9138127600445467,0.9754540920257568,0.41840821119719074,0.3865412240130073,1.72,5e-05,0.042829139181691456,0.7148714065551758,0,58,0.944143533706665,1
60,0.9122452700839323,0.9714671671390533,0.4172666586857752,0.385674337713696,1.689,5e-05,0.039211286944601804,0.6489284038543701,0,58,0.944143533706665,1
61,0.9106567782514235,0.9658165276050568,0.42565372052058215,0.4034487735125241,1.686,5e-05,0.040772042171493494,0.6490516066551208,0,58,0.944143533706665,1
62,0.9069122321465436,0.9620634317398071,0.41963954873759396,0.39137202178303426,1.69,5e-05,0.040825494599740275,0.6622904539108276,0,58,0.944143533706665,1
63,0.906899539863362,1.0006358325481415,0.41105866525290874,0.3726008937003989,1.687,5e-05,0.03928625111319489,0.6434904336929321,0,58,0.944143533706665,1
64,0.9065171269809499,0.9538028240203857,0.4225126696652017,0.40062276754771337,1.687,5e-05,0.040381417959298706,0.6442075371742249,0,58,0.944143533706665,1
65,0.9072063775623546,1.0025477409362793,0.4025162610663611,0.36894612027975127,1.688,5e-05,0.04269610100277199,0.7426366209983826,0,58,0.944143533706665,1
