split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
train,0.003156115300953388,0.1489505022764206,-0.3706050217151642,0.5480444431304932,0.9186494648456573,1.0887881517410278,0.0074773430824279785,1.048601508140564,1.098610758781433,0.35648220777511597,0.35622885823249817,10000,,,,,,,,,,,,,,,,,1,1.106582760810852,1
val,0.002917331410571933,0.13616196811199188,-0.30035164952278137,0.4056854546070099,0.7060371041297913,1.0910356044769287,0.0065758912824094296,1.05939781665802,1.0985825061798096,0.3443112373352051,0.34102338552474976,95703,,,,,,,,,,,,,,,,,1,1.106582760810852,1
test,-0.017454279586672783,0.14321711659431458,-0.35361847281455994,0.5319703817367554,0.8855888545513153,1.0902100801467896,0.008053132332861423,1.0623847246170044,1.0985519886016846,0.2892720103263855,0.4552420973777771,32385,,,,,,,,,,,,,,,,,1,1.106582760810852,1
