epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss
1,1.0716124773025513,1.1173811554908752,0.38533496546825646,0.3075251451417339,3.206,1,1,1.1173811554908752
2,1.0180667673840242,1.1939420104026794,0.35583563796829426,0.27145532105173564,3.206,0,1,1.1173811554908752
3,1.002620981020086,1.2416626811027527,0.34051170452312945,0.2633109770230965,3.216,0,1,1.1173811554908752
4,0.9954109647694755,1.260849118232727,0.33259282767375437,0.25442834138486314,3.201,0,1,1.1173811554908752
5,0.9893448598244611,1.2691082954406738,0.34113131129951185,0.26740230976111373,3.203,0,1,1.1173811554908752
6,0.9869431467617259,1.266822099685669,0.3406628281271252,0.27111495433705585,3.201,0,1,1.1173811554908752
7,0.9786862695918364,1.2806423902511597,0.33807861449879856,0.26184774905822233,3.438,0,1,1.1173811554908752
8,0.9734521438093746,1.2937216758728027,0.35086367139683555,0.27365170157198043,3.205,0,1,1.1173811554908752
9,0.9663318605983958,1.2918790578842163,0.34744827794653244,0.2684432433784984,3.21,0,1,1.1173811554908752
10,0.9595757161869722,1.2949249148368835,0.36985990841909605,0.29128988554770413,3.204,0,1,1.1173811554908752
11,0.9536368671585532,1.2918149828910828,0.3774160886188814,0.29963057686842853,3.211,0,1,1.1173811554908752
12,0.949892100165872,1.2805108428001404,0.38083148206918443,0.3039177906229929,3.219,0,1,1.1173811554908752
13,0.942688903387855,1.296570897102356,0.37084221184506805,0.2942444882817831,3.206,0,1,1.1173811554908752
14,0.9421425847446218,1.2762989401817322,0.3864230554170256,0.30719221845882805,3.206,0,1,1.1173811554908752
15,0.9376320348066443,1.3073464632034302,0.3547475480195252,0.27348653625090286,3.207,0,1,1.1173811554908752
16,0.9328717904932359,1.2961997985839844,0.3749829985945505,0.2982245877842707,3.204,0,1,1.1173811554908752
17,0.9295056427226347,1.3203085064888,0.35572985144549724,0.27706197591576825,3.205,0,1,1.1173811554908752
18,0.9245136134764728,1.3186473846435547,0.3674268183947651,0.29039045357540055,3.203,0,1,1.1173811554908752
19,0.9227504800347721,1.2987374067306519,0.3745145154221638,0.3018551587301587,3.204,0,1,1.1173811554908752
20,0.9201618643367991,1.33481103181839,0.3452720980489943,0.272113368811482,3.206,0,1,1.1173811554908752
21,0.9165766449535594,1.3310020565986633,0.35733176164785174,0.28441619267307344,3.214,0,1,1.1173811554908752
