epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss
1,1.0797748846166275,1.030474454164505,0.33596561912436207,0.23133576734231398,3.249,0,6,1.0096024572849274
2,1.0315092451432173,1.0140222311019897,0.3279165547497538,0.22363525778244694,3.229,0,6,1.0096024572849274
3,1.0198977484422571,1.0130934119224548,0.3314799892559764,0.27053140096618356,3.236,0,6,1.0096024572849274
4,1.0109595866764294,1.009995460510254,0.3445876980929358,0.297619704071317,3.226,0,6,1.0096024572849274
5,1.005972346838783,1.0103223025798798,0.34809741248097414,0.30608453688113135,3.228,0,6,1.0096024572849274
6,0.9993459336897906,1.0096024572849274,0.347452771062763,0.30674832189101264,3.238,1,6,1.0096024572849274
7,0.993090527899125,1.0097895860671997,0.34616348822634074,0.3076415994448782,3.228,0,6,1.0096024572849274
8,0.9842386105481316,1.0168522596359253,0.35555555555555557,0.3191234723978087,3.231,0,6,1.0096024572849274
9,0.9782498794443467,1.0247569978237152,0.3568448383919778,0.3192845249988107,3.228,0,6,1.0096024572849274
10,0.9707489364287433,1.0285433232784271,0.372119258662369,0.33528265107212474,3.228,0,6,1.0096024572849274
11,0.9645508352447959,1.037144958972931,0.3749574715731041,0.3380982687216949,3.229,0,6,1.0096024572849274
12,0.9594676775090835,1.0387170910835266,0.3823618945295013,0.3448303781070359,3.241,0,6,1.0096024572849274
13,0.9561433757052702,1.0431591272354126,0.378234398782344,0.34095588437148266,3.232,0,6,1.0096024572849274
14,0.9546854881679311,1.0434278845787048,0.3832393231265108,0.3455091575091575,3.229,0,6,1.0096024572849274
15,0.9489969576106352,1.045350044965744,0.36819769003491803,0.3317001023788687,3.234,0,6,1.0096024572849274
16,0.9478237874367658,1.0502938330173492,0.38195004029008867,0.34447688724123227,3.23,0,6,1.0096024572849274
17,0.9448755032875958,1.046029806137085,0.38411675172352044,0.34662567706045966,3.229,0,6,1.0096024572849274
18,0.9423844183192533,1.0505475997924805,0.3878323932312651,0.34958817433044237,3.229,0,6,1.0096024572849274
19,0.9390376350458931,1.046695590019226,0.3897931775449906,0.3517352456746396,3.232,0,6,1.0096024572849274
20,0.9354571875403909,1.0525043606758118,0.3926045303966335,0.354347953473382,3.23,0,6,1.0096024572849274
21,0.9341066094005809,1.059249460697174,0.3740531829170024,0.3372662625387068,3.229,0,6,1.0096024572849274
22,0.9329081282896154,1.0468076169490814,0.3969916733816814,0.3574261174548135,3.24,0,6,1.0096024572849274
23,0.9292101123753715,1.057319462299347,0.3782075387232518,0.3418720672141513,3.229,0,6,1.0096024572849274
24,0.9267496641944436,1.0497138500213623,0.39307010475423043,0.355069488918447,3.232,0,6,1.0096024572849274
25,0.9241689268280479,1.0568710565567017,0.3923798637008164,0.35830112059674074,3.232,0,6,1.0096024572849274
26,0.9237395034116858,1.0578564405441284,0.3797564687975647,0.34363804247460755,3.233,0,6,1.0096024572849274
