model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,s_P1,aggregated,0.4875,0.39005847953216377,0.326007326007326,0.39005847953216377,0.3379061371841155,0.6383574448666085,0.4013003663003663,0.4875,0.4191636582430806,0.6296863676875606,1.0082411766052246
GNN,s_P10,aggregated,0.5502183406113537,0.49290935672514613,0.5151534526854219,0.49290935672514613,0.4809733632063729,0.733296397306031,0.5493583801471984,0.5502183406113537,0.5318937093770688,0.7216056008443389,0.897852897644043
GNN,s_P13,aggregated,0.5423728813559322,0.4479516806722689,0.446412505623032,0.4479516806722689,0.40562956149181234,0.6708667050974463,0.5446623607584803,0.5423728813559322,0.5054477051052164,0.6918242731758312,0.9479001760482788
GNN,s_P14,aggregated,0.6405529953917051,0.5317677936705772,0.5440263440263441,0.5317677936705772,0.5235810636311262,0.747613194007959,0.6162952255118154,0.6405529953917051,0.6199859490810737,0.772190145841883,0.8341469764709473
GNN,s_P16,aggregated,0.5595854922279793,0.5405100182149363,0.5182798778159603,0.5405100182149363,0.4936328712470097,0.7098352266403042,0.6802261571972057,0.5595854922279793,0.5753540260182914,0.7120754824958114,0.967490553855896
GNN,s_P17,aggregated,0.5732217573221757,0.5287726942628904,0.5439162381768552,0.5287726942628904,0.5272061714679962,0.686013913732915,0.559749826492503,0.5732217573221757,0.5594240528605133,0.6923294869804607,0.9725101590156555
GNN,s_P18,aggregated,0.5833333333333334,0.504686761807015,0.5812360053739364,0.504686761807015,0.4648317337270826,0.7880875419380974,0.6192171258868173,0.5833333333333334,0.5447781477271991,0.7860232929842693,0.8964009881019592
GNN,s_P19,aggregated,0.5109170305676856,0.48001694675893236,0.37563405797101446,0.48001694675893236,0.39019597704121206,0.718367585747743,0.43213760205050317,0.5109170305676856,0.4337661006301947,0.7224035190770357,1.013064980506897
GNN,s_P2,aggregated,0.42323651452282157,0.4314096791849851,0.6194341372912802,0.4314096791849851,0.3677871148459384,0.7174336418547659,0.594088484129978,0.42323651452282157,0.3847205272150354,0.6949030557349107,1.0284247398376465
GNN,s_P20,aggregated,0.39823008849557523,0.3191116088092572,0.19040404040404038,0.3191116088092572,0.19556032036324653,0.5941777234919543,0.23832126575489407,0.39823008849557523,0.24410536425944043,0.5487250270402334,1.034969449043274
GNN,s_P21,aggregated,0.5251141552511416,0.4889562733465173,0.5428332477998897,0.4889562733465173,0.48548161036199317,0.7338518055782872,0.5724020420751637,0.5251141552511416,0.5131327034519012,0.7241784440388109,0.9744760394096375
GNN,s_P22,aggregated,0.4392523364485981,0.3333333333333333,0.14641744548286603,0.3333333333333333,0.20346320346320346,0.6120761232808638,0.19294261507555244,0.4392523364485981,0.2681150625075859,0.5864130536621929,1.031826376914978
GNN,s_P23,aggregated,0.5625,0.43965840840840836,0.37894288150042627,0.43965840840840836,0.40203041611492313,0.734389002930854,0.49272165387894284,0.5625,0.5188214758637294,0.725067495927424,0.8986445069313049
GNN,s_P24,aggregated,0.2683982683982684,0.3745018115942029,0.5611175041554788,0.3745018115942029,0.24683914047229197,0.589703452057807,0.6760677629492359,0.2683982683982684,0.2915079441742351,0.5869580881515878,1.3443819284439087
GNN,s_P27,aggregated,0.6278026905829597,0.5156288156288157,0.4232704402515723,0.5156288156288157,0.4646609714828113,0.7702264408719773,0.5154835434469921,0.6278026905829597,0.5658263429735433,0.7743991603268013,0.8893247842788696
GNN,s_P28,aggregated,0.5660377358490566,0.5340243261809512,0.5345156369183829,0.5340243261809512,0.5106471369752013,0.7567604460700936,0.6208712922585381,0.5660377358490566,0.5782866716630963,0.7446407451032478,0.938227117061615
GNN,s_P29,aggregated,0.4722222222222222,0.4822988444586338,0.4741037829273123,0.4822988444586338,0.41295835405808196,0.6915738485271105,0.6005280198499152,0.4722222222222222,0.5063517587713827,0.6677000638140932,0.9856698513031006
GNN,s_P30,aggregated,0.588495575221239,0.5083778966131908,0.5239747147702745,0.5083778966131908,0.48534561576014773,0.7395993136166753,0.6462796656651904,0.588495575221239,0.5759327116705802,0.7559115524762022,0.8932479023933411
GNN,s_P4,aggregated,0.4940239043824701,0.4558539341396202,0.48922818922818917,0.4558539341396202,0.4553997048801676,0.6547757328989903,0.49720113345611355,0.4940239043824701,0.47943090167802777,0.6617486063102825,1.0056325197219849
GNN,s_P5,aggregated,0.4618181818181818,0.446284726202759,0.6415312194688694,0.446284726202759,0.36197043121595834,0.6483823071330742,0.6690453697647942,0.4618181818181818,0.3956558842739569,0.6643059471722573,1.2408702373504639
GNN,s_P7,aggregated,0.4782608695652174,0.43526170798898073,0.27742616033755274,0.43526170798898073,0.33411845024748255,0.674101711122387,0.3421986791414419,0.4782608695652174,0.3961459516017721,0.6618295642791521,1.0969103574752808
GNN,s_P8,aggregated,0.4885844748858447,0.4608122036693465,0.47988822511438256,0.4608122036693465,0.44978522101744295,0.6522510680308167,0.4845798671087067,0.4885844748858447,0.4703151303200348,0.6427560900953362,1.0271012783050537
