epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,learning_rate,grad_norm_mean,grad_norm_max,is_best_epoch,best_epoch,best_val_loss,early_stopped
1,1.07668540057014,0.9961708386739095,0.42931712387580784,0.41561344887518054,1.125,5e-05,0.060677970987420914,0.2650851011276245,0,10,0.9320292870203654,1
2,1.0613019817015703,0.9733515779177347,0.40894533074223044,0.39214218617203694,1.086,5e-05,0.04695737536717705,0.20871493220329285,0,10,0.9320292870203654,1
3,1.0513784534790938,0.958889901638031,0.39377683373254396,0.35983516038676333,1.081,5e-05,0.03902792164876579,0.19794346392154694,0,10,0.9320292870203654,1
4,1.0473101068945492,0.9478559692700704,0.3849716033202271,0.343789399163992,1.08,5e-05,0.038664035573800944,0.2902766168117523,0,10,0.9320292870203654,1
5,1.0403550863265991,0.9427479108174642,0.36679772826561824,0.3103035014413889,1.161,5e-05,0.03583430188812594,0.209578737616539,0,10,0.9320292870203654,1
6,1.0375906509511612,0.9393579363822937,0.36394058540847535,0.3081699893896242,1.127,5e-05,0.03276131357400016,0.1800551861524582,0,10,0.9320292870203654,1
7,1.0360303766587202,0.9365667700767517,0.36451725644386196,0.31006316209111784,1.107,5e-05,0.03397660518692617,0.206589937210083,0,10,0.9320292870203654,1
8,1.0313379939864664,0.9355771144231161,0.3656705985146352,0.3137491632890236,1.089,5e-05,0.03375674153859902,0.18129149079322815,0,10,0.9320292870203654,1
9,1.0308332513360416,0.93303382396698,0.35707295762341634,0.300146589205553,1.108,5e-05,0.03428969821795562,0.1733427345752716,0,10,0.9320292870203654,1
10,1.0282768642201143,0.9320292870203654,0.3605591961555264,0.31722035585417446,1.12,5e-05,0.03357170947160033,0.17387810349464417,1,10,0.9320292870203654,1
11,1.0252895775963278,0.9326346715291342,0.3596330275229358,0.3216908445193523,1.109,5e-05,0.03401046194556981,0.15973857045173645,0,10,0.9320292870203654,1
12,1.0226803807651295,0.9328631162643433,0.3535430318916557,0.3176529163362776,1.076,5e-05,0.03260207401879909,0.19088450074195862,0,10,0.9320292870203654,1
13,1.022483650375815,0.9352119366327921,0.3511402359108781,0.32578481077482463,1.079,5e-05,0.03696759580198755,0.18100276589393616,0,10,0.9320292870203654,1
14,1.0202570838086746,0.9359373450279236,0.34943643512450856,0.32537968761246666,1.086,5e-05,0.03919434940808497,0.21796979010105133,0,10,0.9320292870203654,1
15,1.0153816167046041,0.9357037544250488,0.3485102664919178,0.32685027462118094,1.078,5e-05,0.034285122783914365,0.17750512063503265,0,10,0.9320292870203654,1
16,1.0147891500416923,0.9333860278129578,0.3471559633027523,0.3238486006789447,1.082,5e-05,0.03987874760775564,0.21857504546642303,0,10,0.9320292870203654,1
17,1.0133682980256922,0.9337102572123209,0.34089121887287027,0.320084656084656,1.077,5e-05,0.03588333154062337,0.19190746545791626,0,10,0.9320292870203654,1
18,1.010602337472579,0.9366848270098368,0.3433988641328091,0.32434814542783696,1.089,5e-05,0.03897259999216001,0.17624594271183014,0,10,0.9320292870203654,1
19,1.0094807919333963,0.9386745492617289,0.34359982525120136,0.3250497721307753,1.092,5e-05,0.03929817543880526,0.20367293059825897,0,10,0.9320292870203654,1
20,1.00993452352636,0.9394499262173971,0.35317605941459157,0.33580217824667574,1.104,5e-05,0.041390841711003754,0.32068565487861633,0,10,0.9320292870203654,1
21,1.0029905298176933,0.9404880205790201,0.3472346002621232,0.3290324000842786,1.073,5e-05,0.03866917738643659,0.3536253869533539,0,10,0.9320292870203654,1
22,1.001040328951443,0.9414469003677368,0.34956749672346005,0.33262529774329,1.081,5e-05,0.04403134195861173,0.24202938377857208,0,10,0.9320292870203654,1
23,0.9994804683853599,0.9419028560320536,0.35510703363914375,0.3381360777587193,1.087,5e-05,0.040352478375618554,0.2824481427669525,0,10,0.9320292870203654,1
24,1.0003579749780542,0.9423272808392843,0.35836609873307124,0.34144739442851363,1.152,5e-05,0.04207062063101221,0.22101987898349762,0,10,0.9320292870203654,1
25,0.9970555656096515,0.9448753992716471,0.36563564875491483,0.34848818557126116,1.109,5e-05,0.04564127358757358,0.22097347676753998,0,10,0.9320292870203654,1
26,0.9916310135055991,0.9439002871513367,0.35588466579292266,0.3390268600256041,1.107,5e-05,0.04252150200399505,0.2513415217399597,0,10,0.9320292870203654,1
27,0.9929143085199243,0.945399542649587,0.3580166011358672,0.3409970980117338,1.114,5e-05,0.045441140653565526,0.25142186880111694,0,10,0.9320292870203654,1
28,0.9886063232141382,0.9455020427703857,0.3593446920052425,0.34235165753412306,1.075,5e-05,0.045882452210849696,0.2721124291419983,0,10,0.9320292870203654,1
29,0.9871672146460589,0.948641320069631,0.3595456531236348,0.3424414336780288,1.08,5e-05,0.056561723496530825,0.39229413866996765,0,10,0.9320292870203654,1
30,0.9840695963186377,0.9495699803034464,0.3628047182175622,0.34532558104953237,1.068,5e-05,0.049552763931771965,0.32350999116897583,0,10,0.9320292870203654,1
