model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss,suite_experiment_id,experiment_id,scope,task_type,experiment_group,strategy,trainer_run_dir,label_entropy,f1_comparable,auc_comparable
GNN,aggregated,0.397469619453509,0.3842246267118405,0.2876405414123587,0.2686410952988896,0.2065200239357486,0.4908423094191697,0.646066423857515,0.397469619453509,0.4042838465483801,0.5129515863392347,1.1816258117556573,multiclass_table6_arousal_3class_emotion-elicitation,multiclass_table6_arousal_3class,emotion-elicitation,multiclass,multiclass,recording_loo,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_arousal_3class_emotion-elicitation_2026-05-18_16-17-43,1.4910515041395802,0.2065200239357486,0.4908423094191697
GNN,aggregated,0.5012568622219535,0.4018365720814024,0.3551551455414941,0.4018365720814024,0.3438017687794008,0.6555373643797661,0.4291993753369249,0.5012568622219535,0.4325417715625788,0.650393509021747,1.023086965084076,multiclass_table6_arousal_3class_emotion-elicitation,multiclass_table6_arousal_3class,emotion-elicitation,multiclass,multiclass,subject_loo,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_arousal_3class_emotion-elicitation_2026-05-18_16-17-43,1.4910515041395802,0.3438017687794008,0.6555373643797661
GNN,aggregated,0.406794838437657,0.3312693340710058,0.3377211739816558,0.2475767146915007,0.2386141641706976,0.5200067244123041,0.7402286670433197,0.406794838437657,0.4898199176322627,0.5130729368295299,1.1086629062891007,multiclass_table6_valence_3class_emotion-elicitation,multiclass_table6_valence_3class,emotion-elicitation,multiclass,multiclass,recording_loo,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,1.57001436350328,0.2386141641706976,0.5200067244123041
GNN,aggregated,0.4849077624567435,0.4876859920765192,0.5651805662568649,0.4876859920765192,0.4314565073893643,0.7160924818694189,0.5854337804623969,0.4849077624567435,0.4405297452315914,0.7132968341930362,1.04799430614168,multiclass_table6_valence_3class_emotion-elicitation,multiclass_table6_valence_3class,emotion-elicitation,multiclass,multiclass,subject_loo,results/quick_v1_v2_comparison/2026-05-18_13-24-39/model_runs/2026-05-18_16-17-07/multiclass_table6_valence_3class_emotion-elicitation_2026-05-18_17-52-26,1.57001436350328,0.4314565073893643,0.7160924818694189
