model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,s_P1,aggregated,0.3875,0.42845651080945196,0.6316534040671972,0.42845651080945196,0.31398157919798186,0.6146158778002578,0.6510477453580902,0.3875,0.3170256371385758,0.6037568214349615,1.2360349893569946
GNN,s_P10,aggregated,0.5764192139737991,0.583461422543701,0.6231172106314122,0.583461422543701,0.5613077697989,0.7387736565916271,0.6267430659604235,0.5764192139737991,0.5590420949118408,0.736142289768248,1.0424168109893799
GNN,s_P13,aggregated,0.4152542372881356,0.41759259259259257,0.2864920390344119,0.41759259259259257,0.3396488568902362,0.6537878640410534,0.28602086652215925,0.4152542372881356,0.33854310505391744,0.6515283036846783,1.1406373977661133
GNN,s_P14,aggregated,0.5806451612903226,0.5616495834082599,0.5834249042186207,0.5616495834082599,0.5555908289241622,0.7806681452176867,0.5832606039036315,0.5806451612903226,0.5647638553629336,0.7838993970240961,0.8910907506942749
GNN,s_P16,aggregated,0.5699481865284974,0.5781847261095562,0.5964089807373388,0.5781847261095562,0.5740355555897626,0.7674217877896407,0.6126873603286873,0.5699481865284974,0.5794880157619382,0.7682867475613591,0.8864151835441589
GNN,s_P17,aggregated,0.6192468619246861,0.5649663953631768,0.6028097062579821,0.5649663953631768,0.571880669958086,0.7260600046928708,0.6109908783404672,0.6192468619246861,0.6061176622075609,0.7397097996724898,0.9112247228622437
GNN,s_P18,aggregated,0.3508771929824561,0.42628649362826576,0.5589315616053584,0.42628649362826576,0.3164793565346051,0.6662876228852629,0.6287690442278114,0.3508771929824561,0.2808762961968836,0.6582423732284977,1.118330955505371
GNN,s_P19,aggregated,0.5240174672489083,0.5219234455155307,0.647808310851789,0.5219234455155307,0.4737200363064595,0.727777487975357,0.648344151049676,0.5240174672489083,0.47727733376636033,0.7287553608514307,0.9749212861061096
GNN,s_P2,aggregated,0.34854771784232363,0.4547110297110297,0.545989698307579,0.4547110297110297,0.3372063464205099,0.6879307046798459,0.6854442032370641,0.34854771784232363,0.28574882549780917,0.6898146392321876,1.2206975221633911
GNN,s_P20,aggregated,0.5176991150442478,0.5516061279960465,0.5949965493443754,0.5516061279960465,0.5003416708808236,0.754715647083151,0.6174398578207736,0.5176991150442478,0.48277938827997335,0.7531850903427391,1.028038501739502
GNN,s_P21,aggregated,0.4931506849315068,0.4913151934648421,0.6966410575987004,0.4913151934648421,0.43843489829986454,0.7558651760226724,0.6853952034960639,0.4931506849315068,0.4255943792368995,0.7510414738667979,1.0464704036712646
GNN,s_P22,aggregated,0.4252336448598131,0.40173506840173506,0.29106280193236717,0.40173506840173506,0.3030736860371792,0.6911861954060581,0.3168766084247596,0.4252336448598131,0.3252211164961451,0.6953343563914308,1.04527747631073
GNN,s_P23,aggregated,0.49166666666666664,0.5351251085326387,0.4966443487964291,0.5351251085326387,0.489068637149303,0.7206052814073179,0.5325122549019607,0.49166666666666664,0.4928063887316858,0.7010346682214804,0.962678074836731
GNN,s_P24,aggregated,0.36363636363636365,0.3875,0.4418960244648318,0.3875,0.2569731244806588,0.6499838712184809,0.4464236069740657,0.36363636363636365,0.2478415781239757,0.6481209325994094,1.240532398223877
GNN,s_P27,aggregated,0.47085201793721976,0.5642203221150589,0.6446203127944224,0.5642203221150589,0.4416677093740147,0.7805842438641676,0.739606121367751,0.47085201793721976,0.44174200884414494,0.7690930213826388,1.1920846700668335
GNN,s_P28,aggregated,0.4669811320754717,0.3988176705465322,0.7101506740681999,0.3988176705465322,0.3299077094927725,0.7403500064942051,0.6634765011296814,0.4669811320754717,0.36337419218057126,0.740153598819058,1.3334323167800903
GNN,s_P29,aggregated,0.5370370370370371,0.42526497945057323,0.8357963875205255,0.42526497945057323,0.37213582751108104,0.798992549055401,0.7650976099251962,0.5370370370370371,0.4182636123840766,0.791605015693857,0.9316746592521667
GNN,s_P30,aggregated,0.5176991150442478,0.5067974917239623,0.5387296881862099,0.5067974917239623,0.5011054322022064,0.7094964710977797,0.5302968361957396,0.5176991150442478,0.5016961936151203,0.7109349422893302,0.9726038575172424
GNN,s_P4,aggregated,0.4342629482071713,0.444516412038465,0.45629668235183707,0.444516412038465,0.4092939844545291,0.67418266466637,0.45868095187787855,0.4342629482071713,0.4057715082530283,0.6738928950684494,1.0752559900283813
GNN,s_P5,aggregated,0.52,0.5467547349992041,0.5358409882800127,0.5467547349992041,0.5134498553853393,0.7160485111348565,0.5870561810694848,0.52,0.5330309144502694,0.7073887437991405,0.8590973913669586
GNN,s_P7,aggregated,0.4956521739130435,0.40053875768161484,0.5591055710458696,0.40053875768161484,0.357626443647949,0.6905126496307091,0.6470569274981994,0.4956521739130435,0.49757415199210425,0.6831664161106568,0.9983483552932739
GNN,s_P8,aggregated,0.5616438356164384,0.537667759051186,0.5555555555555555,0.537667759051186,0.5351131840295927,0.7081881823724475,0.5563165905631658,0.5616438356164384,0.5470761366091957,0.707443465203856,0.9486110210418701
