model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,aggregated,0.4849077624567435,0.4876859920765192,0.5651805662568649,0.4876859920765192,0.43145650738936436,0.7160924818694189,0.5854337804623969,0.4849077624567435,0.4405297452315914,0.7132968341930362,1.0479943061416799
