split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,model,best_epoch,best_val_loss,early_stopped
train,0.11721233278512955,0.2315756380558014,-0.5258995294570923,0.5008870959281921,1.0267866253852844,0.6688980460166931,0.023807138204574585,0.5902572274208069,0.6931471824645996,0.3179139792919159,0.48037704825401306,10000,,,,,,,,,,,,,,,,,BasicGCN,2,0.6648786664009094,1
val,0.10329557210206985,0.26102733612060547,-0.490555077791214,0.4981006979942322,0.9886557757854462,0.662365198135376,0.027752326801419258,0.5923632979393005,0.6931471824645996,0.2108566015958786,0.6412631869316101,12246,,,,,,,,,,,,,,,,,BasicGCN,2,0.6648786664009094,1
test,0.12174402177333832,0.20237261056900024,-0.43421390652656555,0.48079198598861694,0.9150058925151825,0.6740108132362366,0.014866660349071026,0.6012755036354065,0.6931465864181519,0.24364237487316132,0.6144421696662903,118341,,,,,,,,,,,,,,,,,BasicGCN,2,0.6648786664009094,1
