split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
train,0.0524836890399456,0.834725022315979,-2.83780837059021,3.8494274616241455,6.6872358322143555,0.8638656735420227,0.22880972921848297,0.04903528839349747,1.098603367805481,0.46438366174697876,0.2064160853624344,10000,,,,,,,,,,,,,,,,,105,1.0096013247966766,1
val,0.06991545855998993,0.7477657198905945,-2.28532075881958,3.0193889141082764,5.3047096729278564,0.8664528131484985,0.20414309203624725,0.14701694250106812,1.0983256101608276,0.4209482967853546,0.29690805077552795,67528,,,,,,,,,,,,,,,,,105,1.0096013247966766,1
test,0.07049526274204254,0.6391786932945251,-1.3544317483901978,1.9700533151626587,3.3244850635528564,0.9270195960998535,0.1275816261768341,0.427118718624115,1.0954962968826294,0.36914440989494324,0.322099506855011,42486,,,,,,,,,,,,,,,,,105,1.0096013247966766,1
