epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,learning_rate,grad_norm_mean,grad_norm_max,is_best_epoch,best_epoch,best_val_loss,early_stopped
1,1.086785260368796,1.0042245984077454,0.43686630030219237,0.43165271360125496,1.659,5e-05,0.016597285009267975,0.23827147483825684,0,41,0.7927374541759491,1
2,1.0715034569011015,0.9686580300331116,0.4695415777007712,0.4595522756904618,1.674,5e-05,0.013714499751439221,0.2050018310546875,0,41,0.7927374541759491,1
3,1.061267193625955,0.9401746988296509,0.46113502981086724,0.4550402112074841,1.655,5e-05,0.013292898216398119,0.21380171179771423,0,41,0.7927374541759491,1
4,1.054415506475112,0.92084601521492,0.4630135228161061,0.45822258276088235,1.676,5e-05,0.01267390302003436,0.14306455850601196,0,41,0.7927374541759491,1
5,1.049471427412594,0.9154306054115295,0.4633227157641733,0.46064775456998736,1.644,5e-05,0.013099535204707623,0.16922152042388916,0,41,0.7927374541759491,1
6,1.044692130649791,0.9057032763957977,0.4570921861691577,0.4555205874639392,1.658,5e-05,0.014269632914844115,0.1752087026834488,0,41,0.7927374541759491,1
7,1.0415143475813025,0.8937880992889404,0.46083750452121763,0.45824857873050645,1.656,5e-05,0.01366165226634475,0.17557431757450104,0,41,0.7927374541759491,1
8,1.0398147246416878,0.8904406130313873,0.4527168142625457,0.45100533742779847,1.647,5e-05,0.013592834761990845,0.16456061601638794,0,41,0.7927374541759491,1
9,1.0369441018385046,0.8825594484806061,0.46270432986803883,0.4611832611832612,1.675,5e-05,0.013856009606903,0.19292466342449188,0,41,0.7927374541759491,1
10,1.0339961262310253,0.8799231946468353,0.46801894827727025,0.4673558746603137,1.645,5e-05,0.012897549500727542,0.17635968327522278,0,41,0.7927374541759491,1
11,1.0302477514042574,0.8819533884525299,0.4564621326146055,0.45756937516165985,1.668,5e-05,0.014625687189621522,0.1956404447555542,0,41,0.7927374541759491,1
12,1.0298157194081474,0.8738265335559845,0.4676980876707854,0.46811170587406675,1.647,5e-05,0.016061530708471567,0.20132377743721008,0,41,0.7927374541759491,1
13,1.0252845918431002,0.8614520728588104,0.47020663423057624,0.47098800149981246,1.902,5e-05,0.0162793933802024,0.18977788090705872,0,41,0.7927374541759491,1
14,1.0237116357859444,0.8731190264225006,0.45334686781709777,0.4571177614655875,1.658,5e-05,0.016721373585254738,0.23120497167110443,0,41,0.7927374541759491,1
15,1.0192822147818172,0.8579451739788055,0.46147922573418737,0.46533911818148105,1.642,5e-05,0.017055033689116563,0.23195648193359375,0,41,0.7927374541759491,1
16,1.016540124135859,0.8611311912536621,0.4549161678742693,0.45975928833071694,1.679,5e-05,0.01862892846334869,0.29288986325263977,0,41,0.7927374541759491,1
17,1.0137216343599207,0.8534638285636902,0.48456077099886824,0.4773205286916507,1.644,5e-05,0.016460614863764468,0.21202178299427032,0,41,0.7927374541759491,1
18,1.0085069922839893,0.8507275581359863,0.48394238510273374,0.4778089874955406,1.661,5e-05,0.01956450323522329,0.31348371505737305,0,41,0.7927374541759491,1
19,1.0037567440201254,0.8472277522087097,0.48332399920659924,0.4780101189578773,1.653,5e-05,0.01865972515829753,0.2673904299736023,0,41,0.7927374541759491,1
20,1.0005797147750854,0.8409575521945953,0.4858092104495549,0.4794736164891414,1.661,5e-05,0.018203502422953512,0.2572566866874695,0,41,0.7927374541759491,1
21,0.9930941076839671,0.8407254219055176,0.48113631325329315,0.4766609576632324,1.677,5e-05,0.019140785785233348,0.29355692863464355,0,41,0.7927374541759491,1
22,0.9932803511619568,0.8346727788448334,0.47959034851295695,0.47539455794741564,1.643,5e-05,0.0220050581961961,0.3027631342411041,0,41,0.7927374541759491,1
23,0.9863925120409798,0.8415753841400146,0.4764517483986139,0.47161026667821154,1.67,5e-05,0.024501234330296207,0.3361806869506836,0,41,0.7927374541759491,1
24,0.9836851007798139,0.8185821175575256,0.4848816316053532,0.47964635393082805,1.644,5e-05,0.024861657690187583,0.47892579436302185,0,41,0.7927374541759491,1
25,0.9766623062245986,0.8317062854766846,0.47521497660634493,0.4719851576994434,1.662,5e-05,0.025439507905103714,0.35556238889694214,0,41,0.7927374541759491,1
26,0.9757334975635304,0.8111533224582672,0.4749174513166952,0.4710204219036222,1.666,5e-05,0.027589394328641548,0.4006883502006531,0,41,0.7927374541759491,1
27,0.9716792071566862,0.8223181664943695,0.500507543141167,0.48214822711313765,1.645,5e-05,0.02749516923113152,0.45168599486351013,0,41,0.7927374541759491,1
28,0.9691655425464406,0.830809086561203,0.4708396046997328,0.46620444838870706,1.672,5e-05,0.029092668375100484,0.42137959599494934,0,41,0.7927374541759491,1
29,0.9636359214782715,0.8142938315868378,0.4693053076178142,0.4657741226558851,1.645,5e-05,0.031528378998958384,0.7109301686286926,0,41,0.7927374541759491,1
30,0.9626062687705544,0.8203231990337372,0.4727297653633893,0.46803996766919465,1.664,5e-05,0.026935500041986766,0.4346832036972046,0,41,0.7927374541759491,1
31,0.9577667923534617,0.8183154165744781,0.49646469949945743,0.4793359745360964,1.654,5e-05,0.030734375515346433,0.5648159384727478,0,41,0.7927374541759491,1
32,0.9544217831948224,0.8233413994312286,0.49178013464477816,0.4734884178474159,1.645,5e-05,0.0296498421775658,0.48558834195137024,0,41,0.7927374541759491,1
33,0.951707545448752,0.8205452263355255,0.46555998926575426,0.4609249830530279,1.674,5e-05,0.0314360845492217,0.5167059898376465,0,41,0.7927374541759491,1
34,0.9503158576348248,0.8236071169376373,0.48959244869147206,0.47084926274868905,1.647,5e-05,0.03045545290944339,0.5299935340881348,0,41,0.7927374541759491,1
35,0.9464222929056954,0.8137012422084808,0.47149299357112023,0.46702077821869487,1.675,5e-05,0.03580668285473847,0.619702935218811,0,41,0.7927374541759491,1
36,0.9474580463241128,0.8133157789707184,0.4739898724724935,0.4698921163494505,1.65,5e-05,0.03057293066852967,0.5458842515945435,0,41,0.7927374541759491,1
37,0.9438391713535085,0.823516309261322,0.47055374706850084,0.4664381692433404,1.654,5e-05,0.03308305052426977,0.5481958985328674,0,41,0.7927374541759491,1
38,0.9427212967592127,0.8133531510829926,0.47055374706850084,0.4663108037749774,1.674,5e-05,0.03967770343315408,0.9367074966430664,0,41,0.7927374541759491,1
39,0.9410168213002822,0.8026209473609924,0.4480905876999545,0.45586318038605,1.654,5e-05,0.035142719591384174,0.5870819687843323,0,41,0.7927374541759491,1
40,0.9386088146882898,0.8441314399242401,0.4565000525044629,0.45191940871917186,1.676,5e-05,0.03609344362807068,0.5845195055007935,0,41,0.7927374541759491,1
41,0.9384135253289166,0.7927374541759491,0.4558904173521416,0.4606441776253097,1.647,5e-05,0.043725599638689217,0.8276041150093079,1,41,0.7927374541759491,1
42,0.9355699735529283,0.8243159353733063,0.43933984388673036,0.44841269841269843,1.664,5e-05,0.0402741036146263,0.6982609033584595,0,41,0.7927374541759491,1
43,0.9353796524160048,0.8484669029712677,0.5036490601701145,0.4680658089010757,1.658,5e-05,0.038996541590859156,0.7843939065933228,0,41,0.7927374541759491,1
44,0.9321069471976337,0.8212444186210632,0.45808102022005204,0.4538321674099371,1.653,5e-05,0.04365531985658418,0.7440328001976013,0,41,0.7927374541759491,1
45,0.9326784260132733,0.8073410093784332,0.4477813947518872,0.4563189143341815,1.673,5e-05,0.04954541519299124,0.8687507510185242,0,41,0.7927374541759491,1
46,0.9281389222425573,0.8253955543041229,0.42936399593965485,0.4389364661103792,1.644,5e-05,0.04228822227869574,0.8949635624885559,0,41,0.7927374541759491,1
47,0.9285672447260689,0.8361136317253113,0.4777497753975754,0.4592143220619967,1.668,5e-05,0.043745054103159466,0.8001332879066467,0,41,0.7927374541759491,1
48,0.9263003573698156,0.7989844381809235,0.45090832720781265,0.4574656064621987,1.652,5e-05,0.04548529158410884,0.7400282621383667,0,41,0.7927374541759491,1
49,0.9239298245486092,0.8389262855052948,0.452468876521171,0.4501575283578778,1.654,5e-05,0.0433068625169079,0.6776522994041443,0,41,0.7927374541759491,1
50,0.9236822654219234,0.8311631679534912,0.4318725424994458,0.4424552625337587,1.671,5e-05,0.046412053064363475,0.7950019240379333,0,41,0.7927374541759491,1
