split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
train,-0.06672679632902145,0.6780045032501221,-2.0249059200286865,2.029280185699463,4.054186105728149,0.9142379760742188,0.14268949627876282,0.295867383480072,1.098558783531189,0.42273828387260437,0.2871105670928955,10000,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.6753360033035278,0.2820071578025818,-1.0,-0.04665436968207359,0.16890840232372284,0.026732588186860085,-1.0,1.0,41,0.7927374541759491,1
val,-0.04830043390393257,0.6944302320480347,-1.6730477809906006,1.6211049556732178,3.2941527366638184,0.8997273445129395,0.1261662095785141,0.504683256149292,1.0980859994888306,0.4076912999153137,0.34029093384742737,121278,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.6776882410049438,0.2812357544898987,-1.0,-0.07531174272298813,0.1690482348203659,0.02644691988825798,-0.9999996423721313,1.0,41,0.7927374541759491,1
test,-0.11783355474472046,0.7532778382301331,-2.02873158454895,1.9993358850479126,4.028067469596863,0.866608202457428,0.22852708399295807,0.2974078953266144,1.098230004310608,0.34445345401763916,0.4001811742782593,34191,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.6698258519172668,0.28358304500579834,-1.0,-0.05665624886751175,0.16913165152072906,0.026577623561024666,-0.517661452293396,1.0,41,0.7927374541759491,1
