epoch,train_loss
1,1.0907332565851635
2,1.0319569715900294
3,1.0184484124337145
4,1.011198722286215
5,1.0044139980228735
6,1.0008642177693303
7,0.9980497925833406
8,0.9960824188580515
9,0.9949759906304396
10,0.9911004929763914
11,0.9899054272853441
12,0.9884440380325056
13,0.9876788765118772
14,0.9868044358228423
15,0.9841721700771613
16,0.9822623119978076
17,0.9823326655331818
18,0.9798080403283067
19,0.9789188129070203
20,0.9782097787977232
21,0.9769420594555805
22,0.977193269480427
23,0.9749961209342924
24,0.9731161086341272
25,0.9724403964231325
26,0.9706165978536927
27,0.9708301783600226
28,0.9683270030536434
29,0.9689775095959682
30,0.9671603550432647
31,0.9667714550681098
32,0.9654238200408759
33,0.9643179518831969
34,0.9645801731227427
35,0.9623915021401351
36,0.9620097187557222
37,0.9611343487495798
38,0.9612653791822473
39,0.9583525295166403
40,0.9573655740225744
41,0.9572333838595222
42,0.9570094261665822
43,0.9554467242289101
44,0.9563283466530288
45,0.9536187105035219
46,0.9531905118344466
47,0.9550056969526544
48,0.9527423427961125
49,0.9522506710266643
50,0.9514482001361041
51,0.9502649114318776
52,0.9487584321577723
53,0.9485857963201857
54,0.9478952755192873
55,0.9460292827531661
56,0.9454360859935357
57,0.9469182957540675
58,0.9444786572900595
59,0.9424334020912483
60,0.9413989649059356
61,0.9419506862469389
62,0.9423540441240619
63,0.940587438791291
64,0.9397379350209233
65,0.9378973011125602
66,0.9398418523130023
67,0.9382411449908432
68,0.938050083674428
69,0.9371013392131777
70,0.9366027053299466
71,0.9373773145501244
72,0.9349018646915181
73,0.9347845999300056
74,0.9333468736277906
75,0.9343619536416147
76,0.9325599164936716
77,0.9307061335314307
78,0.9309317461516218
79,0.9309973475164662
80,0.930267543248722
81,0.9293109675191903
82,0.9291222305516339
83,0.9296196222422763
84,0.9275935766224654
85,0.9261249721436431
86,0.9251586558854048
87,0.9261720414489173
88,0.9268905162387864
89,0.9236331735242362
90,0.92458907034805
91,0.9231348200237423
92,0.9224438185580373
93,0.9218809135286038
94,0.9243231702556519
95,0.9208255205914408
96,0.9205015367586977
97,0.9202113232066973
98,0.9183959049448226
99,0.918035914147852
100,0.917589603693296
101,0.9192292493924941
102,0.9180221993674768
103,0.9183691923871287
104,0.9146500677098188
105,0.915232997021841
106,0.9165976068879074
107,0.9147482797512249
108,0.9135809873856354
109,0.9116101991123092
110,0.9131400419675969
111,0.9118548103580262
112,0.9115836926690762
113,0.9118552440243765
114,0.9105068886976887
115,0.9099795925392639
116,0.9086100851721077
117,0.9121515817867072
118,0.9096840312366721
119,0.908848127188595
120,0.9101208846748996
121,0.906744091464693
122,0.9079301848278185
123,0.9053288925553583
124,0.9058068235899984
125,0.9040712367971805
126,0.9036796160037565
127,0.9046238896270118
128,0.9050793450601655
129,0.9022220504018064
130,0.9024573490026775
131,0.9027291493705557
132,0.9035113793377029
133,0.9011115896523724
134,0.9012410627816124
135,0.89880913595351
136,0.9013566736976042
137,0.9001925180835606
138,0.8998530477525601
139,0.8988660983530138
140,0.8995062286477904
141,0.9009205525524582
142,0.8974909738631879
143,0.8982122059658673
144,0.8990696933531221
145,0.8994514175257334
146,0.8960333569799837
147,0.8971284643466597
148,0.8975433264030027
149,0.8946083146366203
150,0.8934925453696194
151,0.89280418386159
152,0.8939794286176881
153,0.8933360871305016
154,0.8944598019076799
155,0.89335674544758
156,0.8932036086088803
157,0.8901004312071649
158,0.8946283752803729
159,0.8937704646478809
160,0.890995629961858
161,0.889559198486453
162,0.8898102524297667
163,0.8890089262821731
164,0.8879782887295757
165,0.8886891421885392
166,0.8866115198408504
167,0.8880012214370838
168,0.8852596270061465
169,0.8865935038580388
170,0.8881489980178523
171,0.891993913446955
172,0.8890620030899306
173,0.8882882511063446
174,0.8835251304523337
175,0.8865563675163463
176,0.883428270360632
177,0.8837494725354152
178,0.8828237559902308
179,0.8869391450338276
180,0.8859627075727485
181,0.8854760515277004
182,0.886000324163991
183,0.8808918423693917
184,0.8836500730906238
185,0.8824449323343042
186,0.8808148969159061
187,0.8806310868980389
188,0.878121460779933
189,0.8792915969816958
190,0.8798933584812457
191,0.8780294018043647
192,0.8800858188242366
193,0.8810673733372055
194,0.8782827623420119
195,0.8762406488122172
196,0.8756516095771436
197,0.8768927421007214
198,0.8760771767692358
199,0.8772712362137911
200,0.8784976529342579
