split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
train,0.06612846255302429,0.25842100381851196,-0.5777141451835632,0.8686614036560059,1.446375548839569,1.0637454986572266,0.04101628065109253,0.9096716642379761,1.0986077785491943,0.4081323444843292,0.3558764159679413,10000,0.9999882578849792,0.004842315800487995,-1.0,1.0,1.0,1.8341825280820956e-10,0.9999998807907104,1.0,0.6748033165931702,0.2823292315006256,-1.0,0.9999999403953552,-0.16910989582538605,0.024045327678322792,-1.0,0.011891329661011696,1,1.207448959350586,1
val,0.06108111888170242,0.3289584219455719,-0.5087371468544006,0.8594881296157837,1.3682252764701843,1.0410151481628418,0.052043307572603226,0.918630838394165,1.098503589630127,0.4112960994243622,0.38444942235946655,67528,0.9999092817306519,0.013470442965626717,-1.0,1.0,1.0,2.0073000206455305e-10,0.9999999403953552,1.0,0.6751420497894287,0.2819761335849762,-0.9999998807907104,0.9999999403953552,-0.16956961154937744,0.026631688699126244,-0.9999999403953552,-0.13766206800937653,1,1.207448959350586,1
test,0.06829390674829483,0.22942614555358887,-0.4573790431022644,0.8114930987358093,1.2688721418380737,1.0717277526855469,0.031920433044433594,0.9438570737838745,1.0985995531082153,0.3324008882045746,0.4476841390132904,42486,0.9999737739562988,0.007240817416459322,-0.9999999403953552,1.0,1.0,1.5258982966059875e-10,0.9999999403953552,1.0,0.6797597408294678,0.27987566590309143,-0.9999999403953552,0.9999999403953552,-0.16851374506950378,0.021045716479420662,-0.9999999403953552,-0.13444823026657104,1,1.207448959350586,1
