epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss
1,1.173140147153069,1.1343165636062622,0.16193181818181818,0.14476190476190476,2.237,0,51,1.0691587030887604
2,1.033363047768088,1.1463837325572968,0.15482954545454544,0.14001284521515736,1.706,0,51,1.0691587030887604
3,1.015002678422367,1.1497860252857208,0.13541353100541842,0.13106287032667402,1.682,0,51,1.0691587030887604
4,1.0064908686806173,1.1388084292411804,0.17329545454545456,0.1558109833971903,1.66,0,51,1.0691587030887604
5,0.9973642720895655,1.1403632164001465,0.1846590909090909,0.16321406151914628,1.701,0,51,1.0691587030887604
6,0.9870897741878734,1.147185891866684,0.18559978928356413,0.16885235205845894,1.669,0,51,1.0691587030887604
7,0.9834109825246474,1.1418052315711975,0.20973810957254665,0.19030833664980004,1.66,0,51,1.0691587030887604
8,0.9766771162257475,1.1641549170017242,0.1851200331125828,0.17299422240752874,1.675,0,51,1.0691587030887604
9,0.9694405233158785,1.152049481868744,0.23056517158338352,0.2080261897868739,1.663,0,51,1.0691587030887604
10,0.9611657857894897,1.1278452575206757,0.276019717037929,0.2321896654195911,1.679,0,51,1.0691587030887604
11,0.9588474245632396,1.157196819782257,0.23813779349789282,0.2160379303236446,1.681,0,51,1.0691587030887604
12,0.9527237169882831,1.1100095510482788,0.3105809753160747,0.25249658362241145,1.707,0,51,1.0691587030887604
13,0.9478012253256405,1.1560499668121338,0.2523423389524383,0.22428545813161196,1.699,0,51,1.0691587030887604
14,0.94218751262216,1.135226845741272,0.27364915713425647,0.2352548036758563,1.666,0,51,1.0691587030887604
15,0.9386875033378601,1.1285766065120697,0.2873739464178206,0.24665748318612754,1.686,0,51,1.0691587030887604
16,0.9372213693226085,1.1503962576389313,0.2627558699578567,0.2325931844624809,1.676,0,51,1.0691587030887604
17,0.9317725125481101,1.1383830308914185,0.27980132450331124,0.24166048925129724,1.705,0,51,1.0691587030887604
18,0.9313880660954643,1.1364677250385284,0.28974450632149307,0.24726163234172385,1.674,0,51,1.0691587030887604
19,0.9242665978039012,1.1355712413787842,0.28690359723058395,0.2458394318859435,1.703,0,51,1.0691587030887604
20,0.9222709010629093,1.1245871186256409,0.3001580373269115,0.25447971287141924,1.66,0,51,1.0691587030887604
21,0.9183391507934121,1.1369853913784027,0.28832405177603854,0.2461022120518688,1.679,0,51,1.0691587030887604
22,0.915688016835381,1.1348974704742432,0.2897350993377483,0.2522465292942126,1.727,0,51,1.0691587030887604
23,0.9131922651739681,1.1019933223724365,0.3247761137868754,0.2667109634551495,1.703,0,51,1.0691587030887604
24,0.9110382795333862,1.137307047843933,0.2892647501505118,0.25058685446009393,1.68,0,51,1.0691587030887604
25,0.9072777944452622,1.1665875017642975,0.2547034918723661,0.230064190591767,1.698,0,51,1.0691587030887604
26,0.9054211202789756,1.135047823190689,0.2963670228777845,0.2557994754192054,1.709,0,51,1.0691587030887604
27,0.901597773327547,1.1120805144309998,0.3205147501505118,0.2661026952587055,1.697,0,51,1.0691587030887604
28,0.9013539727996377,1.1381724178791046,0.29494656833232996,0.2545104221404799,1.709,0,51,1.0691587030887604
29,0.896314964574926,1.1735067963600159,0.25186258278145696,0.2286591022621851,1.687,0,51,1.0691587030887604
30,0.8960111632066614,1.1316662430763245,0.28642384105960267,0.24823943661971828,1.687,0,51,1.0691587030887604
31,0.8935332719017478,1.1393285393714905,0.2892647501505118,0.2505763445221918,1.684,0,51,1.0691587030887604
32,0.8907922821886399,1.104495346546173,0.3129327212522577,0.26377376889322285,1.693,0,51,1.0691587030887604
33,0.8907766517470864,1.1212471425533295,0.30062838651414814,0.2537600288935325,1.712,0,51,1.0691587030887604
34,0.8883660786292132,1.1130253672599792,0.31057156833232996,0.2600993059019525,1.732,0,51,1.0691587030887604
35,0.8865855020635268,1.0712880194187164,0.34323261589403975,0.27573300428932374,1.677,0,51,1.0691587030887604
36,0.8845634039710549,1.0985048115253448,0.3205147501505118,0.2625479007973316,1.68,0,51,1.0691587030887604
37,0.8799519363571616,1.1000308990478516,0.3119920228777845,0.25760709194638615,1.714,0,51,1.0691587030887604
38,0.8790540590005762,1.1492469310760498,0.26701723359422036,0.23548432153083312,1.681,0,51,1.0691587030887604
39,0.8712787487927605,1.129345715045929,0.2878442956050572,0.24677341476464523,1.707,0,51,1.0691587030887604
