epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss
1,1.0595750543806288,1.16780024766922,0.3333333333333333,0.12026726057906457,3.358,1,1,1.16780024766922
2,1.0011525121000078,1.2811238169670105,0.3333333333333333,0.12026726057906457,3.206,0,1,1.16780024766922
3,0.9995017747084299,1.3024849891662598,0.3333333333333333,0.12026726057906457,3.2,0,1,1.16780024766922
4,0.979805568854014,1.278543472290039,0.33535929091484645,0.13849422387465146,3.208,0,1,1.16780024766922
5,0.980751011106703,1.289371907711029,0.33380816714150047,0.14206842157152716,3.206,0,1,1.16780024766922
6,0.9765975375970205,1.267565906047821,0.3460905349794239,0.17567484284481696,3.204,0,1,1.16780024766922
7,0.9667083422342936,1.2799746990203857,0.35891104779993666,0.19649631217234684,3.207,0,1,1.16780024766922
8,0.9596139093240103,1.2691599130630493,0.35837290281734724,0.20401112575025615,3.209,0,1,1.16780024766922
9,0.9602776103549533,1.2937854528427124,0.3778727445394112,0.22781217750257998,3.208,0,1,1.16780024766922
10,0.9434313707881503,1.2738873958587646,0.37065527065527065,0.22831498033941364,3.225,0,1,1.16780024766922
11,0.9446226557095846,1.2843146920204163,0.38550174105729657,0.25329905741216796,3.208,0,1,1.16780024766922
12,0.9474185539616479,1.2681921124458313,0.3797720797720798,0.2634337686969266,3.206,0,1,1.16780024766922
13,0.931091652976142,1.283652663230896,0.3680911680911681,0.22579821200510855,3.208,0,1,1.16780024766922
14,0.9329651825957828,1.281562089920044,0.38442545109211773,0.2615204555776823,3.211,0,1,1.16780024766922
15,0.9376587139235603,1.2724536657333374,0.37369420702754036,0.24212412237622324,3.209,0,1,1.16780024766922
16,0.9306486745675405,1.2659820318222046,0.3797720797720798,0.26457630723422354,3.204,0,1,1.16780024766922
17,0.9191292689906226,1.2615679502487183,0.3865485933426485,0.2675704141156321,3.208,0,1,1.16780024766922
18,0.9267736805809869,1.2661970257759094,0.3854723033774697,0.27466758565233623,3.208,0,1,1.16780024766922
19,0.925414996014701,1.2699365615844727,0.36904083570750235,0.245546508758944,3.208,0,1,1.16780024766922
20,0.9142481055524614,1.2661457657814026,0.3679645457423235,0.2547214012041598,3.204,0,1,1.16780024766922
21,0.9066697756449381,1.2606405019760132,0.36897752453308014,0.2577618049316162,3.219,0,1,1.16780024766922
