epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,is_best_epoch,best_epoch,best_val_loss
1,0.9813950202044319,1.439992070198059,0.42105263157894735,0.1362530413625304,1.835,1,1,1.439992070198059
2,0.9578400289311129,1.451960265636444,0.30593173274094326,0.13456137184950745,1.827,0,1,1.439992070198059
3,0.9453853298636044,1.4745261073112488,0.2819548872180451,0.13123359580052493,1.833,0,1,1.439992070198059
4,0.9345478485612309,1.468146026134491,0.27869745386192757,0.12945173494963355,1.838,0,1,1.439992070198059
5,0.9262180468615364,1.4703381061553955,0.2580634825700615,0.1375729468295758,1.842,0,1,1.439992070198059
6,0.9175938788582297,1.462622880935669,0.31161355092276144,0.13727307227267513,1.866,0,1,1.439992070198059
7,0.9147386866457322,1.4594538807868958,0.2782809295967191,0.1389674357003717,1.88,0,1,1.439992070198059
8,0.906785249710083,1.4958011507987976,0.27076213260423787,0.1404160251184977,1.878,0,1,1.439992070198059
9,0.906024182544035,1.499850869178772,0.2731010765550239,0.1386775079050697,1.879,0,1,1.439992070198059
10,0.8977477760875926,1.4651974439620972,0.2712640977443609,0.14317024049283258,1.875,0,1,1.439992070198059
11,0.8928277001661413,1.5054820775985718,0.2585654477101845,0.14646996838777662,1.86,0,1,1.439992070198059
12,0.8921932402779075,1.4993962049484253,0.26140635680109364,0.14875744065358543,1.831,0,1,1.439992070198059
13,0.8845025300979614,1.4901954531669617,0.26892515379357484,0.14506879875428588,1.84,0,1,1.439992070198059
14,0.882954899002524,1.4933680295944214,0.2567284688995215,0.15077084437024074,1.872,0,1,1.439992070198059
15,0.8789535971248851,1.4795558452606201,0.24879314764183183,0.15473251028806587,1.873,0,1,1.439992070198059
16,0.8761830470141243,1.50766259431839,0.2665862098427888,0.15239254557574702,1.873,0,1,1.439992070198059
17,0.8741698720875908,1.4929993748664856,0.27134953861927547,0.15947869242442886,1.883,0,1,1.439992070198059
18,0.870901486452888,1.481761634349823,0.27276999316473,0.15996764244906214,1.88,0,1,1.439992070198059
19,0.8643723375657025,1.4639164805412292,0.2812927204374573,0.17149462804297566,1.868,0,1,1.439992070198059
20,0.86402428150177,1.49129319190979,0.2643327067669173,0.16241829296659585,1.823,0,1,1.439992070198059
21,0.862796822014977,1.489506185054779,0.25539345522898155,0.15713114237052925,1.832,0,1,1.439992070198059
