model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,aggregated,0.3720977811031999,0.32149149640597796,0.3381091268720447,0.23782339034434918,0.22258120088468014,0.5056604720076638,0.7358947066452048,0.37209778110319996,0.442754957019591,0.5043555831877311,1.090194782614708
