epoch,train_loss,val_loss
1.0,0.6570456349038246,0.6520410776138306
2.0,0.6235191727382342,0.6321375370025635
3.0,0.6147616343136015,0.6195780038833618
4.0,0.6004081037200544,0.6040284037590027
5.0,0.5946847773703726,0.5972644686698914
6.0,0.5847396399190026,0.5923106074333191
7.0,0.5726977774517508,0.5793067216873169
8.0,0.5635988335984194,0.5626932978630066
9.0,0.5596948050229575,0.5560483336448669
10.0,0.5578573931012253,0.5564030408859253
11.0,0.5424955136405132,0.5420536398887634
12.0,0.5527421784847828,0.5303986072540283
13.0,0.5400649810927121,0.5485643148422241
14.0,0.535920770142432,0.5301460027694702
15.0,0.5309539669558078,0.5220040082931519
16.0,0.5259860946880442,0.5267892479896545
17.0,0.5207789624376307,0.5139724016189575
18.0,0.5229003198520794,0.5159311890602112
19.0,0.5128498856506235,0.5310619473457336
20.0,0.5160244823246949,0.5434591770172119
21.0,0.510165655526704,0.5137638449668884
22.0,0.5062212477738588,0.5160213112831116
23.0,0.5049292226736971,0.5236175656318665
24.0,0.4965785114693038,0.5246583819389343
25.0,0.4929546070153758,0.5127606987953186
26.0,0.49112201734657,0.5113095045089722
27.0,0.490135405338818,0.5034639239311218
28.0,0.4935554807533445,0.5163062810897827
29.0,0.4909186626452829,0.5131561160087585
30.0,0.4829871066500191,0.5047571659088135
31.0,0.4865422246782296,0.5148933529853821
32.0,0.4785722848009569,0.5152785181999207
33.0,0.47634683843899306,0.5203945636749268
34.0,0.4747117921656113,0.5086972117424011
35.0,0.4690464320679865,0.5166924595832825
36.0,0.4659332604499994,0.5215024948120117
37.0,0.4707603177440986,0.5314039587974548
38.0,0.46897134377900723,0.50587397813797
39.0,0.4662372137284208,0.518142819404602
40.0,0.4602929428097293,0.5090658664703369
41.0,0.4567188662806062,0.5122138261795044
42.0,0.463503794386292,0.5185741186141968
