split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,model,best_epoch,best_val_loss,early_stopped
train,0.03938985988497734,0.346127986907959,-1.1251393556594849,0.8830668330192566,2.0082061886787415,0.6450815200805664,0.06888337433338165,0.36361244320869446,0.6931471824645996,0.3348466157913208,0.49301645159721375,10000,,,,,,,,,,,,,,,,,HeteroGCNMLP,35,0.6297783255577087,1
val,0.09381123632192612,0.26669055223464966,-0.9162819981575012,0.7392589449882507,1.655540943145752,0.6612145304679871,0.03399078547954559,0.440268874168396,0.6930962204933167,0.16230827569961548,0.7692282199859619,11325,,,,,,,,,,,,,,,,,HeteroGCNMLP,35,0.6297783255577087,1
test,0.04212111234664917,0.2900136113166809,-0.9982182383537292,0.7989345192909241,1.7971527576446533,0.6587938070297241,0.057745739817619324,0.4090864062309265,0.6931471228599548,0.245663583278656,0.5895318388938904,128778,,,,,,,,,,,,,,,,,HeteroGCNMLP,35,0.6297783255577087,1
