split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
train,-0.07434991747140884,0.37210702896118164,-0.9036315083503723,1.2080261707305908,2.111657679080963,1.034167766571045,0.06298929452896118,0.7834112048149109,1.0985608100891113,0.36905670166015625,0.42430776357650757,10000,,,,,,,,,,,,,,,,,12,0.9672721028327942,1
val,-0.08256553113460541,0.32071012258529663,-0.7852447032928467,1.0101985931396484,1.7954432964324951,1.0503368377685547,0.04533281922340393,0.8192469477653503,1.0985983610153198,0.3554214537143707,0.4253849685192108,95703,,,,,,,,,,,,,,,,,12,0.9672721028327942,1
test,-0.0734219029545784,0.22365307807922363,-0.784677267074585,0.6652910113334656,1.4499682784080505,1.0768698453903198,0.01913430355489254,0.9829721450805664,1.098605990409851,0.31117355823516846,0.4747043550014496,32385,,,,,,,,,,,,,,,,,12,0.9672721028327942,1
