model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,r_107.avi,aggregated,0.0759493670886076,0.33928571428571425,0.06118881118881119,0.33928571428571425,0.0999194198227236,0.5787328820417056,0.011883685934318844,0.0759493670886076,0.01985944369077612,0.7011691279887483,1.504843831062317
GNN,r_111.avi,aggregated,0.40483383685800606,0.2589996210685866,0.29064327485380115,0.1726664140457244,0.21529221529221532,0.4225401035745864,0.6541898553029099,0.40483383685800606,0.49939179244315196,0.4148894478095437,1.0744035840034485
GNN,r_138.avi,aggregated,0.6149425287356322,0.32326283987915405,0.32277526395173456,0.21550855991943604,0.2584541062801932,0.5007997156566554,0.9210225204140011,0.6149425287356322,0.7374854239546893,0.6377400423655241,0.9108037352561951
GNN,r_146.avi,aggregated,0.24535315985130113,0.12790697674418605,0.3142857142857143,0.08527131782945736,0.13414634146341464,0.6451726568005638,0.9043016463090812,0.24535315985130113,0.38598241000997374,0.4804891658872813,1.1008484959602356
GNN,r_30.avi,aggregated,0.22926829268292684,0.4895833333333333,0.07912457912457913,0.3263888888888889,0.12737127371273713,0.48911889596602975,0.05558019216555802,0.22926829268292684,0.08947055324211779,0.4906005644451349,1.1888148784637451
GNN,r_52.avi,aggregated,0.4915254237288136,0.5425652329322054,0.360228002569043,0.36171015528813694,0.3207100591715976,0.5388121053258668,0.660466673198132,0.4915254237288136,0.5198114532143215,0.5906491890942209,0.9464748501777649
GNN,r_53.avi,aggregated,0.32894736842105265,0.2892160831140795,0.30525829178662545,0.2892160831140795,0.259656145728715,0.5057969138491428,0.41537978510897,0.32894736842105265,0.3324285763226663,0.4913531692469137,1.3083352446556091
GNN,r_55.avi,aggregated,0.3153526970954357,0.37623762376237624,0.15541922290388546,0.2508250825082508,0.19191919191919193,0.44413012729844414,0.19540259145177302,0.3153526970954357,0.24129259398968944,0.43270848128084893,1.381042242050171
GNN,r_58.avi,aggregated,0.18274111675126903,0.4892167011732229,0.2264957264957265,0.32614446744881526,0.10510008056020326,0.4472049689440994,0.44142912924638816,0.18274111675126903,0.06540381234411319,0.45716720440843156,1.0585682392120361
GNN,r_69.avi,aggregated,0.4158878504672897,0.25,0.279874213836478,0.16666666666666666,0.20892018779342725,0.317103620474407,0.6983777111620526,0.4158878504672897,0.5213242069237857,0.36929305657647565,1.1032278537750244
GNN,r_73.avi,aggregated,0.12295081967213115,0.3095518867924528,0.3703703703703704,0.20636792452830188,0.0975699558173785,0.5487175707547169,0.8834244080145719,0.12295081967213115,0.117427991984355,0.5738913161150634,1.9010884761810303
GNN,r_79.avi,aggregated,0.4662576687116564,0.4505827505827506,0.313477366255144,0.3003885003885004,0.27848844524598415,0.4066433566433566,0.6458967658865409,0.4662576687116564,0.5188656160481308,0.4051868377021751,1.1097378730773926
GNN,r_80.avi,aggregated,0.07885304659498207,0.5187265917602997,0.34820322180916974,0.34581772784019976,0.052537139578007035,0.5608614232209739,0.9589079425990327,0.07885304659498207,0.07277021280064033,0.5956633509188783,1.1419864892959595
GNN,r_90.avi,aggregated,0.1328125,0.3333333333333333,0.044270833333333336,0.3333333333333333,0.07816091954022988,0.38523774535210115,0.01763916015625,0.1328125,0.031142241379310345,0.31482617810812413,1.1662828922271729
GNN,r_cats_f.avi,aggregated,0.22945205479452055,,0.3333333333333333,0.07648401826484018,0.12441968430826371,,1.0,0.22945205479452055,0.3732590529247911,,1.0872665643692017
GNN,r_dallas_f.avi,aggregated,0.30303030303030304,0.25082044069385845,0.33692933083176985,0.16721362712923896,0.19893390473922992,0.5517268323175496,0.8309259338222753,0.30303030303030304,0.43507472647189327,0.5740403330065778,1.0812686681747437
GNN,r_detroit_f.avi,aggregated,0.7977099236641222,0.4163346613545817,0.3210445468509985,0.2775564409030545,0.29772079772079774,0.4858746830858385,0.9226967319801598,0.7977099236641222,0.8556632087166438,0.490685419322018,1.3900389075279236
GNN,r_earworm_f.avi,aggregated,0.5520833333333334,0.4673504273504273,0.28419518051625076,0.3115669515669515,0.2739165596308453,0.5622222222222222,0.4624790969899666,0.5520833333333334,0.4739679962894248,0.5601157407407408,0.8992099165916443
GNN,r_funny_f.avi,aggregated,0.44150943396226416,0.40548812117439564,0.47816627816627816,0.40548812117439564,0.304036747265314,0.598361209900775,0.6475709196463914,0.44150943396226416,0.46669101589634004,0.5997815256321853,1.0444356203079224
GNN,r_newyork_f.avi,aggregated,0.7647058823529411,0.35230797299762817,0.43222683264177036,0.35230797299762817,0.34889434889434895,0.49905620405600243,0.6871613375640713,0.7647058823529411,0.707751601869249,0.4415577783070043,1.0059584379196167
