model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
Random,aggregated,0.33509370693071616,0.35676677109521526,0.34000749071271374,0.25546258823096024,0.236801892070505,0.5162883002829928,0.742208431670853,0.33509370693071616,0.43396543951010597,0.5137991534634226,23.96565196363201
Majority,aggregated,0.17115134609060761,0.23958333333333331,0.05705044869686922,0.16666666666666669,0.07085674334110094,0.5,0.1129555109399006,0.17115134609060761,0.12973246215791248,0.5,29.874733593546456
SVM,aggregated,0.40318364659589473,0.32717236877070754,0.3509930486407839,0.24093489775157959,0.23490084791151383,0.4932586374171356,0.7413605232120113,0.40318364659589473,0.4881174314207531,0.48873800634501285,1.1034317557978752
LightGBM,aggregated,0.406383926744171,0.3194143553028931,0.3457299379752864,0.23844944701857113,0.24108900625413376,0.5000329502946776,0.7412180976158304,0.406383926744171,0.5009754245690543,0.4949120932610628,1.1234430307280145
MLP,aggregated,0.4124307518000946,0.33332621479969543,0.33148631478469937,0.24591345823410138,0.24643101198257739,0.4828633727338103,0.7306723053395272,0.4124307518000946,0.5059422091995411,0.48300055797843233,1.2119545615486995
GazeMAE_MLP,aggregated,0.45003137266863186,0.32996036095129966,0.33335741201804725,0.2488069291627398,0.256601145470028,0.5066568871422821,0.7370403987696308,0.45003137266863186,0.5412840556781289,0.5088290157180972,1.0691920041572167
