model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
Random,r_107.avi,aggregated,0.3291139240506329,0.41799992541209813,0.354404456463953,0.41799992541209813,0.287796388199614,0.5505767985685992,0.5756827903049263,0.3291139240506329,0.380723359089529,0.5247305075876504,24.181185185103914
Random,r_111.avi,aggregated,0.3293051359516616,0.34193776520509195,0.33690124344329947,0.22795851013672797,0.20695262125035044,0.5112564827911363,0.854196244065516,0.3293051359516616,0.4537428949661931,0.5189437804376036,24.174293209619357
Random,r_138.avi,aggregated,0.33620689655172414,0.33707529219896715,0.3428473848555816,0.2247168614659781,0.23876892529163563,0.5148138081000272,0.7234653860130824,0.33620689655172414,0.4351169538090225,0.5287592205528113,23.92552854277604
Random,r_146.avi,aggregated,0.29739776951672864,0.30614630467571646,0.3127540650406504,0.20409753645047765,0.22448565926826794,0.4726998491704374,0.5985101777133013,0.29739776951672864,0.37592696619688704,0.4701084122525189,25.324351265959635
Random,r_30.avi,aggregated,0.32682926829268294,0.3467623252391464,0.35770114942528736,0.23117488349276427,0.2552575943028819,0.5284216335540839,0.6579444911690496,0.32682926829268294,0.4100014383920405,0.5344711857714604,24.263532525356908
Random,r_52.avi,aggregated,0.3220338983050847,0.3228881210532587,0.31843144811638885,0.21525874736883913,0.23872785829307566,0.4797450256165853,0.5942720062185541,0.3220338983050847,0.3993654302792106,0.4823646420443187,24.436375179062473
Random,r_53.avi,aggregated,0.34210526315789475,0.33194355735339337,0.34847195357833655,0.33194355735339337,0.3123058207677884,0.5050131504673676,0.47512178051511755,0.34210526315789475,0.37669302277452976,0.5171241153720129,23.712929861261284
Random,r_55.avi,aggregated,0.2946058091286307,0.3118279569892473,0.3271471969069318,0.2078853046594982,0.19476299694189603,0.4838709677419355,0.8083324452450609,0.2946058091286307,0.40854952605732997,0.4795654307767813,25.424983718464375
Random,r_58.avi,aggregated,0.3604060913705584,0.36082355647573044,0.34814480577847967,0.36082355647573044,0.27388373229115776,0.5224095022188293,0.7055975536180839,0.3604060913705584,0.44117492727998636,0.5259931719428926,23.053301152430254
Random,r_69.avi,aggregated,0.2850467289719626,,0.3333333333333333,0.09501557632398754,0.1478787878787879,,1.0,0.2850467289719626,0.4436363636363636,,25.76952789035011
Random,r_73.avi,aggregated,0.3073770491803279,0.32281839622641506,0.33844189016602805,0.21521226415094338,0.21185939164398157,0.5092865566037736,0.788895169901388,0.3073770491803279,0.415841238365584,0.5215743891122796,24.964661568691792
Random,r_79.avi,aggregated,0.4049079754601227,0.446037296037296,0.37453730761737775,0.29735819735819735,0.29738163071496404,0.5684149184149184,0.7217086839755749,0.4049079754601227,0.489184525994342,0.5496882463140133,21.449290667143334
Random,r_80.avi,aggregated,0.33691756272401435,0.375,0.335663082437276,0.25,0.1945767195767196,0.5152153558052435,0.9179789571048677,0.33691756272401435,0.4770182625021336,0.5013088478112038,23.89991353758664
Random,r_90.avi,aggregated,0.3671875,0.3854341736694678,0.35922697991663505,0.3854341736694678,0.2810684624017958,0.5387628831656336,0.7234925634710118,0.3671875,0.4469419191919192,0.5381373889926991,22.808874410300692
Random,r_cats_f.avi,aggregated,0.3287671232876712,,0.3333333333333333,0.1095890410958904,0.16494845360824742,,1.0,0.3287671232876712,0.4948453608247423,,24.19368515159918
Random,r_dallas_f.avi,aggregated,0.3484848484848485,,0.3333333333333333,0.11616161616161617,0.17228464419475656,,1.0,0.3484848484848485,0.5168539325842697,,23.482986298970264
Random,r_detroit_f.avi,aggregated,0.3511450381679389,,0.3333333333333333,0.11704834605597964,0.17325800376647835,,1.0,0.3511450381679389,0.519774011299435,,23.387103344083645
Random,r_earworm_f.avi,aggregated,0.3333333333333333,0.3571892277510255,0.33893557422969184,0.3571892277510255,0.32421429145567077,0.5129240525146838,0.38524159663865537,0.3333333333333333,0.3428786371674302,0.5029883159175131,24.029102259411427
Random,r_funny_f.avi,aggregated,0.3320754716981132,0.3732914462081129,0.32403986963902126,0.3732914462081129,0.271857220793391,0.5160094533054177,0.5521617540905642,0.3320754716981132,0.3875514930673501,0.4880911906040838,24.074440188202775
Random,r_newyork_f.avi,aggregated,0.3686274509803922,0.3710929930284769,0.34916807330600436,0.3710929930284769,0.26376863876863876,0.5311923664892118,0.7615670333723071,0.3686274509803922,0.4634885267238208,0.5369376099249201,22.756973316266123
Majority,r_107.avi,aggregated,0.05063291139240506,0.3333333333333333,0.016877637130801686,0.3333333333333333,0.032128514056224904,0.5,0.0025636917160711424,0.05063291139240506,0.004880280616135428,0.5,34.21865828080741
Majority,r_111.avi,aggregated,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,36.04365338911714
Majority,r_138.avi,aggregated,0.8132183908045977,0.5,0.2710727969348659,0.3333333333333333,0.2989963021658743,0.5,0.6613241511428194,0.8132183908045977,0.7294478751115726,0.5,6.7322915813006174
Majority,r_146.avi,aggregated,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,36.04365338911714
Majority,r_30.avi,aggregated,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,36.04365338911714
Majority,r_52.avi,aggregated,0.7389830508474576,0.5,0.24632768361581922,0.3333333333333333,0.28330084470435346,0.5,0.5460959494398161,0.7389830508474576,0.6280635675818548,0.5,9.408004443939054
Majority,r_53.avi,aggregated,0.2532894736842105,0.3333333333333333,0.08442982456140351,0.3333333333333333,0.1347331583552056,0.5,0.06415555747922437,0.2532894736842105,0.10237947230280425,0.5,26.914175392531554
Majority,r_55.avi,aggregated,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,36.043653389117146
Majority,r_58.avi,aggregated,0.09137055837563451,0.3333333333333333,0.03045685279187817,0.3333333333333333,0.05581395348837209,0.5,0.008348578937875235,0.09137055837563451,0.015299256286152755,0.5,32.75032465305567
Majority,r_69.avi,aggregated,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,36.04365338911714
Majority,r_73.avi,aggregated,0.8688524590163934,0.5,0.2896174863387978,0.3333333333333333,0.30994152046783624,0.5,0.7549045955388337,0.8688524590163934,0.8078803566292782,0.5,4.727036510048151
Majority,r_79.avi,aggregated,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,36.04365338911714
Majority,r_80.avi,aggregated,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,36.043653389117146
Majority,r_90.avi,aggregated,0.046875,0.3333333333333333,0.015625,0.3333333333333333,0.029850746268656716,0.5,0.002197265625,0.046875,0.004197761194029851,0.5,34.35410713650228
Majority,r_cats_f.avi,aggregated,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,36.043653389117146
Majority,r_dallas_f.avi,aggregated,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,36.043653389117146
Majority,r_detroit_f.avi,aggregated,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,36.043653389117146
Majority,r_earworm_f.avi,aggregated,0.4635416666666667,0.3333333333333333,0.1545138888888889,0.3333333333333333,0.2111506524317912,0.5,0.21487087673611113,0.4635416666666667,0.29363137603795963,0.5,19.335918224370136
