model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,aggregated,0.3962148310816717,0.3512765090549579,0.286450210314892,0.2605023401412495,0.21537082275233654,0.4772364542141615,0.6338690637458259,0.3962148310816717,0.4279904578880422,0.48376144077426425,1.133011257648468
