split,logit_mean,logit_std,logit_min,logit_max,logit_range,prediction_entropy_mean,prediction_entropy_std,prediction_entropy_min,prediction_entropy_max,graph_embedding_variance,graph_embedding_mean_pairwise_cosine_similarity,graph_embedding_pair_count,temporal_forward_edge_weight_mean,temporal_forward_edge_weight_std,temporal_forward_edge_weight_min,temporal_forward_edge_weight_max,temporal_backward_edge_weight_mean,temporal_backward_edge_weight_std,temporal_backward_edge_weight_min,temporal_backward_edge_weight_max,spatial_edge_weight_mean,spatial_edge_weight_std,spatial_edge_weight_min,spatial_edge_weight_max,fixation_edge_weight_mean,fixation_edge_weight_std,fixation_edge_weight_min,fixation_edge_weight_max,best_epoch,best_val_loss,early_stopped
train,0.11583547294139862,0.5705113410949707,-1.6298195123672485,1.9533817768096924,3.583201289176941,0.9712692499160767,0.11254552751779556,0.3952595591545105,1.0985369682312012,0.4659707248210907,0.27815017104148865,10000,,,,,,,,,,,,,,,,,64,0.8643318116664886,1
val,0.1418667584657669,0.5933303236961365,-1.51496160030365,1.7657318115234375,3.2806934118270874,0.9689569473266602,0.08992363512516022,0.6063627600669861,1.0966814756393433,0.44610142707824707,0.32674741744995117,121278,,,,,,,,,,,,,,,,,64,0.8643318116664886,1
test,0.09067628532648087,0.768257200717926,-1.4812229871749878,1.82832932472229,3.309552311897278,0.8562861084938049,0.16603393852710724,0.44933032989501953,1.0933793783187866,0.3477386236190796,0.49738651514053345,34191,,,,,,,,,,,,,,,,,64,0.8643318116664886,1
