epoch,train_loss,val_loss
1.0,0.6608361326746315,0.6723951101303101
2.0,0.6373576861149335,0.6633122563362122
3.0,0.632059619160505,0.6739871501922607
4.0,0.6286450404123698,0.6650134921073914
5.0,0.6289199937047603,0.6631696224212646
6.0,0.6255049471970159,0.69244384765625
7.0,0.6230623550370932,0.6631210446357727
8.0,0.6226348471515518,0.6572359204292297
9.0,0.6219643204567414,0.6692887544631958
10.0,0.6189489417395893,0.6747219562530518
11.0,0.6164236705729306,0.6543471217155457
12.0,0.6190117058440486,0.6674528121948242
13.0,0.6177898141114594,0.6718744039535522
14.0,0.6166429234330789,0.6576360464096069
15.0,0.6148481672062982,0.670455813407898
16.0,0.6137598408973765,0.6610150337219238
17.0,0.6145179631846314,0.6672420501708984
18.0,0.6112758657662121,0.6832166314125061
19.0,0.6086660429791014,0.6827195286750793
20.0,0.6096621024006068,0.6691105365753174
21.0,0.6079091879255826,0.6751627326011658
22.0,0.6076478426472992,0.6879512667655945
23.0,0.6094439507987895,0.6726688742637634
24.0,0.6043409173898977,0.6694641709327698
25.0,0.6084675991105923,0.6954933404922485
26.0,0.6059654800656372,0.7033969163894653
