model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,aggregated,0.5105308719994196,0.40729104941865923,0.37111767067860074,0.40729104941865923,0.3517987795460435,0.6629557582239032,0.4572058528197825,0.5105308719994196,0.44341105834353967,0.6590079488695684,1.0174753422086888
