model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,aggregated,0.40679483843765707,0.33126933407100584,0.3377211739816558,0.24757671469150075,0.23861416417069767,0.5200067244123041,0.7402286670433197,0.40679483843765707,0.4898199176322627,0.5130729368295299,1.1086629062891007
