epoch,train_loss,val_loss,val_balanced_accuracy,val_macro_f1,epoch_runtime_seconds,learning_rate,grad_norm_mean,grad_norm_max,is_best_epoch,best_epoch,best_val_loss,early_stopped
1,1.112031473832972,1.1093800067901611,0.32398220458328,0.16266342353298874,1.132,5e-05,0.0493195842522979,0.29792776703834534,0,49,0.9055043458938599,1
2,1.0930553253959208,1.078009307384491,0.5228683907310203,0.2563981558790431,1.132,5e-05,0.04283830122164228,0.26310354471206665,0,49,0.9055043458938599,1
3,1.0800143059562235,1.0514354407787323,0.5732780693893227,0.3430362514915715,1.36,5e-05,0.038368261841719584,0.23067863285541534,0,49,0.9055043458938599,1
4,1.0701857033897848,1.0331250429153442,0.562988093713993,0.35394737412770905,1.102,5e-05,0.03417967773765672,0.22495603561401367,0,49,0.9055043458938599,1
5,1.0613194213194006,1.0245054364204407,0.5438324158238382,0.351386450102429,1.147,5e-05,0.033140812965009335,0.2028755098581314,0,49,0.9055043458938599,1
6,1.0556821262135225,1.013742357492447,0.5305978747919601,0.3442547616710985,1.106,5e-05,0.032027820088019354,0.21605701744556427,0,49,0.9055043458938599,1
7,1.049398092662587,1.0057369470596313,0.5218762002304442,0.34119217642095184,1.1,5e-05,0.033415274093143155,0.22701962292194366,0,49,0.9055043458938599,1
8,1.0454541585024666,1.0032404065132141,0.5002400460888491,0.32401820683814964,1.1,5e-05,0.03179469480505451,0.1968405693769455,0,49,0.9055043458938599,1
9,1.0427599654478186,0.9977794289588928,0.5024164639610805,0.3293282791793268,1.103,5e-05,0.03036113549166258,0.19792713224887848,0,49,0.9055043458938599,1
10,1.0393064723295324,0.9939404428005219,0.49836768659582636,0.32813021146020943,1.148,5e-05,0.03271446858195398,0.19586479663848877,0,49,0.9055043458938599,1
11,1.0367459409377153,0.9981557130813599,0.47906798105236204,0.31038297276482535,1.128,5e-05,0.035860651822759916,0.278157502412796,0,49,0.9055043458938599,1
12,1.0350723897709566,0.9899791181087494,0.49836768659582636,0.3280022446689113,1.143,5e-05,0.03550992030465022,0.2026328444480896,0,49,0.9055043458938599,1
13,1.0324339165407068,0.9878698885440826,0.5017923441300729,0.33086124401913874,1.105,5e-05,0.03276231453347213,0.17930105328559875,0,49,0.9055043458938599,1
14,1.0278600489392,0.98946413397789,0.503040583792088,0.33151515151515154,1.104,5e-05,0.03596773842862323,0.2004590481519699,0,49,0.9055043458938599,1
15,1.0263538851457483,0.9792482852935791,0.519379720906414,0.3479020019816488,1.189,5e-05,0.032837499008256256,0.21275411546230316,0,49,0.9055043458938599,1
16,1.0215079153285307,0.9789772033691406,0.5299737549609524,0.34990039200565515,1.105,5e-05,0.037786141898183044,0.24702627956867218,0,49,0.9055043458938599,1
