model,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss,suite_experiment_id,experiment_id,scope,task_type,experiment_group,strategy,trainer_run_dir,label_entropy,f1_comparable,auc_comparable
GNN,aggregated,0.3430451479944372,0.345332240321171,0.2872898146103249,0.2442870602298689,0.1895013677502394,0.492853619132239,0.6410494706868151,0.3430451479944372,0.3587437085521539,0.5014821509729727,1.1569955796003342,multiclass_table6_arousal_3class_emotion-elicitation,multiclass_table6_arousal_3class,emotion-elicitation,multiclass,multiclass,recording_loo,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-40-04,1.4910515041395802,0.1895013677502394,0.492853619132239
GNN,aggregated,0.5016508976930475,0.4090105017274623,0.4003704115666428,0.4090105017274623,0.352331093098869,0.6646685782852653,0.4689377123905979,0.5016508976930475,0.4364539669501201,0.6590082196482417,1.013145018707622,multiclass_table6_arousal_3class_emotion-elicitation,multiclass_table6_arousal_3class,emotion-elicitation,multiclass,multiclass,subject_loo,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_arousal_3class_emotion-elicitation_2026-06-03_09-40-04,1.4910515041395802,0.352331093098869,0.6646685782852653
GNN,aggregated,0.4107221751482817,0.3627950840071205,0.330135756154711,0.2651537406050781,0.2451789002428005,0.5084850584323699,0.7268022626309157,0.4107221751482817,0.4829906772023759,0.5098613232884806,1.094565434753895,multiclass_table6_valence_3class_emotion-elicitation,multiclass_table6_valence_3class,emotion-elicitation,multiclass,multiclass,recording_loo,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,1.57001436350328,0.2451789002428005,0.5084850584323699
GNN,aggregated,0.4927793495077104,0.4879888765899181,0.5534987956096331,0.4879888765899181,0.4363485710972449,0.7119628082952973,0.5677701550845737,0.4927793495077104,0.4459636090731289,0.7099238250933401,1.022060803391717,multiclass_table6_valence_3class_emotion-elicitation,multiclass_table6_valence_3class,emotion-elicitation,multiclass,multiclass,subject_loo,results/quick_v1_v2_comparison/2026-06-03_09-24-45/model_runs/2026-06-03_09-39-05/multiclass_table6_valence_3class_emotion-elicitation_2026-06-03_10-42-41,1.57001436350328,0.4363485710972449,0.7119628082952973
