model,fold_id,metric_type,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,macro_auc_ovr,weighted_precision,weighted_recall,weighted_f1,weighted_auc_ovr,loss
GNN,r_107.avi,aggregated,0.379746835443038,0.37652905198776754,0.27146675576344803,0.37652905198776754,0.23850223850223848,0.5848082328195329,0.522855016134694,0.379746835443038,0.42258234030385927,0.5976175020478819,1.077634334564209
GNN,r_111.avi,aggregated,0.4471299093655589,0.2604314002828854,0.3163243474540009,0.17362093352192362,0.2240345042295017,0.5721357850070722,0.8249702345171012,0.4471299093655589,0.5798949748792828,0.46901827645000155,0.9807201027870178
GNN,r_138.avi,aggregated,0.4367816091954023,0.2922533297091601,0.30376909065433655,0.1948355531394401,0.23737206999009572,0.4914922533297092,0.6768419069153948,0.4367816091954024,0.5309185535987371,0.49826914485133084,1.0775320529937744
GNN,r_146.avi,aggregated,0.4758364312267658,0.36089743589743595,0.34315100514258995,0.24059829059829063,0.27985159817351596,0.5019230769230769,0.6306824402884299,0.4758364312267658,0.5398017772572186,0.491732689644345,0.9489084780216217
GNN,r_30.avi,aggregated,0.624390243902439,0.46547706647044396,0.38880522088353414,0.3103180443136293,0.3211356466876972,0.5751165072357125,0.6521525124889802,0.624390243902439,0.6149973070708625,0.5708513553126701,1.029478669166565
GNN,r_52.avi,aggregated,0.43050847457627117,0.3080841177171452,0.2871787102964197,0.20538941181143014,0.23895770910662914,0.493536280233528,0.5900297592301115,0.4305084745762711,0.49735260922656654,0.5701173496073202,1.1247742176055908
GNN,r_53.avi,aggregated,0.35526315789473684,0.32903981264637,0.338662486938349,0.32903981264637,0.30557724697448174,0.48633448228289905,0.43458072100313483,0.35526315789473684,0.3643003429746677,0.4940564995624488,1.1970153450965881
GNN,r_55.avi,aggregated,0.8879668049792531,0.5672043010752689,0.6403508771929824,0.3781362007168459,0.40984483681112893,0.7462557603686637,0.9289146101768945,0.8879668049792531,0.878282703822356,0.7672452530737901,0.9401551485061646
GNN,r_58.avi,aggregated,0.5279187817258884,0.3962502875546354,0.37746001078360897,0.3962502875546354,0.3488599132938412,0.5085678429739638,0.7343784782156503,0.5279187817258884,0.5994147409877353,0.5568277420147651,1.014715552330017
GNN,r_69.avi,aggregated,0.34579439252336447,,0.3333333333333333,0.11526479750778816,0.17129629629629628,,1.0,0.34579439252336447,0.5138888888888888,,1.1039583683013916
GNN,r_73.avi,aggregated,0.5327868852459017,0.30660377358490565,0.2988505747126437,0.20440251572327042,0.24276377217553688,0.49034492924528295,0.7789711701526286,0.5327868852459017,0.6327777012444321,0.5306337960098978,1.009831190109253
GNN,r_79.avi,aggregated,0.26993865030674846,0.19184149184149185,0.31367521367521367,0.1278943278943279,0.18162393162393164,0.4925407925407925,0.6711656441717792,0.26993865030674846,0.38496932515337423,0.47755945486006823,1.1122022867202759
GNN,r_80.avi,aggregated,0.2867383512544803,0.149812734082397,0.3065134099616858,0.09987515605493134,0.15065913370998116,0.4406991260923845,0.8799901124706464,0.2867383512544803,0.4325375129093008,0.4241539473507578,1.1088101863861084
GNN,r_90.avi,aggregated,0.31640625,0.3745564892623716,0.3462612884753203,0.3745564892623716,0.2604186118892001,0.5059925425224575,0.680422070073207,0.31640625,0.3925458464635855,0.4324438828194731,1.105818271636963
GNN,r_cats_f.avi,aggregated,0.4589041095890411,,0.3333333333333333,0.15296803652968036,0.20970266040688576,,1.0,0.4589041095890411,0.6291079812206573,,1.0073253214359283
GNN,r_dallas_f.avi,aggregated,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.2754499912261963
GNN,r_detroit_f.avi,aggregated,0.6297709923664122,,0.3333333333333333,0.2099236641221374,0.2576112412177986,,1.0,0.6297709923664122,0.7728337236533958,,0.7368216514587402
GNN,r_earworm_f.avi,aggregated,0.4479166666666667,0.38876226145889065,0.3885823754789272,0.38876226145889065,0.3885823754789272,0.5335141280308795,0.45144875478927204,0.4479166666666667,0.44962284482758624,0.5634307100690965,1.0887728929519653
GNN,r_funny_f.avi,aggregated,0.2792452830188679,0.36962632275132273,0.3914265758686922,0.36962632275132273,0.24107915575594832,0.5310894146076786,0.663806596360833,0.2792452830188679,0.3654550895898346,0.5454002444220174,1.3672232031822205
GNN,r_newyork_f.avi,aggregated,0.2784313725490196,0.29781874039938555,0.31664259348419194,0.29781874039938555,0.20069634811103756,0.4192900077323465,0.7112162149404778,0.2784313725490196,0.3506604834957898,0.3738595415850399,1.1595219373703003
